nshot_prompt,noshot_prompt,context,answer,completion,completion_bleu,completion_chrf,completion_intervention_10,completion_intervention_10_bleu,completion_intervention_10_chrf
"Q: Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
A: Un même vol peut parfois présenter de grandes disparités tarifaires entre les agrégateurs ; avant de réserver, il est donc avantageux de comparer les résultats des recherches ainsi que de consulter le site web de la compagnie aérienne elle-même.

Q: Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.
A: La politique de Komen a disqualifié le Planning familial en raison d'une enquête en cours sur la manière dont le Planning familial dépense et déclare son argent, enquête menée par le député Cliff Stearns.

Q: The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
A: Aucune ville sur les îles Cook mais elles sont composées de 15 îles différentes. Les principales s’appellent Rarotonga et Aitutaki.

Q: Russian ground control activated the jets and normal attitude of the station was regained.
A: La tour de contrôle russe a activé les jets, ce qui a permis à la station de retrouver une attitude normale.

Q: Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.
A: Certaines caméras de moyen format utilisent un format de 6 par 6 cm, plus précisément un négatif de 56 par 56 mm.

Q: But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?
A:","Q: But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?
A:","Q: Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
A: Un même vol peut parfois présenter de grandes disparités tarifaires entre les agrégateurs ; avant de réserver, il est donc avantageux de comparer les résultats des recherches ainsi que de consulter le site web de la compagnie aérienne elle-même.

Q: Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.
A: La politique de Komen a disqualifié le Planning familial en raison d'une enquête en cours sur la manière dont le Planning familial dépense et déclare son argent, enquête menée par le député Cliff Stearns.

Q: The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
A: Aucune ville sur les îles Cook mais elles sont composées de 15 îles différentes. Les principales s’appellent Rarotonga et Aitutaki.

Q: Russian ground control activated the jets and normal attitude of the station was regained.
A: La tour de contrôle russe a activé les jets, ce qui a permis à la station de retrouver une attitude normale.

Q: Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.
A: Certaines caméras de moyen format utilisent un format de 6 par 6 cm, plus précisément un négatif de 56 par 56 mm.

",Mais notre imagination est-elle basée sur la réalité ? Pourquoi a-t-on construit des châteaux en premier lieu ? Comment ont-ils été conçus et construits ?,The imagination of the people of the Middle Ages was based on reality. The people of the Middle Ages were not dreamers. They were very practical people. They were not interested in fantasy. They were interested in reality. They were interested,1.428863122599609,16.180688685092957,There is a lot of evidence that castles were built to protect the people who lived in them. They were built to keep out invaders and to keep the people inside safe.,0.8923710609866966,11.416349341999585
"Q: Golf is a game in which players use clubs to hit balls into holes.
A: Le golf est un jeu dans lequel les joueurs utilisent des clubs pour frapper des balles et les envoyer dans des trous.

Q: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.
A: Malgré ces accusations, Ma a gagné haut la main sur une plateforme prônant des liens plus étroits avec la Chine continentale.

Q: The Colonists, seeing this activity, had also called for reinforcements.
A: Les colonisateurs, ayant repéré cette activité, avaient également appelé des renforts.

Q: On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.
A: Le 7 octobre, un moteur s'est détaché au décollage, mais personne n'a été blessé. La Russie a rapidement cloué au sol les Il-76 après cet accident.

Q: Helicopters rescued the twelve crewmembers and the only injury was a broken nose.
A: Des hélicoptères ont secouru les douze membres d'équipage et la seule blessure déplorée était un nez cassé.

Q: Most televisions are made in a way to please the general public.
A:","Q: Most televisions are made in a way to please the general public.
A:","Q: Golf is a game in which players use clubs to hit balls into holes.
A: Le golf est un jeu dans lequel les joueurs utilisent des clubs pour frapper des balles et les envoyer dans des trous.

Q: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.
A: Malgré ces accusations, Ma a gagné haut la main sur une plateforme prônant des liens plus étroits avec la Chine continentale.

Q: The Colonists, seeing this activity, had also called for reinforcements.
A: Les colonisateurs, ayant repéré cette activité, avaient également appelé des renforts.

Q: On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.
A: Le 7 octobre, un moteur s'est détaché au décollage, mais personne n'a été blessé. La Russie a rapidement cloué au sol les Il-76 après cet accident.

Q: Helicopters rescued the twelve crewmembers and the only injury was a broken nose.
A: Des hélicoptères ont secouru les douze membres d'équipage et la seule blessure déplorée était un nez cassé.

",La plupart des télévisions sont fabriquées de manière à plaire au grand public.,That is true.,0.3756625385528342,3.524427238239748,"There are many different types of television sets. Some are made to be used in a home, while others are made to be used in a business. Some are made to be used in a home, while others are made to be used in a business",0.7291698644541256,13.937627202957408
"Q: The president's condition is stable, though he will be isolated at home for several days.
A: L'état de santé du Président est stable, bien qu'il reste confiné chez lui pendant plusieurs jours.

Q: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.
A: Le croyant recherche une expérience directe, une intuition ou une révélation de la réalité divine/de la divinité ou des dieux.

Q: Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.
A: Le Nigeria avait précédemment annoncé qu'il avait l'intention de rejoindre l'AfCFTA dans la semaine précédant le sommet.

Q: A formal anniversary event was scheduled for a later date, officials said.
A: Les autorité ont déclaré qu'une cérémonie anniversaire officielle avait été prévue à une date ultérieure.

Q: Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.
A: Les langues auxiliaires sont des langues, artificielles ou construites, créées dans le but de faciliter la communication entre des peuples qui, autrement, auraient des difficultés à communiquer.

Q: Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.
A:","Q: Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.
A:","Q: The president's condition is stable, though he will be isolated at home for several days.
A: L'état de santé du Président est stable, bien qu'il reste confiné chez lui pendant plusieurs jours.

Q: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.
A: Le croyant recherche une expérience directe, une intuition ou une révélation de la réalité divine/de la divinité ou des dieux.

Q: Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.
A: Le Nigeria avait précédemment annoncé qu'il avait l'intention de rejoindre l'AfCFTA dans la semaine précédant le sommet.

Q: A formal anniversary event was scheduled for a later date, officials said.
A: Les autorité ont déclaré qu'une cérémonie anniversaire officielle avait été prévue à une date ultérieure.

Q: Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.
A: Les langues auxiliaires sont des langues, artificielles ou construites, créées dans le but de faciliter la communication entre des peuples qui, autrement, auraient des difficultés à communiquer.

","Stewart, Gordon, Kenseth et Harvick complètent les dix premières places du championnat des pilotes à quatre courses de la fin de la saison.",That's right. The top-ten drivers in the standings are:,0.7052178108392831,7.487368973544115,"There are four races remaining in the season, and the top-ten drivers in the Drivers' Championship are Stewart, Gordon, Kenseth, and Harvick.",18.581660117822725,33.205004926765305
"Q: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
A: Les sous-marins ont été utilisés pendant la Première et la Deuxième Guerre mondiale. À l’époque, ils étaient très lents et avaient une portée de tir très limitée.

Q: Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.
A: Les plages, les parcs à thème et les terrains de camping sont souvent les lieux les plus fréquentés par les touristes de loisirs.

Q: In 2009 she was awarded the title of National Superintendent of the Year.
A: En 2009, elle a reçu le titre de surintendante nationale de l'année.

Q: If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.
A: Si vous utilisez un drone, vérifiez bien à l'avance ce que vous êtes autorisé à filmer et quels permis ou licences supplémentaires sont nécessaires.

Q: They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.
A: Ils se régalent les uns les autres d’histoires de leurs villes natales, racontées avec leurs accents prononcés et leur argot local.

Q: Jerusalem is the capital and largest city of Israel, though most other countries and the United Nations do not recognize it as Israel's capital.
A:","Q: Jerusalem is the capital and largest city of Israel, though most other countries and the United Nations do not recognize it as Israel's capital.
A:","Q: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
A: Les sous-marins ont été utilisés pendant la Première et la Deuxième Guerre mondiale. À l’époque, ils étaient très lents et avaient une portée de tir très limitée.

Q: Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.
A: Les plages, les parcs à thème et les terrains de camping sont souvent les lieux les plus fréquentés par les touristes de loisirs.

Q: In 2009 she was awarded the title of National Superintendent of the Year.
A: En 2009, elle a reçu le titre de surintendante nationale de l'année.

Q: If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.
A: Si vous utilisez un drone, vérifiez bien à l'avance ce que vous êtes autorisé à filmer et quels permis ou licences supplémentaires sont nécessaires.

Q: They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.
A: Ils se régalent les uns les autres d’histoires de leurs villes natales, racontées avec leurs accents prononcés et leur argot local.

","Jérusalem est la capitale et la plus grande ville d’Israël, bien que la plupart des autres pays et les Nations Unies ne la reconnaissent pas comme telle.","Jerusalem is the capital and largest city of Israel, though most other countries and the United Nations do not recognize it as Israel's capital.",1.470022378253494,21.065419470428978,There is no doubt that Jerusalem is the capital of Israel. The United Nations has never recognized Jerusalem as the capital of Israel.,1.3124233827940486,19.79801360068287
"Q: Although in theory they can take place annually (so long as they are in different countries), in practice they are not.
A: Bien qu'elles puisent théoriquement avoir lieu tous les ans (à condition que ce soit dans des pays différents), dans la pratique, ce n'est pas le cas.

Q: Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant.
A: Beaucoup rêvent du jour où nous pourrons voyager vers une autre étoile et explorer d'autres mondes. Pour certains, il s'agit de savoir ce qu'il y a ailleurs, d'autres croient que des extraterrestres ou d'autres formes de vie pourraient vivre sur une autre planète.

Q: The proposed amendment already passed both houses in 2011.
A: L'amendement proposé a déjà été adopté par les deux chambres en 2011.

Q: Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.
A: Lodin a également déclaré que les responsables ont décidé d'annuler le second tour afin d'épargner aux Afghans les dépenses et les risques de sécurité d'une autre élection.

Q: There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.
A: Près du sommet, il faut traverser une petite grotte plutôt exiguë et dont le plafond est assez bas.

Q: And then back to the north through the west, once again crossing the Mara river, after the rains in around April.
A:","Q: And then back to the north through the west, once again crossing the Mara river, after the rains in around April.
A:","Q: Although in theory they can take place annually (so long as they are in different countries), in practice they are not.
A: Bien qu'elles puisent théoriquement avoir lieu tous les ans (à condition que ce soit dans des pays différents), dans la pratique, ce n'est pas le cas.

Q: Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant.
A: Beaucoup rêvent du jour où nous pourrons voyager vers une autre étoile et explorer d'autres mondes. Pour certains, il s'agit de savoir ce qu'il y a ailleurs, d'autres croient que des extraterrestres ou d'autres formes de vie pourraient vivre sur une autre planète.

Q: The proposed amendment already passed both houses in 2011.
A: L'amendement proposé a déjà été adopté par les deux chambres en 2011.

Q: Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.
A: Lodin a également déclaré que les responsables ont décidé d'annuler le second tour afin d'épargner aux Afghans les dépenses et les risques de sécurité d'une autre élection.

Q: There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.
A: Près du sommet, il faut traverser une petite grotte plutôt exiguë et dont le plafond est assez bas.

","Et puis retour au nord par l'ouest, en traversant une fois de plus la rivière Mara, après les pluies aux environs d'avril.","Yes, the rains are in April and May.",0.4192923898810238,6.798293510221515,"There is a lot of water in the Mara river, and the animals are concentrated in the river, so it is a good time to see the animals.",1.4031489006788196,16.306874366844266
"Q: In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.
A: Dans certains trains transfrontaliers, les inspections sont menées dans le train en marche et vous devez avoir une pièce d'identité valide sur vous lorsque vous voyagez dans l'un de ces trains.

Q: After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""
A: Après le match, le roi de la terre battue a déclaré : « Je suis tout simplement ravi d'être de retour pour les phases finales des événements les plus importants. Je suis ici pour essayer de gagner ».

Q: On the accordion, to get extra volume, you use the bellows with more pressure or speed.
A: Avec l'accordéon, pour produire plus de volume, actionnez le soufflet en augmentant la pression ou la vitesse des mouvements.

Q: The old fashioned fittings, the lack of the latest amenities, and a certain graceful agedness are also part of their character.
A: L'aménagement vieillot, l'absence d'équipements récents et un certain charme à l'ancienne font également partie de leur caractère.

Q: As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.
A: Comme pour les problèmes respiratoires dans les climats plus froids, les problèmes intestinaux dans les climats chauds sont assez courants et, dans la plupart des cas, sont particulièrement gênants mais pas vraiment dangereux.

Q: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.
A:","Q: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.
A:","Q: In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.
A: Dans certains trains transfrontaliers, les inspections sont menées dans le train en marche et vous devez avoir une pièce d'identité valide sur vous lorsque vous voyagez dans l'un de ces trains.

Q: After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""
A: Après le match, le roi de la terre battue a déclaré : « Je suis tout simplement ravi d'être de retour pour les phases finales des événements les plus importants. Je suis ici pour essayer de gagner ».

Q: On the accordion, to get extra volume, you use the bellows with more pressure or speed.
A: Avec l'accordéon, pour produire plus de volume, actionnez le soufflet en augmentant la pression ou la vitesse des mouvements.

Q: The old fashioned fittings, the lack of the latest amenities, and a certain graceful agedness are also part of their character.
A: L'aménagement vieillot, l'absence d'équipements récents et un certain charme à l'ancienne font également partie de leur caractère.

Q: As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.
A: Comme pour les problèmes respiratoires dans les climats plus froids, les problèmes intestinaux dans les climats chauds sont assez courants et, dans la plupart des cas, sont particulièrement gênants mais pas vraiment dangereux.

","La Turquie est entourée par des mers sur trois côtés : la mer Égée à l'ouest, la mer Noire au nord et la mer Méditerranée au sud.","Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",0.9934043768329142,16.314375388221777,There are three seas on three sides of Turkey.,0.15476600852377417,7.336251549276987
"Q: Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.
A: Certaines bottes sont munies de crampons et il existe un équipement complémentaire à crampons pour les conditions glissantes, qui convient à la plupart des chaussures et des bottes, pour les talons ou les talons et la semelle.

Q: The gloomy atmosphere of the temple and the view over the Tonle Sap lake make the climb to the hill worthwhile.
A: L'atmosphère lugubre du temple et la vue sur le lac Tonlé Sap rendent la montée vers la colline intéressante.

Q: There were no heavy traffic delays reported on the beltway, the city's alternate route.
A: On avait annoncé aucun retard lié aux embouteillages sur le boulevard périphérique ; l'autre route de la ville.

Q: He joined them in 1945 and stayed until 1958.
A: Il le rejoint en 1945 et y reste jusqu'en 1958.

Q: It can be customized to make it easy to read and also with as much or little color as desired.
A: Elle peut être personnalisée afin d'en faciliter la lecture, et l'on peut y mettre autant ou aussi peu de couleur que l'on souhaite.

Q: Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.
A:","Q: Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.
A:","Q: Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.
A: Certaines bottes sont munies de crampons et il existe un équipement complémentaire à crampons pour les conditions glissantes, qui convient à la plupart des chaussures et des bottes, pour les talons ou les talons et la semelle.

Q: The gloomy atmosphere of the temple and the view over the Tonle Sap lake make the climb to the hill worthwhile.
A: L'atmosphère lugubre du temple et la vue sur le lac Tonlé Sap rendent la montée vers la colline intéressante.

Q: There were no heavy traffic delays reported on the beltway, the city's alternate route.
A: On avait annoncé aucun retard lié aux embouteillages sur le boulevard périphérique ; l'autre route de la ville.

Q: He joined them in 1945 and stayed until 1958.
A: Il le rejoint en 1945 et y reste jusqu'en 1958.

Q: It can be customized to make it easy to read and also with as much or little color as desired.
A: Elle peut être personnalisée afin d'en faciliter la lecture, et l'on peut y mettre autant ou aussi peu de couleur que l'on souhaite.

",L'empereur Auguste entreprit de recruter des médecins et forma même le premier corps médical romain chargé de soigner les victimes des batailles.,The Roman army was the first to use doctors in the field.,0.41805817641630144,6.730913795749662,There is no evidence that doctors were recruited by Augustus. The first Roman Medical Corps was formed by the Emperor Claudius in 47 AD.,1.1084161789319897,17.89935064756556
"Q: However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.
A: Cependant, très peu de navires de la Royal Navy étaient basés près des routes d'invasion probables car les amiraux craignaient d'être coulés par une attaque aérienne allemande.

Q: Two beams of light have been rigged up to point skywards overnight.
A: Deux faisceaux de lumière ont été montés pour pointer vers le ciel pendant la nuit.

Q: In the last years of the 18th century the Vietnamese also invaded Cambodia.
A: À la fin du XVIIIe siècle, les Vietnamiens envahirent aussi le Cambodge.

Q: The hangi is often used to cook a traditional roast style dinner.
A: Le hangi est souvent utilisé pour préparer un dîner traditionnel de type rôti.

Q: Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.
A: Le café est l’une des marchandises les plus vendues au monde, et vous pouvez probablement en trouver de nombreux types dans votre région d’origine.

Q: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.
A:","Q: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.
A:","Q: However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.
A: Cependant, très peu de navires de la Royal Navy étaient basés près des routes d'invasion probables car les amiraux craignaient d'être coulés par une attaque aérienne allemande.

Q: Two beams of light have been rigged up to point skywards overnight.
A: Deux faisceaux de lumière ont été montés pour pointer vers le ciel pendant la nuit.

Q: In the last years of the 18th century the Vietnamese also invaded Cambodia.
A: À la fin du XVIIIe siècle, les Vietnamiens envahirent aussi le Cambodge.

Q: The hangi is often used to cook a traditional roast style dinner.
A: Le hangi est souvent utilisé pour préparer un dîner traditionnel de type rôti.

Q: Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.
A: Le café est l’une des marchandises les plus vendues au monde, et vous pouvez probablement en trouver de nombreux types dans votre région d’origine.

","Quelqu'un pourrait se servir de vous pour transporter de la drogue à votre insu, ce qui vous attirerait de gros ennuis.",I’m not sure I understand the question.,0.567882399337016,6.9172539799869925,There are many ways to get drugs into the country. One of the most common is to use a person as a drug carrier. This is done by putting drugs in a person's body and then having the person cross the border.,0.9044512123285878,13.780279195972112
"Q: 800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.
A: 800 miles du réseau de pipelines Trans-Alaska ont été fermés suite à un déversement de milliers de barils de pétrole brut au sud de Fairbanks, en Alaska.

Q: Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.
A: Peter Lenz, un pilote de moto de 13 ans, est mort après avoir été impliqué dans un accident sur l'Indianapolis Motor Speedway.

Q: He recently lost against Raonic in the Brisbane Open.
A: Il a récemment perdu un match contre Raonic durant l'Open de Brisbane.

Q: A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.
A: Quelques milliers d'employés vivent ici en été dans une quarantaine de bases, principalement dans ces régions ; un petit nombre d'entre eux restent en hiver.

Q: Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.
A: Les scientifiques ont soupçonné Encelade d’être géologiquement actif et d’être une source possible de l’anneau E glacé de Saturne.

Q: Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
A:","Q: Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
A:","Q: 800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.
A: 800 miles du réseau de pipelines Trans-Alaska ont été fermés suite à un déversement de milliers de barils de pétrole brut au sud de Fairbanks, en Alaska.

Q: Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.
A: Peter Lenz, un pilote de moto de 13 ans, est mort après avoir été impliqué dans un accident sur l'Indianapolis Motor Speedway.

Q: He recently lost against Raonic in the Brisbane Open.
A: Il a récemment perdu un match contre Raonic durant l'Open de Brisbane.

Q: A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.
A: Quelques milliers d'employés vivent ici en été dans une quarantaine de bases, principalement dans ces régions ; un petit nombre d'entre eux restent en hiver.

Q: Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.
A: Les scientifiques ont soupçonné Encelade d’être géologiquement actif et d’être une source possible de l’anneau E glacé de Saturne.

","Au lendemain de son indépendance, Singapour a acquis une expertise dans le domaine des jardins botaniques. Cet Etat insulaire s'est par la suite transformé en une cité jardin de type tropical.","The Singapore Botanic Gardens was established in 1859 by Sir Stamford Raffles, the founder of modern Singapore. It was the first botanic garden in Southeast Asia.",0.9868736245407975,15.775990552747274,"There is a lot of history in the Singapore Botanic Gardens. It was established in 1859 by Sir Stamford Raffles, the founder of modern Singapore. It was the first botanic garden in Southeast Asia",1.068382442361762,16.810865173767287
"Q: Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.
A: Il est intéressant de noter qu’il n’était pas considéré comme très important dans l’Antiquité et n’était pas inscrit sur la plupart des anciennes listes de rois.

Q: The city is holy to the three monotheistic religions - Judaism, Christianity and Islam, and serves as a spiritual, religious, and cultural center.
A: La ville est sainte pour les trois religions monothéistes - le judaïsme, le christianisme et l'islam - et sert de centre spirituel, religieux et culturel.

Q: Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.
A: Les animaux sauvages peuvent être timides ou agressifs. L'environnement peut être froid, chaud ou autrement hostile.

Q: The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.
A: Le rapport a montré que les scores aux tests ont progressé de façon incroyablement rapide, et a laissé entendre que l’école aurait détecté ces problèmes, sans pour autant prendre de mesures.

Q: Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.
A: Bowen Island est une excursion populaire d'une journée ou d'un week-end qui propose du kayak, des randonnées, des boutiques, des restaurants, et plus encore.

Q: Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.
A:","Q: Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.
A:","Q: Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.
A: Il est intéressant de noter qu’il n’était pas considéré comme très important dans l’Antiquité et n’était pas inscrit sur la plupart des anciennes listes de rois.

Q: The city is holy to the three monotheistic religions - Judaism, Christianity and Islam, and serves as a spiritual, religious, and cultural center.
A: La ville est sainte pour les trois religions monothéistes - le judaïsme, le christianisme et l'islam - et sert de centre spirituel, religieux et culturel.

Q: Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.
A: Les animaux sauvages peuvent être timides ou agressifs. L'environnement peut être froid, chaud ou autrement hostile.

Q: The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.
A: Le rapport a montré que les scores aux tests ont progressé de façon incroyablement rapide, et a laissé entendre que l’école aurait détecté ces problèmes, sans pour autant prendre de mesures.

Q: Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.
A: Bowen Island est une excursion populaire d'une journée ou d'un week-end qui propose du kayak, des randonnées, des boutiques, des restaurants, et plus encore.

","Pour le détail des conditions, voyez auprès de l’établissement ainsi que du service d’immigration du pays dans lequel vous souhaitez étudier.",The institution will be able to advise you on the requirements for your course.,0.8451746492685832,12.353697589290617,There are many scholarships available for international students. You can check with the institution you wish to study at for more information.,1.1112788042727701,14.002616415855496
"Q: Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.
A: Les estimations varient de 340 millions à 500 millions de locuteurs, et jusqu'à 800 millions de personnes peuvent comprendre la langue.

Q: The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.
A: Le Twin Otter avait essayé d'atterrir à Kokoda hier sous le nom de vol Airlines PNG CG4684, mais avait déjà échoué une fois.

Q: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
A: Les scientifiques ont découvert des reliefs parsemés sur toute la surface de la lune, appelés escarpements lobés, qui résulteraient apparemment du fait que la lune rétrécisse progressivement.

Q: Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.
A: Le mysticisme est la recherche de la communion, du lien avec une divinité ou d'un dieu. C'est la pleine conscience d'une vérité spirituelle.

Q: Each show would also provide recommendations for books that children should look for when they went to their library.
A: De plus chaque spectacle proposera une suggestion de livres que les enfants devraient emprunter à la bibliothèque.

Q: Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.
A:","Q: Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.
A:","Q: Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.
A: Les estimations varient de 340 millions à 500 millions de locuteurs, et jusqu'à 800 millions de personnes peuvent comprendre la langue.

Q: The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.
A: Le Twin Otter avait essayé d'atterrir à Kokoda hier sous le nom de vol Airlines PNG CG4684, mais avait déjà échoué une fois.

Q: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
A: Les scientifiques ont découvert des reliefs parsemés sur toute la surface de la lune, appelés escarpements lobés, qui résulteraient apparemment du fait que la lune rétrécisse progressivement.

Q: Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.
A: Le mysticisme est la recherche de la communion, du lien avec une divinité ou d'un dieu. C'est la pleine conscience d'une vérité spirituelle.

Q: Each show would also provide recommendations for books that children should look for when they went to their library.
A: De plus chaque spectacle proposera une suggestion de livres que les enfants devraient emprunter à la bibliothèque.

","Le sanskrit est une langue très complexe et très riche, qui a servi de source à de nombreuses langues indiennes modernes, tout comme le latin est la source de langues européennes telles que le français et l'espagnol.","Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.",1.0905292531004853,23.532067436843718,"There are many languages in India, and they are all very different from each other. Sanskrit is a very old language, and it is the source for many modern Indian languages.",1.039715915585869,18.036371403817366
