prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Translate the following sentence from Japanese to English:
Q: ダンディー大学のパメラ・ファーガソン教授は、「容疑者の写真などを公開する報道記者は危い橋を渡っている」と指摘しています。
A:",ダンディー大学のパメラ・ファーガソン教授は、「容疑者の写真などを公開する報道記者は危い橋を渡っている」と指摘しています。,"Professor Pamela Ferguson of the University of Dundee notes ""journalists do seem to be walking a dangerous line if publishing photos etc of suspects.""","Professor Pamela Ferguson of the University of Dundee has pointed out that ""reporters who publish photos of the accused are on a dangerous bridge.""",51.348125809789956,34.84903074549458,1.6171875,3.21875,1.0
"Translate the following sentence from Japanese to English:
Q: 起訴を全面的に担当する王座裁判所刑事部は、記者団に対して、少なくとも起訴されるまではこれ以上のコメントはしないとの意向を示しています。
A:",起訴を全面的に担当する王座裁判所刑事部は、記者団に対して、少なくとも起訴されるまではこれ以上のコメントはしないとの意向を示しています。,"Crown Office, which is in overall charge of prosecutions, has indicated to journalists that no further comment will be made at least until indictment.","The full-fledged seat of the Supreme Court of Criminals, which is responsible for the prosecution, has indicated to the media that they will not make any further comments until the case is decided.",41.08034789525698,12.192550254402313,6.65625,7.34375,0.60546875
"Translate the following sentence from Japanese to English:
Q: 漏れ聞いた情報によれば、当該文書は国境紛争に言及するもので、パレスチナの希望は1967年の中東戦争前の国境に基づくものです。
A:",漏れ聞いた情報によれば、当該文書は国境紛争に言及するもので、パレスチナの希望は1967年の中東戦争前の国境に基づくものです。,"The document, according to the leak, will refer to the borders dispute, which Palestine wants based on the borders before the 1967 Mideast War.","According to leaked information, the document refers to a conflict at the border, and the Palestinian aspirations are based on the border of the Middle East in 1967.",41.97744112574683,6.393697776755094,3.375,4.6875,0.7890625
"Translate the following sentence from Japanese to English:
Q: ほかにも両国にとって神聖な存在であるエルサレムの未来国家やヨルダン渓谷の問題が扱われていると報じられています。
A:",ほかにも両国にとって神聖な存在であるエルサレムの未来国家やヨルダン渓谷の問題が扱われていると報じられています。,Other topics covered reportedly include the future state of Jerusalem which is sacred to both nations and the Jordan Valley issue.,"In addition, reports have been published that the future of the future nation of El Alamein and the problems of the Jordan Valley are being discussed.",35.27647849152516,6.7845375615853545,9.5,9.4375,0.2236328125
"Translate the following sentence from Japanese to English:
Q: イスラエルは、この協定が結ばれれば10年間にわたる峡谷での駐留継続を要求するとしていますが、その一方でパレスチナ自治政府が同意している駐在期間は5年間のみです。
A:",イスラエルは、この協定が結ばれれば10年間にわたる峡谷での駐留継続を要求するとしていますが、その一方でパレスチナ自治政府が同意している駐在期間は5年間のみです。,Israel demands an ongoing military presence in the valley for ten years once an agreement is signed while the PA agrees to leave such presence only for five years.,"Israel is demanding that the agreement be signed, and that the Israeli settlement stay in the valley for ten years, but the Palestinian Authority has agreed to a stay of 5 years.",39.09109907005263,18.63400175881018,2.890625,4.0625,0.8359375
"Translate the following sentence from Japanese to English:
Q: 補助的な有害生物駆除試験は、監視されその効果が評価されるので、この試験に参加する射撃手はレンジャーによる厳しい監視を受けました。
A:",補助的な有害生物駆除試験は、監視されその効果が評価されるので、この試験に参加する射撃手はレンジャーによる厳しい監視を受けました。,"Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.","The assistance for harmful biological control tests is monitored and evaluated, so the participants in this test were subjected to rigorous surveillance by the gunners.",33.27007607850195,6.504934226542455,6.8125,7.65625,0.5234375
"Translate the following sentence from Japanese to English:
Q: NPWSとオーストラリアのスポーツ射撃協会（NSW）の提携により、スポーツ射撃協会の狩猟プログラムで有資格ボランティアが募集されました。
A:",NPWSとオーストラリアのスポーツ射撃協会（NSW）の提携により、スポーツ射撃協会の狩猟プログラムで有資格ボランティアが募集されました。,"In a partnership of NPWS and the Sporting Shooters Association of Australia (NSW) Inc, qualified volunteers were recruited, under the Sporting Shooters Association's hunting program.",The partnership between the National Parks Service (NPWS) and the Australian Sports Shooting Association (NSW) led to the recruitment of qualified volunteers for the shooting program of the Australian Sports Shooting Association.,48.01706371202476,16.47914082842514,3.8125,4.59375,0.86328125
"Translate the following sentence from Japanese to English:
Q: NPWSと協力する公園保全・遺産局長代行ミック・オフリン氏によると、最初の射撃作戦に選ばれた4人の射撃手は、総合的な安全・訓練の指導を受けたそうです。
A:",NPWSと協力する公園保全・遺産局長代行ミック・オフリン氏によると、最初の射撃作戦に選ばれた4人の射撃手は、総合的な安全・訓練の指導を受けたそうです。,"According to Mick O'Flynn, the Acting Director Park Conservation and Heritage with the NPWS, the four shooters selected for the first shooting operation received comprehensive safety and training instruction.","The NPWS and the Park Conservation and Heritage Agency's Chief of Staff, Mike Offlin, said that the four gunners selected for the first shooting mission were trained for comprehensive safety and training.",54.467280712550505,29.27093483646691,4.53125,5.84375,0.68359375
"Translate the following sentence from Japanese to English:
Q: 昨日、マルテリーは9人のメンバーで構成される新しい臨時選挙管理委員会会（CEP）で宣誓しました。
A:",昨日、マルテリーは9人のメンバーで構成される新しい臨時選挙管理委員会会（CEP）で宣誓しました。,Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.,"Yesterday, the new temporary election management committee (CEP) was constituted by 9 members of the Marterie organization, and they swore an oath.",31.14246950093163,8.673245635389941,5.6875,6.46875,0.8515625
"Translate the following sentence from Japanese to English:
Q: マルテリーにとっては4年間で5度目のCEPです。
A:",マルテリーにとっては4年間で5度目のCEPです。,It is Martelly's fifth CEP in four years.,"For Malterie, it is the fifth CEP in four years.",61.786842328017364,45.60839545351941,4.59375,5.25,0.828125
"Translate the following sentence from Japanese to English:
Q: 先月、大統領委員会は、新たな選挙に向けて国を動かすための措置の一環として、前任の欧州委員会の辞任を勧告した。
A:",先月、大統領委員会は、新たな選挙に向けて国を動かすための措置の一環として、前任の欧州委員会の辞任を勧告した。,Last month a presidential commission recommended the prior CEP's resignation as part of a package of measures to move the country towards new elections.,"In the previous month, the President's Committee recommended the resignation of the European Committee as a preliminary measure to mobilize the country for the new elections.",44.98114821169935,13.61658548186748,6.28125,8.3125,0.68359375
"Translate the following sentence from Japanese to English:
Q: この委員会は、10月から始まった反体制派の抗議が広範囲に広がったことに対してマルテリー大統領が打った対策でした。
A:",この委員会は、10月から始まった反体制派の抗議が広範囲に広がったことに対してマルテリー大統領が打った対策でした。,The commission was Martelly's response to widespread anti-regime protests that started in October.,This committee was a response to the widespread protests against the anti-corruption faction that began in October.,45.587868695582635,17.098323692758395,7.625,7.6875,0.447265625
"Translate the following sentence from Japanese to English:
Q: ときには暴力的になるこの抗議行動は、予定されていた選挙が実施されなかったことが引き金となって、2011年以降に発生しました。
A:",ときには暴力的になるこの抗議行動は、予定されていた選挙が実施されなかったことが引き金となって、2011年以降に発生しました。,"The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.",The violent protest action that occurred at some point was the spark that ignited the election that was not carried out in 2011.,29.606381317730364,1.9626728448746968,8.125,9.8125,0.703125
"Translate the following sentence from Japanese to English:
Q: 故障したiPodが発熱する問題が約60件も報告されており、合計6件の火災が発生し、4人が軽度の火傷を負いました。
A:",故障したiPodが発熱する問題が約60件も報告されており、合計6件の火災が発生し、4人が軽度の火傷を負いました。,"Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.","The issue of the iPod being overheated has been reported for approximately 60 cases, resulting in a total of 6 fires, and 4 people sustained minor burns.",43.11368414886932,13.58581334060732,1.8125,2.0,0.91796875
"Translate the following sentence from Japanese to English:
Q: 日本の経済産業省は、同機器に関連した事故が27件発生していることを把握していると発表しました。
A:",日本の経済産業省は、同機器に関連した事故が27件発生していることを把握していると発表しました。,"Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.","The Japanese Ministry of Economy, Trade and Industry has confirmed that 27 incidents related to the equipment have been reported.",55.85200928170312,32.443030976291546,3.71875,3.703125,0.96875
"Translate the following sentence from Japanese to English:
Q: 先週、経済産業省は、Appleが「深刻ではない」とする過熱事故を追加で34件報告したと発表しました。
A:",先週、経済産業省は、Appleが「深刻ではない」とする過熱事故を追加で34件報告したと発表しました。,"Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","Last week, the Ministry of Economy, Trade and Industry reported an additional 34 incidents of ""not severe"" overreaction to Apple's recent actions.",32.59223474135672,7.030983742621925,7.96875,8.3125,0.68359375
"Translate the following sentence from Japanese to English:
Q: 同省は、Appleの報告延期について「本当に遺憾だ」と語ることで対応した。
A:",同省は、Appleの報告延期について「本当に遺憾だ」と語ることで対応した。,"The ministry responded by calling Apple's postponement of the report ""truly regrettable.""","The province of Qiu is saying that Apple's report has been delayed, ""I am really sorry,"" to respond to it.",28.012983360136,6.627883802743565,9.0,10.1875,0.26953125
"Translate the following sentence from Japanese to English:
Q: この地震は、現地時間午前7時19分（金曜日午後9時19分GMT）にマリアナを襲いました。
A:",この地震は、現地時間午前7時19分（金曜日午後9時19分GMT）にマリアナを襲いました。,The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).,This earthquake hit the Marianas on Guam at 7:19 a.m. (9:19 a.m. GMT on Sunday).,36.6246168621434,27.457624862096807,3.9375,6.3125,0.37890625
"Translate the following sentence from Japanese to English:
Q: 北マリアナ諸島の危機管理室（EMO）によると、全国的に被害は報告されていないとのことです。
A:",北マリアナ諸島の危機管理室（EMO）によると、全国的に被害は報告されていないとのことです。,The Northern Marianas emergency management office said that there were no damages reported in the nation.,"According to the Crisis Management Office of the Northern Marianas Islands (EMO), there has been no reported loss nationwide.",40.72447085473259,7.076972675308514,2.6875,3.5,0.99609375
"Translate the following sentence from Japanese to English:
Q: 太平洋津波警報センターによれば、津波の兆候はないとのことでした。
A:",太平洋津波警報センターによれば、津波の兆候はないとのことでした。,Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.,"According to the Pacific Tsunami Warning Center, there was no sign of a tsunami.",60.519614382759954,41.18037635691579,1.0859375,1.28125,0.98828125
"Translate the following sentence from Japanese to English:
Q: フィリピンの首都マニラでフィリピン人の元警官がバスをハイジャックして香港の観光客を人質にしています。
A:",フィリピンの首都マニラでフィリピン人の元警官がバスをハイジャックして香港の観光客を人質にしています。,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","In Manila, Philippines, a Filipino police officer who was formerly a member of the police force has hijacked a bus and is holding tourists from Hong Kong hostage.",47.92208157673555,7.861539293399739,3.8125,3.609375,0.78125
"Translate the following sentence from Japanese to English:
Q: ロランド・メンドーサはM16ライフルで観光客に発砲しました。
A:",ロランド・メンドーサはM16ライフルで観光客に発砲しました。,Rolando Mendoza fired his M16 rifle at the tourists.,"The ""ロランド・メンドーサ"" (Lorand Mendera) was fired at tourists with a M16 rifle.",38.61825309161483,11.104262965417023,11.5625,12.0,0.65234375
"Translate the following sentence from Japanese to English:
Q: 何人もの人質が救出されましたが、これまでに少なくとも6人の死亡が確認されています。
A:",何人もの人質が救出されましたが、これまでに少なくとも6人の死亡が確認されています。,Several hostages have been rescued and least six have been confirmed dead so far.,"6 people were rescued, but at least 6 people have been confirmed to have died.",37.66335220340527,13.306666374451552,4.96875,5.125,0.7109375
"Translate the following sentence from Japanese to English:
Q: 子供と高齢者を含めた人質6名が早期に解放され、フィリピン人の写真家たちも同じく解放されました。
A:",子供と高齢者を含めた人質6名が早期に解放され、フィリピン人の写真家たちも同じく解放されました。,"Six hostages, including the children and elderly, were released early, as were the Filipino photographers.",6名的儿童和老人被释放，菲律宾的摄影师也一同被释放。,0.0,1.5732934811145336,4.0625,5.03125,0.71484375
"Translate the following sentence from Japanese to English:
Q: 写真家たちはご不浄に行きたがった高齢の女性の身代わりとなった。メンドーサ容疑者は銃殺された。
A:",写真家たちはご不浄に行きたがった高齢の女性の身代わりとなった。メンドーサ容疑者は銃殺された。,The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,"The photographer's wife, who was a high-ranking official at the time, took over as the victim's replacement. The woman accused of being a murderer was shot to death.",29.22534569089241,2.4887938988772413,15.8125,19.375,0.007080078125
"Translate the following sentence from Japanese to English:
Q: リギンズは父親の跡を継いで医学の道に進みました。
A:",リギンズは父親の跡を継いで医学の道に進みました。,Liggins followed in his father’s footsteps and entered a career in medicine.,"""Reginzu, after the footsteps of his father, he entered the medical field.""",31.136237889987704,9.748124539759884,5.53125,9.5,0.146484375
"Translate the following sentence from Japanese to English:
Q: 彼は産科医として研修を受け、1959年にオークランドの国立女性病院で働き始めました。
A:",彼は産科医として研修を受け、1959年にオークランドの国立女性病院で働き始めました。,He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,"He began his medical training as a gynecologist in 1959, working at the National Women's Hospital in Otago, New Zealand.",47.223336059729526,20.03652983255824,2.875,4.1875,0.263671875
"Translate the following sentence from Japanese to English:
Q: その病院に勤務しながら、リギンズは余暇を利用して早産についての研究を始めました。
A:",その病院に勤務しながら、リギンズは余暇を利用して早産についての研究を始めました。,While he was working at the hospital Liggins began to investigate premature labor during his spare time.,"While working at the hospital, Lizzie started her research on premature births.",37.075741208124754,14.459757409463073,4.40625,7.0,0.408203125
"Translate the following sentence from Japanese to English:
Q: ホルモンを投与すると胎児の肺の成熟が早まることが彼の研究でわかりました。
A:",ホルモンを投与すると胎児の肺の成熟が早まることが彼の研究でわかりました。,His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,"When hormones are administered, the maturation of the fetus's lungs is accelerated in the research of this person.",34.59624556734738,7.987276352377329,2.5,4.28125,0.90625
"Translate the following sentence from Japanese to English:
Q: 新華社は、政府の調査員が水曜日に「ブラックボックス」のフライトレコーダー2台を回収したと報じました。
A:",新華社は、政府の調査員が水曜日に「ブラックボックス」のフライトレコーダー2台を回収したと報じました。,Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,"The New York Times reported that the government's investigator returned two flight recorder boxes on Monday, according to the government's investigation.",43.84093616755954,4.300662553696791,14.0,14.8125,0.06201171875
"Translate the following sentence from Japanese to English:
Q: 仲間のレスラーたちもルナに敬意を表しました。
A:",仲間のレスラーたちもルナに敬意を表しました。,Fellow wrestlers also paid tribute to Luna.,"The Japanese translation of the sentence is: ""The wrestlers of the friends also expressed their respect to Rina.""",24.65483495838099,6.667489966054595,6.875,10.3125,0.00518798828125
"Translate the following sentence from Japanese to English:
Q: トミー・ドリーマーは「ルナは初代クイーン・オブ・エクストリームでした。私の最初のマネージャーでもありました。ルナは月が2つ出た夜に亡くなりました。彼女と同じようにかなりユニークな夜でした。強い女性でした。」と語っています。
A:",トミー・ドリーマーは「ルナは初代クイーン・オブ・エクストリームでした。私の最初のマネージャーでもありました。ルナは月が2つ出た夜に亡くなりました。彼女と同じようにかなりユニークな夜でした。強い女性でした。」と語っています。,"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""","Tommie Drummer says, ""Rune was the first queen of Extreme. I was her first manager. Rune was a unique night. A strong woman.""",42.642862818081724,16.963304094829184,12.6875,13.75,0.375
"Translate the following sentence from Japanese to English:
Q: ダスティン・「ゴールドダスト」・ラネルズは、「ルナは俺と同じくらい異常だった…あるいはそれ以上だったかも...彼女を愛しているし、彼女がいなくて寂しくなるよ…叶うならば、彼女には天国にいてほしい」とコメントしました。
A:",ダスティン・「ゴールドダスト」・ラネルズは、「ルナは俺と同じくらい異常だった…あるいはそれ以上だったかも...彼女を愛しているし、彼女がいなくて寂しくなるよ…叶うならば、彼女には天国にいてほしい」とコメントしました。,"Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""",The translation of the sentence from Japanese to English is:,7.799865292025294,0.0,25.0,25.0,-0.033447265625
"Translate the following sentence from Japanese to English:
Q: 2010年の連邦選挙に先立って実施された1400人の世論調査では、オーストラリアの共和国化に反対する人は2008年よりも8%増加しました。
A:",2010年の連邦選挙に先立って実施された1400人の世論調査では、オーストラリアの共和国化に反対する人は2008年よりも8%増加しました。,"Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.","In the 2010 federal election, which was conducted before the 2008 election, the opposition to the Australian republication increased by 8 percentage points compared to the 2008 election.",45.31457934367836,13.51575749048951,9.625,9.5,0.15625
"Translate the following sentence from Japanese to English:
Q: ジュリア・ギラード暫定首相は、2010年の連邦選挙での選挙戦で、エリザベス2世女王の治世が終われば、オーストラリアは共和制に移行するべきだと主張しました。
A:",ジュリア・ギラード暫定首相は、2010年の連邦選挙での選挙戦で、エリザベス2世女王の治世が終われば、オーストラリアは共和制に移行するべきだと主張しました。,Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.,"Julia Girard temporarily became the Prime Minister of Australia, stating that the Commonwealth election in 2010 should have transitioned to a republic after the reign of Queen Elizabeth II ended.",46.93624344506956,11.04872121033854,6.625,6.96875,0.59765625
"Translate the following sentence from Japanese to English:
Q: 世論調査では34%の人がこの意見に賛成しており、エリザベス女王2世がオーストラリア最後の君主であることを望んでいます。
A:",世論調査では34%の人がこの意見に賛成しており、エリザベス女王2世がオーストラリア最後の君主であることを望んでいます。,"34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.","In the public opinion survey, 34% of the people agreed with this opinion, and Elizabeth II, the last Queen of Australia, wishes to be the last monarch.",42.043528111534705,10.452498041939908,7.1875,7.875,0.7421875
"Translate the following sentence from Japanese to English:
Q: 世論調査では、オーストラリアはできるだけ早く共和国になるべきだと考えている人が29%、共和国になるべきではないと考えている人が31%と、両極端の結果が出ています。
A:",世論調査では、オーストラリアはできるだけ早く共和国になるべきだと考えている人が29%、共和国になるべきではないと考えている人が31%と、両極端の結果が出ています。,"At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.","In the public opinion survey, 29% of people believe that Australia should be a republic as soon as possible, while 31% believe that it should not be a republic. This results in two extreme outcomes.",53.41367038417742,25.252187774294836,3.078125,4.15625,0.94140625
"Translate the following sentence from Japanese to English:
Q: そのオリンピック金メダリストは、コモンウェルスゲームで100mと200m自由形と3つのリレーで泳ぐ予定でしたが、本人が訴えた症状から健康状態が疑われています。
A:",そのオリンピック金メダリストは、コモンウェルスゲームで100mと200m自由形と3つのリレーで泳ぐ予定でしたが、本人が訴えた症状から健康状態が疑われています。,"The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.","The Olympic gold medalist is scheduled to compete in the 100m freestyle, 200m freestyle, and three relay events at the commonwealth games, but their symptoms have raised doubts about their health.",48.19760986282658,22.736640036386138,2.484375,3.34375,0.87109375
"Translate the following sentence from Japanese to English:
Q: 痛みを抑えるのに必要な薬がその大会で禁止されているため、彼は服用できませんでした。
A:",痛みを抑えるのに必要な薬がその大会で禁止されているため、彼は服用できませんでした。,He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.,"To prevent pain, a drug that is prohibited at the conference, he could not take it.",17.193023014359014,2.3350155441098113,8.25,11.875,0.609375
"Translate the following sentence from Japanese to English:
Q: セントラルミズーリ大学の数学者でコンピュータサイエンスのカーティス・クーパー教授は1月25日、これまでに知られている素数の中で最大の素数を発見した。
A:",セントラルミズーリ大学の数学者でコンピュータサイエンスのカーティス・クーパー教授は1月25日、これまでに知られている素数の中で最大の素数を発見した。,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Professor Carter, a mathematician at the Central Michigan University, discovered the largest known prime number on January 25, 2013.",57.956504112657115,31.34417009192842,3.140625,4.6875,0.3515625
"Translate the following sentence from Japanese to English:
Q: この発見は、2月初旬までに数人が異なるハードウェアとソフトウェアを使用して検証し、火曜日に発表されました。
A:",この発見は、2月初旬までに数人が異なるハードウェアとソフトウェアを使用して検証し、火曜日に発表されました。,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,"This discovery was tested using different hardware and software by several people between February 2 and 3, and was announced on Monday.",59.31424526339831,27.802078134791635,1.171875,3.921875,0.84375
"Translate the following sentence from Japanese to English:
Q: 彗星は、タンパク質を形成し、生命を支える有機物を運び、地球への水の供給源であった可能性があります。
A:",彗星は、タンパク質を形成し、生命を支える有機物を運び、地球への水の供給源であった可能性があります。,Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.,"Comet is believed to have formed proteins and transported organic matter to Earth, which may have provided water for the planet.",35.09758191452827,7.79287571344171,3.546875,4.9375,0.9296875
"Translate the following sentence from Japanese to English:
Q: 科学者たちは、はるか昔に彗星が地球と衝突して以来、どのように惑星が形成され、特に地球がどのように形成されたかを理解したいと考えています。
A:",科学者たちは、はるか昔に彗星が地球と衝突して以来、どのように惑星が形成され、特に地球がどのように形成されたかを理解したいと考えています。,"Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.","Scientists are interested in understanding how planets formed, especially how the Earth formed, since the collision of comets with the Earth for thousands of years ago.",66.77395447586089,32.67892705849765,3.40625,3.40625,0.94921875
"Translate the following sentence from Japanese to English:
Q: 今年初めに知事職に就き、先月、同性婚を合法化する法案に署名したクオモ氏、53歳。
A:",今年初めに知事職に就き、先月、同性婚を合法化する法案に署名したクオモ氏、53歳。,"Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.","In the spring of this year, I was appointed as the mayor, and last month, I signed a bill to legalize same-sex marriage, which is 53 years old.",47.529343702563324,11.670085450653149,11.625,13.0,0.306640625
"Translate the following sentence from Japanese to English:
Q: 彼はこの噂を「政治的なおしゃべりと愚かさ」と呼びました。
A:",彼はこの噂を「政治的なおしゃべりと愚かさ」と呼びました。,"He referred to the rumors as ""political chatter and silliness"".","He called this rumor ""political talk and foolishness.""",30.862667965427597,10.181128254376885,4.6875,6.125,0.98046875
"Translate the following sentence from Japanese to English:
Q: 2016年に大統領選に出馬するのではないかと憶測されています。
A:",2016年に大統領選に出馬するのではないかと憶測されています。,He is speculated to make a run for president in 2016.,It is speculated that the President will run for the 2016 election.,47.062757691700384,13.292417883329383,4.84375,5.4375,0.3046875
"Translate the following sentence from Japanese to English:
Q: NextGenは、航空機が短距離路線を飛行し、毎年数百万ガロンの燃料を節約し、二酸化炭素の排出量を削減できるようにするシステムだとFAAは主張しています。
A:",NextGenは、航空機が短距離路線を飛行し、毎年数百万ガロンの燃料を節約し、二酸化炭素の排出量を削減できるようにするシステムだとFAAは主張しています。,NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,"NextGen is a system that allows aircraft to fly short routes, reducing fuel consumption by millions of gallons annually and cutting carbon dioxide emissions.",54.59812519930616,25.780509909034592,3.625,2.734375,0.83984375
"Translate the following sentence from Japanese to English:
Q: 従来の地上レーダー型技術とは対照的な衛星型技術を採用しており、管制官がより正確に航空機を特定し、より正確な情報を操縦士に提供できるようになっている。
A:",従来の地上レーダー型技術とは対照的な衛星型技術を採用しており、管制官がより正確に航空機を特定し、より正確な情報を操縦士に提供できるようになっている。,It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.,"The previous ground radar technology was in contrast to adopting satellite technology, which allows the controller to more accurately identify aircraft and provide more accurate information to the pilot.",41.87408809440416,7.993092418067109,2.0,2.3125,0.859375
"Translate the following sentence from Japanese to English:
Q: 特別な交通機関は設けられておらず、地上の電車はウェンブリーには停車せず、地上に駐車場やパークアンドライド施設はありません。
A:",特別な交通機関は設けられておらず、地上の電車はウェンブリーには停車せず、地上に駐車場やパークアンドライド施設はありません。,"No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.","There are no special transportation vehicles, and the ground trains do not stop at the Wembury station, and there are no parking lots or park-and-ride facilities on the ground.",48.620626755142524,24.94315090918523,5.46875,7.4375,0.8984375
"Translate the following sentence from Japanese to English:
Q: 交通手段がないことへの懸念から、チームのサポーターが集まらないまま、閉ざされた会場での試合を余儀なくされる可能性が浮上してきました。
A:",交通手段がないことへの懸念から、チームのサポーターが集まらないまま、閉ざされた会場での試合を余儀なくされる可能性が浮上してきました。,Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.,"Concerning the lack of transportation, the team's supporters have been unable to gather, and the closed venue has become a source of concern for the possibility of the match being postponed.",45.78900299240319,20.969910049782516,8.125,8.4375,0.83984375
"Translate the following sentence from Japanese to English:
Q: 木曜日に学術雑誌「サイエンス」誌に発表された研究で、エクアドルのガラパゴス諸島で新種の鳥類が生まれていたことが報告されました。
A:",木曜日に学術雑誌「サイエンス」誌に発表された研究で、エクアドルのガラパゴス諸島で新種の鳥類が生まれていたことが報告されました。,A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.,"On Monday, the scientific journal ""Science"" published a study that reported the birth of a new bird species in the Galapagos Islands in Ecuador.",50.75825778085987,15.356865413172349,3.40625,4.125,0.58203125
"Translate the following sentence from Japanese to English:
Q: 米国のプリンストン大学とスウェーデンのウプサラ大学の研究者らは、この新種がわずか2世代で進化したことを報告しましたが、この過程は、固有種のガラパゴスフィンチと移入種のオオサボテンフィンチが交配した繁殖であるため、もっと長い時間がかかると考えられていました。
A:",米国のプリンストン大学とスウェーデンのウプサラ大学の研究者らは、この新種がわずか2世代で進化したことを報告しましたが、この過程は、固有種のガラパゴスフィンチと移入種のオオサボテンフィンチが交配した繁殖であるため、もっと長い時間がかかると考えられていました。,"Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.","Researchers from the University of Pennsylvania and the University of Uppsala in Sweden reported that this new species has only undergone a few generations of evolution. However, they believe that the process of evolution is more complex because it involves the crossbreeding of the native Galápagos finch and the introduced Opossum finch, which would require a longer period of time.",41.078451893631126,6.166464758644953,4.25,6.9375,0.0859375
"Translate the following sentence from Japanese to English:
Q: 金はあらゆる形状に加工できる金属です。丸めて小さくすることも可能です。
A:",金はあらゆる形状に加工できる金属です。丸めて小さくすることも可能です。,Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,Gold is a metal that can be processed into any shape. It can also be rounded and made smaller.,36.15028107646368,8.668528067348738,1.609375,3.09375,1.0078125
"Translate the following sentence from Japanese to English:
Q: 引っ張って針金状にして、ねじったり編んだりできます。打ち伸ばすか圧延すれば板状にもなります。
A:",引っ張って針金状にして、ねじったり編んだりできます。打ち伸ばすか圧延すれば板状にもなります。,"It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.","You can bend the needle and thread it, and then twist or sew it. You can also stretch it or compress it to make it into a flat shape.",22.499848324785425,3.066455401840426,7.4375,9.3125,0.69921875
"Translate the following sentence from Japanese to English:
Q: ごく薄く伸ばして他の金属に貼り付けることができます。「彩色写本」と呼ばれる手描きの挿絵の装飾に使用されることもあるほど薄くすることができます。
A:",ごく薄く伸ばして他の金属に貼り付けることができます。「彩色写本」と呼ばれる手描きの挿絵の装飾に使用されることもあるほど薄くすることができます。,"It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called ""illuminated manuscripts"".","You can attach to other metals by pressing them down very thin. This is used in a lot of decorative illustrations called ""colorful prints"" that are hand-drawn.",30.768682323522707,3.6251833257001547,5.40625,7.6875,0.8671875
