prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.
A:","Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.",罗宾·乌萨帕 (Robin Uthappa) 取得了本局的最高分，投出了 11 个四分球和 2 个六分球，仅投出 41 个球便赢得 70 分。,रबिन उथा ही जो 41 में 11 के ही 11 के रब ही रब ही ज ही 11 के ही 11 के ही र ही ज ही 11 के ही 11 के ही 11 के ही 11 के ही 11 के ही 11 के 11 के 11 के 11 के,0.8169129626561751,2.360974295483906,hin_Deva, रॉबिन उथप्पा ने केवल 41 गेंदों में 11 चौकों और 2 छक्कों की मदद से 70 रन बना कर पारी का सर्वोच्च स्कोर बनाया.,2.0943178884208566,9.902179992419859,19.125
"Q: Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.
A:","Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.",中局击球手萨钦·坦杜尔卡和拉胡尔·德拉维德表现出色，搭档取得了 100 跑的成绩。,में मध्र बटम सेंट्री में में में सेंट्री में में में सेंट्री में में सेंट्री में में सेंट्री में में सेंट्री में में सेंट्री में में सेंट्री में सेंट्री में में सेंट्री में सेंट,0.0,0.0,bho_Deva," मिडिल ऑर्डर के बल्लेबाज सचिन तेंदुलकर अउरी राहुल द्रविड़ अच्छा खेललन, अउरी सौ रन के साझेदारी कइलन.",0.0,4.376795379560753,22.25
"Q: But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.
A:","But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.",但在队长输掉三柱门后，印度在结束这一局的比赛时只得了 36 分，输掉 7 个三柱门。,但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但 但,0.7291698644541256,0.3094059405940594,zho_Hant, 但是，在失去隊長的三柱門後，印度只獲得 36 分和失去 7 個三柱門，球局便結束了。,0.0,0.3094059405940594,11.625
"Q: U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.
A:","U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.",美国总统乔治·沃克·布什于 11 月 16 日上午抵达新加坡，开始为期一周的亚洲之行。,美国总是在美国的星期一开始的美国的星期日的开始的美国的星期日的开始的美国的星期日的开始的美国的星期日的开始的星期日的开始的美国的星期日的星期日的开始的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日的星期日,0.9027380604673038,3.426848360445442,zho_Hans, 美国总统乔治·沃克·布什于 11 月 16 日上午抵达新加坡，开始为期一周的亚洲之行。,0.9027380604673038,3.426848360445442,19.875
"Q: He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.
A:",He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙探讨了贸易和恐怖主义问题。,他被邀接是 singapore 的 主 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们 们,0.36264270632120366,0.9696186166774402,glg_Latn," Recibiuno o viceprimeiro ministro de Singapur, Wong Kan Seng, e tratou de temas relacionados co comercio e o terrorismo co primeiro ministro de Singapur Lee Hsien Loong.",0.0,2.1904916860124244,20.625
"Q: After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.
A:","After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",在经过一周的中期选举失利后，布什向听众讲述了亚洲贸易扩张的形势。,在一周的中间的在亚洲的扩大的是在亚洲的扩大的在中间的在亚洲的扩大了的在中间的扩大了的在中间的扩大了的在中间的扩大了的中间的扩大了的中间的扩大了的中间的扩大了的中间的扩大了的中间的扩大了的中间的扩大了的中间的扩,2.190840932505602,5.310706709255639,zho_Hans, 在经过一周的中期选举失利后，布什向听众讲述了亚洲贸易扩张的形势。,2.190840932505602,5.310706709255639,16.0
"Q: Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.
A:","Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.",周二，总理斯蒂芬·哈珀（ Stephen Harper ）在其办公室与新民主党党魁杰克·林顿（ Jack Layton ）举行 25 分钟的会议后，已经同意将政府的《清洁空气法》送交一个多党委员会审查，然后再进行二读。,租会的《清洁的空气的《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《《,0.23439162735297048,2.145905479447232,lmo_Latn," Ol Prim Minister Stephen Harper ‘l g’ha acetad de mandar ol “Clean Air Act” dol govern a un comitad faits su de tuts i partits par una revision, inanz de la sò segonda letura, despò de la riunion de 25 menuts de mardì cond ol leader dol NDP Jack Layton a ‘l PMO.",0.011715176397301437,0.0,25.0
"Q: Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.
A:","Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.",“莱顿 (Layton) 在与首相会面期间要求修改保守党的环境法案，他要求‘彻底重写’保守党的环境法案。”,拜会问要修改的保会的要求，要求修改的保会要求要修改的要求，要求修改的保会要求要修改的要求要要求修改的保会要求要修改的要求要要求的保会要求要修改的要求要要求的保会要要求的要求要要求的保会要要求的要求要要求的保会要要求的要求要要求的保会要要求的要求要要求的保会要要求的要求要,1.6264284143120455,4.038672703594692,yue_Hant, 萊頓在與總理會面期間要求修改保守黨的環境法案，並要求「徹底及完全重新草擬」保守黨的環境法案。,1.5792352248389754,4.070433043182328,19.5
"Q: Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.
A:","Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.",自从联邦政府介入接管塔斯马尼亚州德文波特的默西医院的资金后，州政府和一些联邦议员批评此举是 11 月联邦大选前的噱头。,从州政府和在州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的州的预演的,1.6514531543459698,3.2906960104045138,zho_Hant, 默西醫院位於塔斯馬尼亞州德文波特，自從聯邦政府介入接管該醫院的資助事宜，州政府及部分聯邦議會成員即批評該舉係為 11 月聯邦選舉序幕的噱頭。,0.9027380604673038,1.733960666547781,21.75
"Q: But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.
A:","But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.",但澳大利亚总理约翰•霍华德 (John Howard) 表示，该法案只是为了通过额外拨付 4500 万澳元来防止医院设施被塔斯马尼亚政府降级。,但 该 仅 只 是 是 仅 只 是 仅 只 是 仅 只 是 只 是 只 是 只 是 只 是 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只 只,0.3664011637870855,0.8753784186755262,zho_Hans, 但澳大利亚总理约翰•霍华德 (John Howard) 表示，该法案只是为了通过额外拨付 4500 万澳元来防止医院设施被塔斯马尼亚政府降级。,0.3664011637870855,0.8753784186755262,15.9375
"Q: According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.
A:","According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.",最新公报显示，海平面的读数表明已经发生过海啸。帕果帕果和纽埃岛附近确切记录了海啸活动的发生。,根据最新的海水的产生的 tsunami 的确有确有的的海水的的确有的的的确的的的确的的的确的的确的的确的的确的的确的的确的的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的确的,0.5478975337070551,2.205835474783283,zho_Hans, 最新公报显示，海平面的读数表明已经发生过海啸。帕果帕果和纽埃岛附近确切记录了海啸活动的发生。,0.5478975337070551,2.205835474783283,20.25
"Q: No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.
A:","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.",汤加 (Tonga) 没有重大损失或人员伤亡报告，但电力暂时中断。据报道，停电让汤加当局无法收到太平洋海啸警报中心 (PTWC) 发出的海啸警报。,没有重大损失没有在 Tonga 的 没 有 在    没 有   没 有  没 有  没 有  没 有 没 有 没 有 没 有 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 没 �,4.11485678786016,7.020025493761345,yue_Hant, 在湯加，沒有重大破壞或受傷的報導，但電力暫時中斷。據報導，這使湯加當局無法接收太平洋海嘯警報中心發出的海嘯警告。,0.48055146963053813,2.0230775664143987,18.875
"Q: Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.
A:",Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,尽管警报已解除，坐落于夏威夷海岸线或附近的 14 所学校在整个周三都关闭了。,四十四名在海上位于的四十四个在被警告的四十四个在被的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个在的四十四个,0.36091637005118377,1.6233766233766236,yue_Hant, 儘管警告已解除，但位於夏威夷海岸線或附近的 14 所學校於星期三仍然全日停課。,0.36091637005118377,1.6042343390829557,22.375
"Q: U.S. President George W. Bush welcomed the announcement.
A:",U.S. President George W. Bush welcomed the announcement.,美国总统乔治·沃克·布什对这一公告表示支持。,美国总理乧位美国总会欢迎的美国总会欢迎的美国总会的美国总会欢迎的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的美国总会的,0.7404766968479392,2.074848932987388,zho_Hans, 美国总统乔治·沃克·布什对这一公告表示支持。,0.7404766968479392,2.074848932987388,18.75
"Q: Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""
A:","Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""","""布什政府发言人戈登·约翰德罗 (Gordon Johndroe) 称朝鲜的承诺是""朝着实现朝鲜半岛可核查的无核化目标迈出的重要一步""。""",北川的说 北川 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说 的 北 的 说,0.35896057761679323,0.5151098901098901,zho_Hans," ""布什政府发言人戈登·约翰德罗 (Gordon Johndroe) 称朝鲜的承诺是""朝着实现朝鲜半岛可核查的无核化目标迈出的重要一步""。""",0.35896057761679323,0.5151098901098901,13.5625
"Q: The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.
A:","The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.",亚热带风暴杰瑞 (Jerry) 今天在大西洋形成，这是大西洋飓风季节中第十个被命名的风暴。,十名在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太阳的第十名的在太,0.8451753849055373,1.8480867648527892,zho_Hant, 大西洋颶風季的第十個已命名颶風──亞熱帶暴風傑瑞──今日在大西洋上成形。,1.322770962373162,2.3667776736122477,19.75
"Q: The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.
A:",The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.,国家飓风中心 (NHC) 表示，目前“杰瑞”对陆地没有威胁。,国家全国的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家的国家,0.7144315612998046,0.8200775346032715,zho_Hans, 国家飓风中心 (NHC) 表示，目前“杰瑞”对陆地没有威胁。,0.7144315612998046,0.8200775346032715,20.375
"Q: The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.
A:",The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,美国陆军工兵部队估计，6 英寸的降雨量就可能冲垮之前损坏的堤坝。,美国 Corps of 美国 6 岁 的 6 个 月 的  美国 的  6 个 月 的  美国 的  6 月 的  美国 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的  6 月 的,1.0031145000405055,1.9118380029475868,zho_Hans, 美国陆军工兵部队估计，6 英寸的降雨量就可能冲垮之前损坏的堤坝。,1.0031145000405055,1.9118380029475868,23.625
"Q: The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.
A:","The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.",“卡特里娜”飓风来袭时，第九区洪水水位一度高达 20 英尺，由于附近的防洪堤已经被淹没，目前水位已达齐腰深度。,九区的位于高潮的附近的的现在的的高潮的的在高潮的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的,1.112313360461298,2.739517287903032,slv_Latn," Deveto upravno območje, kjer so med orkanom Katrina poplave dosegle tudi višino 20 čevljev, je trenutno pod vodo do pasu, saj je voda prelila bližnji nasip.",0.0,0.0,20.25
"Q: Water is spilling over the levee in a section 100 feet wide.
A:",Water is spilling over the levee in a section 100 feet wide.,在一处 100 英尺宽的河段，水即将溢出堤坝。,水是在水流过的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在水流的水是在,0.515935923325299,1.1645962732919255,zho_Hant, 水溢出堤防的範圍寬達一百英尺。,0.515935923325299,0.8928571428571428,11.5
"Q: Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.
A:",Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,共享资源管理员亚当·库尔登 (Adam Cuerden) 上个月在接受维基新闻 (Wikinews) 采访时表达了他对删除相关内容的不满。,Commons管理员 Adam 问了  容  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问  问,1.159480986934639,5.627857483853477,zho_Hant, 維基共享資源 (Commons) 管理師亞當‧庫爾登上個月向維基新聞 (Wikinews) 透露他對刪減的不滿。,0.7408423811065499,7.614424383465407,19.75
"Q: ""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""
A:","""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""",“说穿了，他[威尔斯]从一开始就对我们撒谎。首先，他表现得好像是出于法律原因才这么做。其次，他先是假装听取我们的意见，然后直接删除了这些艺术作品。”,他 [ Wales 他们 是 从 开始 的 他们 是 从 开始 的 他们 是 从 开始 的 他们 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是 从 开始 的 是,0.36091637005118377,2.373729239395573,zho_Hans, “说穿了，他[威尔斯]从一开始就对我们撒谎。首先，他表现得好像是出于法律原因才这么做。其次，他先是假装听取我们的意见，然后直接删除了这些艺术作品。”,0.36091637005118377,2.373729239395573,18.625
"Q: The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.
A:",The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,由于民愤，目前正在针对该网站的性内容起草相关政策。该网站拥有数百万个获得公共传播许可的媒体。,颇有社区的不引起了当前的政策是有了社区的引有了有了的有了的有了的有了的引有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有了有,0.5076469172229491,1.9954606900800036,tum_Latn," Chifukwa chakuti ŵanthu ŵakakwiya na vithuzi ivi lekani sono ŵakuyezgayezga kupanga malango ghakukhwaskana na vithuzi panji mavidiyo ghakulongora ŵanthu ŵali bengede panji ŵakugonana pa webusayiti iyi, apo paliso mavidiyo ghanandi chomene ghakuzomerezgeka.",0.0,0.0,18.125
"Q: The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.
A:","The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.",完成的工作大多是理论性的，但编写程序的目的，是为了模拟对人马座星系的观测。,工作是大多是理论的，写了大多是观察了的大多是大多是大多是大多是大多是大多是大多是大多是大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多大多,2.8093139638748084,7.592317070950541,zho_Hant, 目前所做的研究主要都是理論上的，但此計畫的目的在於模擬對人馬座星系所做的觀察。,0.4357268709208794,2.234512471794074,13.6875
"Q: The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.
A:",The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,该团队正在寻找的效应可能是由星系暗物质和银河系暗物质之间的潮汐力引起的。,这是要是要是是要是是要是是要是是要是要是是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要是要,0.0,0.29274004683840754,zsm_Latn, Kesan yang dicari pasukan adalah disebabkan oleh daya pasang surut di antara jirim gelap galaksi dan jirim gelap Milky Way.,0.0,0.0,18.75
"Q: Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.
A:","Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.",就像月球对地球施加拉力，引起潮汐一样，银河系也对人马座星系施加着作用力。,像月亮的月亮是使得月亮的月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮是使得月亮,0.7179211552335865,0.8880251162015084,yue_Hant, 正如月球對地球的引力形成潮汐一樣，銀河系亦對人馬座星系施加引力。,0.426878472907377,0.6293266205160477,22.25
"Q: The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.
A:",The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,科学家们可以得出结论，暗物质对其他暗物质的影响方式与普通物质相同。,科学家得到了暗的物质的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的暗的物质得到了同样的,1.7091095678158612,6.529410571324864,zho_Hans, 科学家们可以得出结论，暗物质对其他暗物质的影响方式与普通物质相同。,1.7091095678158612,6.529410571324864,19.875
"Q: This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.
A:","This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.",该理论认为，一个星系周围的大多数暗物质都处在星系周围的某种光环中，由许多小粒子组成。,这说大黑暗的多的大多的在大多的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的,0.44029007819264104,2.6857666556736475,mai_Deva," ई सिद्धांत कहैत अछि जे एकटा आकाशगंगाक चारू कात अधिकांश कारी पदार्थ एकटा आकाशगंगाक चारू कात एक प्रकारक प्रभामंडल मे स्थित होइत अछि, आ बेस रास छोट कण सँ बनल रहैत अछि।",0.0,0.0,16.5
"Q: Television reports show white smoke coming from the plant.
A:",Television reports show white smoke coming from the plant.,电视报道显示，有白烟从工厂里冒出。,电报报表显示白烟出白烟的电视报表显示白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的白的报表的,1.156016016274933,5.507971814778143,zho_Hans, 电视报道显示，有白烟从工厂里冒出。,1.156016016274933,5.507971814778143,13.4375
"Q: Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.
A:","Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.",当地政府警告核电站附近的居民，要待在室内，关掉空调，不要喝自来水。,本市区居民在附近的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室，注意不要在水室的住院室,0.6036973258707284,5.42037864258081,yue_Hant, 當地政府警告核電站附近的居民留在室內、關掉空調和不要飲用自來水。,0.5367712622457371,4.356314447249008,21.875
"Q: According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.
A:","According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.",日本原子能机构表示，核电站检测出了放射性物质铯和碘。,根据日本的核的 radioactive 的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的的,0.3553524757138724,1.3368714309125518,slv_Latn, Po poročanju japonske jedrske agencije so v obratu zaznali radioaktivni cezij in jod.,0.3553524757138724,4.575374418074143,19.0
"Q: Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.
A:",Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,有关部门推测，这表明现场储存铀燃料的容器可能已经破裂，并且正在泄漏。,譇有這樣的容器的 uranium 的容器可能有裂開的 容有的 uranium 的 容有的 有的 容有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的 容有 的 有 的,2.1127205998634366,5.328016006246631,zho_Hans, 有关部门推测，这表明现场储存铀燃料的容器可能已经破裂，并且正在泄漏。,2.1127205998634366,5.328016006246631,12.125
"Q: Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.
A:",Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.,托尼·莫尔博士在南非夸祖鲁-纳塔尔省发现了这种广泛耐药结核病 (XDR-TB)。,医学发现极度的药物不在南方的发现的极度的药物发现的极度的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现的发现,0.5128542335751295,1.6917688403096105,zho_Hans, 托尼·莫尔博士在南非夸祖鲁-纳塔尔省发现了这种广泛耐药结核病 (XDR-TB)。,0.5128542335751295,1.6917688403096105,19.375
"Q: In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""
A:","In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""",他在一次采访中表示，这个新变种“非常令人不安和担忧，因为它的致死率非常高。”,在一面会说新变形的新很很很很很是很高的很是很的新会说新是新会说新很高的新很高的新会说新新很高的新会说新新很高的新会说新新很高的新会说新新很高的新会说新新会说新新会说新新会说新新会说新会说新会说新会说新,0.794510362267378,2.279077824383594,zho_Hans, 他在一次采访中表示，这个新变种“非常令人不安和担忧，因为它的致死率非常高。”,0.794510362267378,2.279077824383594,18.375
"Q: Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.
A:","Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.",莫尔 (Moll) 博士认为，有些病人可能是在医院感染了病菌，而且至少有两名病人是医院的医护人员。,有些病人可能在医院中有病人可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中有可能有在医院中,1.404656981937404,7.96277858762179,yue_Hant, 莫爾博士認為，有些病人可能在醫院感染這種細菌，而且至少兩名是醫院的醫護人員。,1.5496882459185746,7.782093160353838,16.5
"Q: In one year's time, an infected person may infect 10 to 15 close contacts.
A:","In one year's time, an infected person may infect 10 to 15 close contacts.",一年内，一个感染者可能会感染 10 至 15 名密切接触者。,一年来有感有发病的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有感有发的有,0.7179211552335865,1.7595585337012216,yue_Hant, 在一年內，一個感染者可能會感染10至15名密切接觸者。,0.0,1.725544884031359,14.9375
"Q: However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.
A:","However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.",然而，广泛耐药结核病在整个结核病患者群体中所占的比例似乎仍然很低；在南非，在任意特定时刻，总计 33 万人中只有 6000 人感染。,"但是， 6,000 的 总 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的 6,000 的",1.021987149474193,1.7124824196358583,zho_Hans, 然而，广泛耐药结核病在整个结核病患者群体中所占的比例似乎仍然很低；在南非，在任意特定时刻，总计 33 万人中只有 6000 人感染。,1.021987149474193,1.7124824196358583,23.125
