prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Translate the following sentence from English to Swahili:
Q: Water is spilling over the levee in a section 100 feet wide.
A:",Water is spilling over the levee in a section 100 feet wide.,Maji yanamwagika juu ya tuta katika sehemu ya futi 100 upana.,"Mpya, watoto wengi wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana wanaonekana w",5.993815002947878,0.0,25.0,25.0,-0.052001953125
"Translate the following sentence from English to Swahili:
Q: Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.
A:",Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,Msimamizi wa Commons Adam Cuerden alielezea kufadhaika kwake kuhusu ufutaji huo alipoongea na Wikinews mwezi uliopita.,"Mwanzo wa Waziri wa Commons, Adam Cuerden, alikwenda na kujifunza kwa kuchunguza kwa kuzingatia kwa sababu ya kuzingatia kwa sababu ya kuzingatia kwa sababu ya kuzingatia kwa sababu ya kuzingatia kwa sababu ya kuzingatia kwa sababu",23.645017640264047,3.2381854102225693,24.625,25.0,-0.01007080078125
"Translate the following sentence from English to Swahili:
Q: ""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""
A:","""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""","""Yeye [Wales] kimsingi alindanganya tangu mwanzo. Kwanza kwa kufanya kama hii ni kwa sababu za kisheria. Pili, kwa kujifanya alikuwa anatusikiliza, hadi saana yake ifutwe.""","""Hii [Wales] alisikia kwa muda mrefu. Mfano wazi, kwa sababu alisikia kwa sababu ya kujifunza. Mfano mwingine, alisikia kwa sababu alikuwa alisikia kwa sababu ya kujifunza.""",30.940273538185142,8.36826247575175,22.375,24.625,-0.0032958984375
"Translate the following sentence from English to Swahili:
Q: The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.
A:",The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,Hasira ya jamii imesababisha juhudi za sasa za kutayarisha sera kuhusu kadiri ya ngono kwa wavuti ambayo inakaribisha mamilioni ya vyombo vya habari vilivyo na leseni wazi.,"Ujuzi wa kujifunza kwa makazi ulikuwa na kujifunza kwa kila muda kwa sababu ya kujifunza kwa makazi, kwa sababu ya kujifunza kwa makazi, kwa sababu ya kujifunza kwa makazi, kwa sababu ya kujifunza kwa makazi, kwa sababu ya k",15.060197143840137,1.141212511111281,25.0,25.0,-0.031005859375
"Translate the following sentence from English to Swahili:
Q: The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.
A:","The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.","Kazi iliyofanywa ilikuwa hasa ya nadharia, lakini programu ilitengenezwa ili kuiga mitazamo iliyofanywa ya galaksi ya Mshale.","Mfano hili ilikuwa kwa muda mrefu, lakini programu ilikuwa kwa kisiasa kwa kujifunza kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa k",24.62401957862978,4.354004419807858,23.875,25.0,-0.024169921875
"Translate the following sentence from English to Swahili:
Q: The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.
A:",The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,Athari ambayo timu ilikuwa ikitafuta ingesababishwa na nguvu za mawimbi baina ya dutu nyeusi za galaksia na dutu nyeusi za Kilimia.,Mfumo yote ambayo kwanza kusikiliza kwa kila kijamii ilikuwa kwa kufanya kwa kujifunza kwa kijamii zote za kijamii zote za kijamii zote za kijamii zote za kijamii zote za kijamii zote za kijamii zote za kijamii zote za kijamii,16.997239458882852,1.3737889784665156,25.0,25.0,-0.00341796875
"Translate the following sentence from English to Swahili:
Q: Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.
A:","Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","Kama vile mwezi unavuta nguvu duniani, na kusababisha mawimbi, vivyo hivyo ndivyo Njia ya Kimaziwa hutia nguvu kwenye giligili la alama ya Mshale.","Justo kama mbinguni ina kujifunza kwa mbinguni, ina kujifunza kwa mbinguni, hivyo ina kujifunza kwa mbinguni, hivyo ina kujifunza kwa mbinguni, hivyo ina kujifunza kwa mbinguni, hivyo ina kujifunza kwa mbinguni, hivyo",15.490739725872766,1.2413584734794654,25.0,25.0,-0.01312255859375
"Translate the following sentence from English to Swahili:
Q: The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.
A:",The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,Wanasayansi waliweza kuhitimisha kuwa udusi mweusi unaathiri udusi mwingine mweusi kwa njia ile ile ya kawaida.,"Mpya, let's break down the sentence and translate it step by step.",7.341208288313779,1.232245177803213,24.875,25.0,-0.000396728515625
"Translate the following sentence from English to Swahili:
Q: This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.
A:","This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.","Nadharia hii inasema kuwa dutu nyingi yenye giza inayozingira galaksi iko karibu na galaksi kwa aina ya mwangaza, na inatengenezwa kwa chembechembe nyingi ndogo.","Hii mafunzo inaonyesha kwamba mafunzo ya kusikiliza kwa kila mji ni kwa kila mji katika kundi la kundi, na ni kwa kila mji kwa kila mji kwa kila mji kwa kila mji kwa kila mji kwa kila mji kwa kila mji kwa kila mji kwa kila mji",14.864775098338079,1.7611044047748272,25.0,25.0,-0.0059814453125
"Translate the following sentence from English to Swahili:
Q: Television reports show white smoke coming from the plant.
A:",Television reports show white smoke coming from the plant.,Ripoti kwenye televisheni zinaonyesha moshi mweupe unaotoka kwenye mmea huo.,Television reports show white smoke coming from the plant.,14.083350713799781,2.0837289954869336,25.0,25.0,1.03125
"Translate the following sentence from English to Swahili:
Q: Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.
A:","Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.","Mamlaka ya ndani inaonya wakaaji walio karibu na mmea huo kukaa ndani, kuzima viyoyozi na kutokunywa maji ya bomba.",Mwanzo wa kijamii inaonyesha kwa wafanyakazi wengi wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa wanaonekana kuwa,13.16961059182156,0.8733042428534794,25.0,25.0,-0.01043701171875
"Translate the following sentence from English to Swahili:
Q: According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.
A:","According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.","Kulingana na shirika la nyuklia la Japan, mionzi, cesiamu na iodini zimetambuliwa kiwandani.","Kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwanza, kwa kwan",7.181670035417405,0.8671339908544159,22.75,22.875,-0.0615234375
"Translate the following sentence from English to Swahili:
Q: Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.
A:",Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,Serikali inabashiri kuwa hii inaonyesha kuwa vyombo vinayokuwa na Urani kwenye tovuti vinaweza kuwa vimetoboka na vinavuja.,"Mwalimu waliwahi kwa kwanza na kwa kwanza kuwa hata kwa sababu ya kujifunza kwa kwanza na kwa kwanza, kwa sababu ya kujifunza kwa kwanza na kwa kwanza, kwa sababu ya kujifunza kwa kwanza na kwa kwanza, kwa sababu ya kujif",14.551711026289324,1.045953676514853,25.0,25.0,-0.00323486328125
"Translate the following sentence from English to Swahili:
Q: Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.
A:",Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.,"Dk. Tony Moll aligundua Kifua Kikuu Kinachokinza Dawa Kabisa (XDR-TB) katika eneo la KwaZulu-Natal, Afrika Kusini.",Dr. Tony Moll alizungumza kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda kwa kila muda,14.719065615303384,4.383973390157487,25.0,25.0,0.0101318359375
"Translate the following sentence from English to Swahili:
Q: In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""
A:","In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""","Katika mahojiano, alisema aina mpya ilikuwa ""ya kusumbua sana na ya kutisha kwa sababu ya kiwango cha juu cha kufariki.""","Mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi ni mwanamke wa kijamii, na mimi",9.810543661993089,0.8671339908544159,25.0,25.0,-0.03955078125
"Translate the following sentence from English to Swahili:
Q: Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.
A:","Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.","Huenda baadhi ya wagonjwa waliambukizwa mdudu huyo hospitalini, kama anavyofikiria Dkt. Moll, na angalau wawili walikuwa wafanyakazi hospitalini.","Dr. Moll ni mwanamke wa kujifunza kwa kila muda, na kwa sababu ya kujifunza kwa kila muda, ni mwanamke wa kujifunza kwa kila muda, na kwa sababu ya kujifunza kwa kila muda, ni mwanamke wa kujifunza kwa kila muda, na kwa sab",17.371824910987367,3.790740654962244,25.0,25.0,-0.018310546875
"Translate the following sentence from English to Swahili:
Q: In one year's time, an infected person may infect 10 to 15 close contacts.
A:","In one year's time, an infected person may infect 10 to 15 close contacts.","Katika mwaka mmoja, mtu aliyeambukizwa huenda akaambukiza wato 10-15 wa karibu.","Mwaka moja, mwanamke wa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi kwa kufanya kazi",12.873551752417683,1.0134961585174012,25.0,25.0,0.0101318359375
"Translate the following sentence from English to Swahili:
Q: However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.
A:","However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.","Hata hivyo, asilimia ya XDR-TB katika kikundi kizima cha watu wenye kifua kikuu bado inaonekana kuwa chini, watu 6,000 kati ya 330,000 walioambukizwa kwa wakati wowote maalumu katika Afrika Kusini.","Kwa hiyo, hisabati ya XDR-TB katika kundi la watu wengi wanaotumia tuberkulosis haina kufanya kazi; 6,000 ya kundi ya 330,000 watu wanaotumia tuberkulosis katika wakati wa kiasi cha kiasi cha kiasi cha kiasi cha kiasi cha kiasi cha kiasi cha kiasi cha k",34.809690004744574,11.333496869438347,18.125,20.5,-0.01025390625
"Translate the following sentence from English to Swahili:
Q: The satellites, both of which weighed in excess of 1,000 pounds, and traveling at approximately 17,500 miles per hour, collided 491 miles above the Earth.
A:","The satellites, both of which weighed in excess of 1,000 pounds, and traveling at approximately 17,500 miles per hour, collided 491 miles above the Earth.","Setilaiti, ambazo zote mbili zilikuwa na uzani wa zaidi ya pauni 1,000, na kusafiri kwa takribani maili 17,500 kwa saa, ziligongana maili 491 juu ya Dunia.","Satelititizi, ambewa wamekufa kwa muda mrefu kwa kiasi cha 1,000 muri, na kujifunza kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa muda mrefu kwa m",14.819935815485866,2.0805332126841956,24.0,25.0,-0.002288818359375
"Translate the following sentence from English to Swahili:
Q: Scientists say the explosion caused by the collision was massive.
A:",Scientists say the explosion caused by the collision was massive.,Wanasayansi wanasema mlipuko uliosababishwa na mgongano huo ulikuwa mkubwa.,Mwanamme wa kisiasa walikuwa na kisiasa kwa kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya,12.46193740126052,1.0559717178170818,25.0,25.0,-0.03857421875
"Translate the following sentence from English to Swahili:
Q: They are still trying to determine just how large the crash was and how the Earth will be affected.
A:",They are still trying to determine just how large the crash was and how the Earth will be affected.,Bado wanajaribu kuamua kiwango cha ukubwa cha mgongano na jinsi Ulimwengu utaathirika.,Hii ni picha ya kipengele cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha kipindi cha k,7.547329978253489,0.8327748566971627,24.625,23.625,-0.057373046875
"Translate the following sentence from English to Swahili:
Q: The United States Strategic Command of the U.S. Department of Defense office is tracking the debris.
A:",The United States Strategic Command of the U.S. Department of Defense office is tracking the debris.,Amri ya Kimkakati ya Marekani ya ofisi ya Idara ya Ulinzi ya Marekani inafuatilia vifusi.,Umoja wa Marekani wa Ushindi wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa Ushindi wa Marekani wa,15.18627099385431,0.6950744244935309,22.125,25.0,-0.05517578125
"Translate the following sentence from English to Swahili:
Q: The result of plotting analysis will be posted to a public website.
A:",The result of plotting analysis will be posted to a public website.,Matokeo ya uchambuzi wa uchoraji yatatumwa kwenye tovuti ya umma.,Mfano wa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza,6.560753086553943,1.2414943415352928,21.625,23.5,-0.035888671875
"Translate the following sentence from English to Swahili:
Q: A doctor who worked at Children's Hospital of Pittsburgh, Pennsylvania will be charged with aggravated murder after her mother was found dead in the trunk of her car Wednesday, authorities in Ohio say.
A:","A doctor who worked at Children's Hospital of Pittsburgh, Pennsylvania will be charged with aggravated murder after her mother was found dead in the trunk of her car Wednesday, authorities in Ohio say.","Daktari aliyefanya kazi katika Hospitali ya Watoto ya Pittsburgh, Pennsylvania atashtakiwa kwa uuaji uliochochewa baada ya mamake kupatikana ameuawa katika buti ya gari lake Jumatano, mamlaka ya Ohio inasema.","Mwanamme wa kijamii ambaye alikuwa na kijamii katika Children's Hospital ya Pittsburgh, Pennsylvania, ilikuwa kujua kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa kujifunza kwa",26.292270718400907,5.532076383003962,24.875,24.25,-0.016845703125
"Translate the following sentence from English to Swahili:
Q: Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.
A:","Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.","Dk. Malar Balasubramanian, mwenye umri wa miaka 29, alipatikana katika Blue Ash, Ohio, kitongoji kilichoko takriban maili 15 kaskazini mwa Cincinnati akiwa amelala chini kando ya barabara akiwa amevalia tishati na nguo za ndani katika hali iliyoonekana kuwa ya matumizi ya dawa nyingi.","Dr. Malar Balasubramanian, 29, ilikuwa kwa Blue Ash, Ohio, kwa mji wa kwanza kwa kiasi cha 15 miles kwa nje ya Cincinnati, kwa mji wa kwanza kwa kiasi cha 15 miles kwa nje ya Cincinnati, kwa mji wa kwanza kwa kiasi cha 15 miles kwa nje ya Cincinnati, kwa mji",30.230931012681637,17.301599755463904,24.375,24.5,-0.03369140625
"Translate the following sentence from English to Swahili:
Q: She directed officers to her black Oldsmobile Intrigue which was 500 feet away.
A:",She directed officers to her black Oldsmobile Intrigue which was 500 feet away.,Aliwaelekeza maafisa kwenye Oldsmobile yake nyeusi ambayo ilikiwa kwa umbali wa futi 500.,She directed officers to her black Oldsmobile Intrigue which was 500 feet away.,17.258028315499633,10.336477939542148,25.0,25.0,1.0234375
"Translate the following sentence from English to Swahili:
Q: There, they found the body of Saroja Balasubramanian, 53, covered with blood-stained blankets.
A:","There, they found the body of Saroja Balasubramanian, 53, covered with blood-stained blankets.","Hapo, walipata mwili wa Saroja Balasubramanian, aliyekuwa na umri wa miaka 53, umefunikwa kwa blanketi zilizokuwa na madoa ya damu.","Mwanamme Muthoni, 53, alipata mshindi wa kijana kwa kila siku kwa sababu yake yalikuwa kujifunza kwa kila siku. Alipata mshindi wa kijana kwa kila siku kwa sababu yake yalikuwa kujifunza kwa kila siku.",23.981322345106072,1.3536018732379203,25.0,25.0,-0.025146484375
"Translate the following sentence from English to Swahili:
Q: Police said that the body appeared to have been there for about a day.
A:",Police said that the body appeared to have been there for about a day.,Polisi walisema kwamba ilionekana kama mwili huo ulikuwa hapo kwa takriban siku moja.,Mwanaume wa kijeshi walikuwa na kijeshi kwa kila siku.,19.356938667659435,2.988662868962178,25.0,25.0,-0.02099609375
"Translate the following sentence from English to Swahili:
Q: The first cases of the disease this season were reported in late July.
A:",The first cases of the disease this season were reported in late July.,Kesi za kwanza za ugonjwa huo msimu huu ziliripotiwa mwishoni mwa Julai.,"Mwaka hii, maelezo ya kipindi hiki ilikuwa kusimamishwa kwa wakati wa kwanza ya Oktoba.",18.79266082177364,2.55404966647159,23.125,25.0,0.00018310546875
"Translate the following sentence from English to Swahili:
Q: The disease is carried by pigs, which then migrates to humans through mosquitos.
A:","The disease is carried by pigs, which then migrates to humans through mosquitos.","Ugonjwa huo hubebwa na nguruwe, kisha huhamia kwa binadamu kupitia mbu.","Mvulana huu inaweza kufanya kazi kwa kijana, na kwa hiyo kufanya kazi kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana kwa kijana",10.832448825868731,1.121617874316939,25.0,25.0,-0.057373046875
"Translate the following sentence from English to Swahili:
Q: The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.
A:","The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","Mkurupuko huo umechochea serikali ya India kuchukua hatua kama kuwatuma wawinda nguruwe katika maeneo yaliyoathiriwa sana, na kusambaza maelfu ya mapazia ya mbu na kunyunyiza dawa za kuua wadudu.",Translation: Mwanzo wa mshahara hili inaonyesha kwa miguu ya Uingereza kuwa Uingereza ulikuwa na kazi kama kujifunza kwa miguu ya Uingereza kuwa Uingereza ulikuwa na kazi kama kujifunza kwa miguu ya Uingereza kuwa Uingereza ulikuwa na kazi kama,19.652477879412995,1.187416452888108,25.0,25.0,-0.031982421875
"Translate the following sentence from English to Swahili:
Q: Several million vials of encephalitis vaccine have also been promised by the government, which will help prepare health agencies for next year.
A:","Several million vials of encephalitis vaccine have also been promised by the government, which will help prepare health agencies for next year.","Vichupa milioni kadhaa vya chanjo ya uvimbe wa ubongo vimeahidiwa na serikali, ambavyo vitasaidia kuandaa mawakala wa afya kwa mwaka ujao.","Mwaka ya mwisho, kwa sababu ya kuchunguza kwa muda mrefu, kwa sababu ya kuchunguza kwa muda mrefu, kwa sababu ya kuchunguza kwa muda mrefu, kwa sababu ya kuchunguza kwa muda mrefu, kwa sababu ya kuchunguza kwa muda m",14.023695280702372,1.0009398039350847,25.0,25.0,-0.029541015625
"Translate the following sentence from English to Swahili:
Q: Plans for vaccines to be delivered to the historically most affected areas this year were delayed due to lack of funds and low prioritisation relative to other diseases.
A:",Plans for vaccines to be delivered to the historically most affected areas this year were delayed due to lack of funds and low prioritisation relative to other diseases.,Mipango ya kufikisha chanjo mwaka huu katika maeneo yanayojulikana kihistoria kuathirika sana ilicheleweshwa kwa sababu ya ukosefu wa fedha na kipaumbele cha chini ikilinganishwa na magonjwa mengine.,Mwanzo wa kusafiriwa kwa mifumo ya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo vya vigezo v,9.658011317737117,0.6083034426101083,22.5,25.0,-0.037109375
"Translate the following sentence from English to Swahili:
Q: In 1956 Słania moved to Sweden, where three years later he began work for the Swedish Post Office and became their chief engraver.
A:","In 1956 Słania moved to Sweden, where three years later he began work for the Swedish Post Office and became their chief engraver.","Mnamo 1956 Slania alihamia Uswidi, ambako miaka mitatu baadaye alianza kazi katika Ofisi ya Posta ya Uswidi na akawa mchoraji wao mkuu.","1956 alipata Słania kwa Swida, kwa kuwa tatu wakati yake alipoteza kwa Posta ya Swida na alikuwa mwanamke wa kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipengele cha kipenge",19.965727250755364,1.7121374303670491,25.0,24.0,-0.026611328125
"Translate the following sentence from English to Swahili:
Q: He produced over 1,000 stamps for Sweden and 28 other countries.
A:","He produced over 1,000 stamps for Sweden and 28 other countries.","Alizalisha stempu zaidi ya 1,000 kwa Uswidi na nchi nyingine 28.","He produced over 1,000 stamps for Sweden and 28 other countries.",13.430857530885277,2.452471008337642,25.0,25.0,1.0390625
"Translate the following sentence from English to Swahili:
Q: His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.
A:","His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.",Kazi yake ni ya ubora na undani wa kutambulika sana hadi yeye ni mmoja wa wachache katika “majina ya kinyumbani” kati ya wanastempu. Watu wengine hushughulika na kuikusanya kazi yake pekee.,"Ujuzi wake ni kubwa na kubwa na kubwa kwa kipindi cha kipindi na kipindi, na hivyo huwa mwenye nafasi ya kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa kwanza kwa k",15.71707642258434,1.0303443582055807,19.875,23.375,0.00836181640625
"Translate the following sentence from English to Swahili:
Q: His 1,000th stamp was the magnificent ""Great Deeds by Swedish Kings"" by David Klöcker Ehrenstrahl in 2000, which is listed in the Guinness Book of World Records.
A:","His 1,000th stamp was the magnificent ""Great Deeds by Swedish Kings"" by David Klöcker Ehrenstrahl in 2000, which is listed in the Guinness Book of World Records.","Stempu yake ya 1,000 ilikuwa “Great Deeds by Swedish Kings” nzuri sana na David Klocker Ehrenstrahl mwaka wa 2000, ambayo imetajwa katika Guinness Book of World Records..","Mwanzo wa 1,000 kipengele yake yalikuwa ""Maji ya Mwanaume wa Swida"" kwa David Klöcker Ehrenstrahl, ambayo ilikuwa katika Guinness Book of World Records, kwa mwaka 2000.",50.51645744706318,22.291084433424935,17.25,19.5,0.28125
"Translate the following sentence from English to Swahili:
Q: He was also engaged in engraving banknotes for many countries, recent examples of his work including the Prime Ministerial portraits on the front of the new Canadian $5 and $100 bills.
A:","He was also engaged in engraving banknotes for many countries, recent examples of his work including the Prime Ministerial portraits on the front of the new Canadian $5 and $100 bills.","Pia alikuwa anashughulika na uchoraji wa noti za benki kwa nchi nyingi, mifano ya hivi karibuni ya kazi yake ikiwa ni pamoja na picha za Uwaziri Mkuu katika upande wa mbele wa noti mpya za dola 5 na dola 100 za Kanada.",Hii alikuwa pamoja na kujifunza kwa kujifunza mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira ya mpira,13.686271831949682,1.917686932589095,25.0,25.0,-0.03515625
"Translate the following sentence from English to Swahili:
Q: After the accident occurred, Gibson was transported to a hospital but died shortly afterwards.
A:","After the accident occurred, Gibson was transported to a hospital but died shortly afterwards.","Baada ya ajali kutokea, Gibson alisafirishwa hospitalini lakini alifariki muda mfupi baadaye.","Mwanaume alipata mshindi, alipata kwa hospital lakini alipata kwa muda mrefu.",26.850078422113288,4.526601509693065,25.0,25.0,-0.00860595703125
"Translate the following sentence from English to Swahili:
Q: The truck driver, who is aged 64, was not injured in the crash.
A:","The truck driver, who is aged 64, was not injured in the crash.","Dereva wa lori, aliye na umri wa miaka 64, hakujeruhiwa katika ajali.","Mkuu wa mchanga, ambaye ni 64 mwaka, alikuwa sasa kwa kusikia kwa kusikia.",18.929160578304582,2.675745489641754,25.0,24.75,-0.01544189453125
"Translate the following sentence from English to Swahili:
Q: The vehicle itself was taken away from the scene of the accident at approximately 1200 GMT on the same day.
A:",The vehicle itself was taken away from the scene of the accident at approximately 1200 GMT on the same day.,Gari lenyewe liliondolewa kwenye eneo la ajali takriban saa 1200 GMT siku hiyo hiyo.,Vehiclei hilo ilikuwa kuchukua kwa muda wa 1200 GMT katika siku ya kwanza.,20.613503085799685,7.644665980544015,20.375,19.125,0.2197265625
"Translate the following sentence from English to Swahili:
Q: A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying.""
A:","A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying.""","Mtu aliyekuwa akifanya kazi karibu na gereji iliyo karibu na eneo la ajali hiyo alisema: ""Kulikuwa na watoto waliokuwa wakisubiri kuvuka barabara na wote walikuwa wakipiga mayowe na kulia.""","Mwanamme alimwambia kwa kila kipindi: ""Wanawake walikuwa wakati wao wakubwa na wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wakubwa wak",18.441115042553406,1.7967002567978951,25.0,25.0,-0.049560546875
"Translate the following sentence from English to Swahili:
Q: They all ran back from where the accident had happened.
A:",They all ran back from where the accident had happened.,Wote walikimbia kutoka kwenye mahali ambapo ajali ilikuwa imetokea.,Wao waliweka kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa kwanza kwa muda wa k,7.152227595657498,0.0,25.0,25.0,0.02001953125
