prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Translate the following sentence from Japanese to English:
Q: 警察によれば、写真家をはねた車の運転手が刑事告訴される可能性は低いとのことです。
A:",警察によれば、写真家をはねた車の運転手が刑事告訴される可能性は低いとのことです。,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",The police say that the possibility of the driver of the car that ran over the photographer being charged with a criminal offense is low.,45.471466988922764,13.330450941174428,2.15625,2.8125,1.0234375
"Translate the following sentence from Japanese to English:
Q: 1日に授与されるメダルは18個のみなので、多くの国が表彰台に上がれませんでした。
A:",1日に授与されるメダルは18個のみなので、多くの国が表彰台に上がれませんでした。,"With only eighteen medals available a day, a number of countries have failed to make the medal podium.","The number of medals awarded each day is limited to 18, so many countries were unable to stand on the podium.",36.11745025664458,8.848966716768093,0.71875,1.78125,0.9921875
"Translate the following sentence from Japanese to English:
Q: 具体的には、昨日のスーパーGで女子スタンディングクラスでアンナ・ヨシェムセンが9位に終わったオランダや、同じイベントでカチャ・サーリネンが10位に終わったフィンランドなどです。
A:",具体的には、昨日のスーパーGで女子スタンディングクラスでアンナ・ヨシェムセンが9位に終わったオランダや、同じイベントでカチャ・サーリネンが10位に終わったフィンランドなどです。,"They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.","Specifically, at the Super G yesterday, Anna Jøshemsen of Norway finished in ninth place, and Kacha Särinen of Finland finished in tenth place.",30.313231452455437,4.0989057144551,5.4375,6.53125,0.7265625
"Translate the following sentence from Japanese to English:
Q: オーストラリアのミッチェル・ゴーリーはスーパーG男子スタンディングで11位に終わりました。チェコのオルドリッチ・イェリネクは、男子シングルスーパーGで16位に終わりました。
A:",オーストラリアのミッチェル・ゴーリーはスーパーG男子スタンディングで11位に終わりました。チェコのオルドリッチ・イェリネクは、男子シングルスーパーGで16位に終わりました。,Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,Mitchell Goryo from Australia finished 11th in the men's Super G. Czech Republic's Oldrich Jelinek finished 16th in the men's Super G.,51.88868506599128,29.84969695578566,6.375,6.78125,0.72265625
"Translate the following sentence from Japanese to English:
Q: メキシコのアーリー・ベラスケスは、男子シッティングスーパーGで15位に終わりました。ニュージーランドのアダム・ホールは、男子スタンディング・スーパーGで9位に入賞しました。
A:",メキシコのアーリー・ベラスケスは、男子シッティングスーパーGで15位に終わりました。ニュージーランドのアダム・ホールは、男子スタンディング・スーパーGで9位に入賞しました。,Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,Early Belasquez finished 15th in the men's sitting SuperG at Mexico. Adam Hall finished 9th in the men's standing SuperG at New Zealand.,64.2124927317673,37.888243735952926,4.0625,7.875,0.60546875
"Translate the following sentence from Japanese to English:
Q: ポーランドの視覚障害者スキーヤー、マキエイ・クレツェルとガイドのアンナ・オガルジンスカはスーパーＧで13位に入賞した。韓国のパク・ジョンソークは、男子シッティング・スーパーＧで２４位に終わった。
A:",ポーランドの視覚障害者スキーヤー、マキエイ・クレツェルとガイドのアンナ・オガルジンスカはスーパーＧで13位に入賞した。韓国のパク・ジョンソークは、男子シッティング・スーパーＧで２４位に終わった。,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,Polish skier Maciej Kreczmer and his guide Anna Ogarzynska finished 13th in the Super-G. South Korean skier Park Jongsook finished 24th in the men's sitting Super-G.,59.73372338819829,43.36358030140494,5.75,5.65625,0.55078125
"Translate the following sentence from Japanese to English:
Q: 2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。
A:",2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。,"UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.","After the earthquake in 2010, cholera broke out in Haiti, and it was suspected that the outbreak was caused by the United Nations peacekeeping troops stationed at the camp. The troops were criticized for this.",34.20761365249104,4.80610351072896,2.09375,2.921875,0.96875
"Translate the following sentence from Japanese to English:
Q: 訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。
A:",訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。,"According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.","According to the lawsuit, the waste from the United Nations camp was not properly disinfected, and as a result, bacteria invaded the largest tributary of the Artibonite River, the largest river in Haiti.",63.65043987039225,37.4795103971477,1.6796875,2.84375,0.9453125
"Translate the following sentence from Japanese to English:
Q: 1800年代以来、軍隊が到着するまでハイチはこの病気に関係する問題に遭遇したことはありませんでした。
A:",1800年代以来、軍隊が到着するまでハイチはこの病気に関係する問題に遭遇したことはありませんでした。,"Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.","Since the 1800s, the Haitian army has not encountered any problems related to this disease until it arrived.",53.13984891518545,18.99243505590479,7.03125,7.90625,0.703125
"Translate the following sentence from Japanese to English:
Q: 正義と民主主義のためのハイチ研究所は、独自調査を実施し、ネパールの国連平和維持大隊が無意識のうちにこの病気をハイチに持ち込んだことを示唆しています。
A:",正義と民主主義のためのハイチ研究所は、独自調査を実施し、ネパールの国連平和維持大隊が無意識のうちにこの病気をハイチに持ち込んだことを示唆しています。,The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,The Institute for Justice and Democracy in Haiti has shown that the United Nations peacekeeping force in Nepal has unwittingly brought this disease to Haiti.,51.82858699289151,26.537852949597664,3.015625,3.140625,0.88671875
"Translate the following sentence from Japanese to English:
Q: 疾病の専門家で国連に所属するダニエル・ランターニュ氏は、大流行は平和維持軍に起因する可能性が高い、と述べました。
A:",疾病の専門家で国連に所属するダニエル・ランターニュ氏は、大流行は平和維持軍に起因する可能性が高い、と述べました。,"Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.","The UN's top health expert, Dr. Daniel Lantania, said that the pandemic may be caused by the peacekeeping force.",36.56117669846837,13.974567555957229,3.84375,4.875,0.93359375
"Translate the following sentence from Japanese to English:
Q: ハミルトン氏は、患者が安定した状態でハワード大学病院に入院したことを認めました。
A:",ハミルトン氏は、患者が安定した状態でハワード大学病院に入院したことを認めました。,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,Hamilton said that the patient was admitted to Howard University Hospital in a stable condition.,71.25707420505526,18.842393723950345,2.046875,2.046875,0.890625
"Translate the following sentence from Japanese to English:
Q: この患者は、エボラウイルスの症例がいくつか発生しているナイジェリアに行っていた。
A:",この患者は、エボラウイルスの症例がいくつか発生しているナイジェリアに行っていた。,"The patient had been to Nigeria, where some cases of the Ebola virus have occurred.",This patient was in Nigeria where there were several cases of Ebola virus.,39.5911074401086,7.178141768856596,1.9453125,3.140625,0.984375
"Translate the following sentence from Japanese to English:
Q: 病院では、感染管理手順書に従い、他人への感染の可能性を防ぐために患者を隔離するなどの措置をとっています。
A:",病院では、感染管理手順書に従い、他人への感染の可能性を防ぐために患者を隔離するなどの措置をとっています。,"The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.",The hospital is taking measures to prevent the possibility of infection with other people by following the infection control procedures in the infection control manual.,44.12991805499268,8.517399705356635,3.59375,2.890625,0.93359375
"Translate the following sentence from Japanese to English:
Q: シンプソンズが始まる前、サイモンはさまざまな肩書きで複数の番組で働いていました。
A:",シンプソンズが始まる前、サイモンはさまざまな肩書きで複数の番組で働いていました。,Before The Simpsons Simon had worked on several shows in various positions.,"Before The Simpsons started, Simon worked in various positions and on several programs.",67.42179434353514,26.518122980477767,0.84765625,0.96484375,0.94921875
"Translate the following sentence from Japanese to English:
Q: 1980年代には「タクシー」、「チアーズ」、「トレイシー・ウルマン・ショー」などの番組で活躍しました。
A:",1980年代には「タクシー」、「チアーズ」、「トレイシー・ウルマン・ショー」などの番組で活躍しました。,"During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.","In the 1980s, I was active in the programs such as ""Taxi,"" ""Chia,"" and ""Tracy Ullman Show.""",40.22515931956763,16.500462906194567,6.59375,9.0,0.640625
"Translate the following sentence from Japanese to English:
Q: 1989年に彼はブルックスとグレイニングとともにシンプソンズの制作に携わり、番組の初期ライターチームの採用を担当しました。
A:",1989年に彼はブルックスとグレイニングとともにシンプソンズの制作に携わり、番組の初期ライターチームの採用を担当しました。,"In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.","In 1989, he was a writer for The Simpsons, along with Brooks and Grayning, and was responsible for hiring the initial writing team for the show.",65.68480659394095,33.13222512611371,2.5,3.953125,0.94140625
"Translate the following sentence from Japanese to English:
Q: 1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。
A:",1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。,"Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.","He continued to hold the title of executive producer despite resigning from the show in 1993, and continued to receive millions of dollars in royalties every season.",71.54697213874704,34.252823678705816,0.796875,0.734375,1.015625
"Translate the following sentence from Japanese to English:
Q: 先日、中国の新華社通信は飛行機がハイジャックされたと報じました。
A:",先日、中国の新華社通信は飛行機がハイジャックされたと報じました。,Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,"Yesterday, the Xinhua News Agency of China reported that a plane was hijacked.",43.82222363497589,12.512236921161914,0.80859375,1.8046875,1.015625
"Translate the following sentence from Japanese to English:
Q: その後の報告によると、飛行機は爆破予告を受け、アフガニスタンに戻り、カンダハールに着陸したとのことでした。
A:",その後の報告によると、飛行機は爆破予告を受け、アフガニスタンに戻り、カンダハールに着陸したとのことでした。,"Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.","According to the report, the plane returned to Afghanistan and landed in Kandahar after receiving a warning of an explosion.",41.52181927820885,9.22635643555325,2.96875,4.3125,0.62890625
"Translate the following sentence from Japanese to English:
Q: 初期の報告では、この飛行機はウルムチへの緊急着陸を拒否された後、行く先を変更してアフガニスタンに向かったとされています。
A:",初期の報告では、この飛行機はウルムチへの緊急着陸を拒否された後、行く先を変更してアフガニスタンに向かったとされています。,The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,The initial report was that this plane refused an emergency landing in Urumqi and changed its course to Afghanistan.,44.53695148609883,17.833605488906652,2.25,4.3125,0.88671875
"Translate the following sentence from Japanese to English:
Q: イランでは航空事故は珍しくありません。軍民ともに老朽化した整備不足の艦隊を抱え、事故が多発しています。
A:",イランでは航空事故は珍しくありません。軍民ともに老朽化した整備不足の艦隊を抱え、事故が多発しています。,"Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.","In Iran, air accidents are rare. The fleet of the military and civilian is old and poorly maintained, and accidents are frequent.",40.9923339285877,13.382613080002844,6.46875,7.8125,0.7421875
"Translate the following sentence from Japanese to English:
Q: 国際的な制裁により、新しい航空機を購入することができません。
A:",国際的な制裁により、新しい航空機を購入することができません。,International sanctions have meant that new aircraft cannot be purchased.,We cannot buy a new aircraft because of international sanctions.,49.00364357751563,9.752759118141046,0.6171875,1.1015625,1.046875
"Translate the following sentence from Japanese to English:
Q: 今週初め、警察のヘリコプターが墜落して3人が死亡し、さらに3人が負傷しました。
A:",今週初め、警察のヘリコプターが墜落して3人が死亡し、さらに3人が負傷しました。,"Earlier this week, a police helicopter crash killed three people and wounded three more.","On the first day of this week, a police helicopter crashed and three people died, and three more were injured.",63.18167741178604,32.594974619751476,0.83203125,1.171875,1.0234375
"Translate the following sentence from Japanese to English:
Q: 先月、イランではアルメニア行きの旅客機が墜落し、乗客168人が死亡するという、ここ数年で最悪の航空事故が発生しました。
A:",先月、イランではアルメニア行きの旅客機が墜落し、乗客168人が死亡するという、ここ数年で最悪の航空事故が発生しました。,"Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.","Last month, a passenger plane bound for Armenia crashed in Iran, killing 168 passengers, the worst aviation accident in recent years.",39.511283548493374,8.37174945407848,1.328125,2.09375,0.96484375
"Translate the following sentence from Japanese to English:
Q: 同じ月に、マシュハドの滑走路で別の旅客機が滑走路をオーバーランし、壁に激突して17人が死亡しました。
A:",同じ月に、マシュハドの滑走路で別の旅客機が滑走路をオーバーランし、壁に激突して17人が死亡しました。,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.","On the same month, a passenger plane crashed into a wall after overrunning the runway at Mashhad airport, killing 17 people.",48.68529880723057,18.189587992135596,1.5078125,1.6484375,0.95703125
"Translate the following sentence from Japanese to English:
Q: エアロスミスはツアーで予定していたコンサートを中止しました。
A:",エアロスミスはツアーで予定していたコンサートを中止しました。,Aerosmith have cancelled their remaining concerts on their tour.,Aerosmith has canceled the concert that was scheduled for the tour.,39.17048507628642,15.989214998944036,1.0078125,3.34375,0.9765625
"Translate the following sentence from Japanese to English:
Q: そのロックバンドは9月16日までアメリカとカナダをツアーで回る予定でした。
A:",そのロックバンドは9月16日までアメリカとカナダをツアーで回る予定でした。,The rock band was due to tour the United States and Canada until September 16.,That rock band is planning to tour the U.S. and Canada from September 16th to 30th.,47.29265191743595,9.770653288423855,6.375,6.53125,0.859375
"Translate the following sentence from Japanese to English:
Q: 8月5日の公演中にリードボーカルのスティーヴン・タイラーがステージから転落して怪我を負ったため、ツアーは中止されました。
A:",8月5日の公演中にリードボーカルのスティーヴン・タイラーがステージから転落して怪我を負ったため、ツアーは中止されました。,They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,"On August 5th, during a concert, lead vocalist Steven Tyler fell off the stage and was injured, so the tour was canceled.",41.73216540620952,7.939087147543495,0.75,1.375,0.99609375
"Translate the following sentence from Japanese to English:
Q: 両選手がセットのすべてのサーブを1つずつ握った後、マレー選手がタイブレークで第1セットを失いました。
A:",両選手がセットのすべてのサーブを1つずつ握った後、マレー選手がタイブレークで第1セットを失いました。,Murray lost the first set in a tie break after both men held each and every serve in the set.,"After both players took one serve each, the Malaysian player lost the first set in a tiebreak.",49.196055653722595,31.642571776698524,3.890625,7.75,0.73828125
"Translate the following sentence from Japanese to English:
Q: 第2セットでは、デル・ポトロが序盤から優位でしたが、6-6に追いつかれた後、またもやタイブレークが必要となりました。
A:",第2セットでは、デル・ポトロが序盤から優位でしたが、6-6に追いつかれた後、またもやタイブレークが必要となりました。,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","In the second set, Del Potro was in the lead from the start, but he was tied at 6-6, and a tiebreak was needed again.",42.03646254490033,14.257024767159207,2.46875,2.5625,0.94921875
"Translate the following sentence from Japanese to English:
Q: ポトロは、この時点で肩の治療を受けていましたが、なんとか試合に復帰しました。
A:",ポトロは、この時点で肩の治療を受けていましたが、なんとか試合に復帰しました。,Potro received treatment to his shoulder at this point but managed to return to the game.,"Potoro was receiving treatment for his shoulder at this point, but he was able to return to the game somehow.",63.19462762411655,33.87562718376492,3.109375,2.953125,1.015625
"Translate the following sentence from Japanese to English:
Q: このプログラムは、現地時間午後8時30分（UTC 15.00）に開始されました。
A:",このプログラムは、現地時間午後8時30分（UTC 15.00）に開始されました。,The program started at 8:30 p.m. local time (15.00 UTC).,This program started at 8:30 p.m. (UTC 15.00) local time.,70.69732337740771,48.77956849311216,1.78125,0.8828125,1.015625
"Translate the following sentence from Japanese to English:
Q: 全国から集まった有名な歌手たちがシュリーシャムの足元にバジャン（聖歌）を捧げました。
A:",全国から集まった有名な歌手たちがシュリーシャムの足元にバジャン（聖歌）を捧げました。,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",The famous singers from all over the country sang a song of praise to the feet of Shri Shams.,34.882239072516484,5.464818510448143,4.0,5.0625,0.9453125
"Translate the following sentence from Japanese to English:
Q: 夜は、歌手のサンジュ・シャルマから始まりました。ジャイ・シャンカール・チャウドダリが後に続き、ラッカ・シンもチャッパン・ボーグ・バジャンを披露しました。歌手のラジュ・カンデルワルが共演しました。
A:",夜は、歌手のサンジュ・シャルマから始まりました。ジャイ・シャンカール・チャウドダリが後に続き、ラッカ・シンもチャッパン・ボーグ・バジャンを披露しました。歌手のラジュ・カンデルワルが共演しました。,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","The night began with Sanju Charma, a singer, and was followed by Jai Shankar Chaudhary, and then Laxmi Shankar and Chapan Bogan. Raj Kandawal also participated.",33.48382273944286,11.092876918167594,8.125,9.3125,0.416015625
"Translate the following sentence from Japanese to English:
Q: その後、ラッカ・シンが先頭に立ってバジャンを歌いました。
A:",その後、ラッカ・シンが先頭に立ってバジャンを歌いました。,"Then, Lakkha Singh took the lead in singing the bhajans.","After that, Luka Shin stood in front and sang Bajhan.",16.44664904220449,3.479789360876994,6.28125,10.125,0.640625
"Translate the following sentence from Japanese to English:
Q: 108枚のチャッパン・ボーグ（ヒンドゥー教では、お菓子、果物、ナッツ、料理など、神に供える56種類の食用品）がババ・シャムに供えられました。
A:",108枚のチャッパン・ボーグ（ヒンドゥー教では、お菓子、果物、ナッツ、料理など、神に供える56種類の食用品）がババ・シャムに供えられました。,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.","108 pieces of chapati bogg (Hinduism is a sweet, fruit, nuts, food, etc., 56 types of food offerings to God) were offered to Babbas Sham.",34.133722196886715,7.600188925160724,9.0,9.125,0.42578125
"Translate the following sentence from Japanese to English:
Q: ラッカ・シンがチャッパン・ボグ・バジャンを披露し、歌手のラジュ・カンデルワルが共演しました。
A:",ラッカ・シンがチャッパン・ボグ・バジャンを披露し、歌手のラジュ・カンデルワルが共演しました。,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",Lata Mangeshkar sang a duet with Raj Kapoor in Chhupa Rustam.,10.400087060066154,1.220804815982381,23.75,23.875,-0.03955078125
"Translate the following sentence from Japanese to English:
Q: 木曜日の東京ゲームショウの基調講演で、任天堂の岩田聡社長は、同社の新型ゲーム機「ニンテンドーレボリューション」コントローラーのデザインを発表しました。
A:",木曜日の東京ゲームショウの基調講演で、任天堂の岩田聡社長は、同社の新型ゲーム機「ニンテンドーレボリューション」コントローラーのデザインを発表しました。,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.","On Thursday, at the Tokyo Game Show, Nintendo's Satoru Iwata, president of the company, announced the design of the new Nintendo Revolution controller.",59.48583694391164,27.162366699045855,2.25,2.1875,0.61328125
"Translate the following sentence from Japanese to English:
Q: 外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して3次元空間における位置を三角測量します。
A:",外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して3次元空間における位置を三角測量します。,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.","This controller, which looks like a remote control for a TV, uses two sensors placed near a TV in a household and communicates with them to measure the position in three-dimensional space by triangulation.",55.42259697374964,27.340727970997328,0.51953125,0.7578125,0.91015625
"Translate the following sentence from Japanese to English:
Q: プレイヤーは空中で端末を動かすことで、ビデオゲームでアクションや動きをコントロールできるようになります。
A:",プレイヤーは空中で端末を動かすことで、ビデオゲームでアクションや動きをコントロールできるようになります。,This will allow players to control actions and movements in video games by moving the device through the air.,Players can control actions and movements in video games by moving the terminal in the air.,65.00984793629637,55.49270001127403,1.0234375,1.2890625,0.94140625
"Translate the following sentence from Japanese to English:
Q: ジャンカルロ・フィジケラがマシンをコントロールできなくなり、スタート直後にレースから脱落しました。
A:",ジャンカルロ・フィジケラがマシンをコントロールできなくなり、スタート直後にレースから脱落しました。,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,Carlo Fizicara was unable to control the machine and dropped out of the race at the start.,35.92566914868496,9.092617426809149,6.3125,7.75,0.8671875
"Translate the following sentence from Japanese to English:
Q: チームメイトのフェルナンド・アロンソはレースの大半をリードしていましたが、ピットストップ直後に右フロントホイールの収まりが悪かったためか、レースから脱落しました。
A:",チームメイトのフェルナンド・アロンソはレースの大半をリードしていましたが、ピットストップ直後に右フロントホイールの収まりが悪かったためか、レースから脱落しました。,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","Fernando Alonso, who led most of the race, was forced to retire after a problem with his right front wheel during a pit stop.",41.337563110490876,15.055228048414246,4.375,4.34375,0.921875
"Translate the following sentence from Japanese to English:
Q: ミハエル・シューマッハは、レース中に受けた度重なる衝撃でサスペンションが故障したため、アロンソの直後にレースから脱落しました。
A:",ミハエル・シューマッハは、レース中に受けた度重なる衝撃でサスペンションが故障したため、アロンソの直後にレースから脱落しました。,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",Michael Schumacher was forced to retire from the race after his suspension was damaged by the repeated impacts he received during the race.,42.94142123215885,18.90425467840326,5.25,4.0625,0.81640625
"Translate the following sentence from Japanese to English:
Q: 記者会見の音声記録によると、「彼女はとてもかわいくて、歌もかなり上手いとのこと」。
A:",記者会見の音声記録によると、「彼女はとてもかわいくて、歌もかなり上手いとのこと」。,"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","According to the audio recording of the press conference, she is very cute and she is very good at singing, according to what I heard.",40.221619923370355,7.60493327903722,1.6640625,3.59375,0.98046875
"Translate the following sentence from Japanese to English:
Q: 予行演習のたびに、心の底から感動がこみ上げました。
A:",予行演習のたびに、心の底から感動がこみ上げました。,"""I was moved every time we did a rehearsal on this, from the bottom of my heart.""",I was moved from the bottom of my heart every time I participated in a rehearsal.,62.81012822788734,36.103989743080305,2.3125,1.734375,0.98046875
"Translate the following sentence from Japanese to English:
Q: 打ち上げから3分ほど経った頃、船内カメラが燃料タンクから断熱材の発泡体の多数の破片が飛び散る様子を映し出しました。
A:",打ち上げから3分ほど経った頃、船内カメラが燃料タンクから断熱材の発泡体の多数の破片が飛び散る様子を映し出しました。,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.","About 3 minutes after the launch, the camera inside the ship showed a large number of broken pieces of foam from the fuel tank.",47.82400016706901,22.037181488375946,4.25,4.25,0.90625
"Translate the following sentence from Japanese to English:
Q: しかし、シャトルに損害を与えたとは考えられない。
A:",しかし、シャトルに損害を与えたとは考えられない。,"However, they are not thought to have caused any damage to the shuttle.","However, it is not possible to think that the shuttle was damaged.",37.81177072187021,12.874330508144837,4.875,6.5625,0.15625
"Translate the following sentence from Japanese to English:
Q: NASAのシャトルプログラムチーフであるN・ウェイン・ヘイル・ジュニア氏は、「不安な時間が過ぎ去った後」でこの発泡体が落下してきたと述べました。
A:",NASAのシャトルプログラムチーフであるN・ウェイン・ヘイル・ジュニア氏は、「不安な時間が過ぎ去った後」でこの発泡体が落下してきたと述べました。,"NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""","After the anxious time has passed, the head of the NASA shuttle program, N. Wayne Hail, Jr., said that this foam had fallen down.",45.434635020371054,14.380553624999498,4.3125,4.875,0.9375
"Translate the following sentence from Japanese to English:
Q: 展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、やがて空から雹が降ってきて、人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。
A:",展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、やがて空から雹が降ってきて、人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","The wind started to blow 5 minutes after the exhibition started, and 1 minute later, it reached 70 km/h. After that, it rained, and the raindrops were like needles and hurt the skin. Soon, hail fell from the sky, and people panicked and screamed and ran away in all directions.",39.62675843208853,14.00690273651116,2.796875,2.90625,0.82421875
"Translate the following sentence from Japanese to English:
Q: 「私は妹やその友人とはぐれてしまったのですが、途中で車椅子に乗った障害者が2人いて、飛び越えて車椅子を押している人たちがいました」とアルマン・ヴェルサーチさんは語っています。
A:",「私は妹やその友人とはぐれてしまったのですが、途中で車椅子に乗った障害者が2人いて、飛び越えて車椅子を押している人たちがいました」とアルマン・ヴェルサーチさんは語っています。,"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","I got lost with my sister and her friend, but there were two people in wheelchairs and people pushing them were jumping over them.",55.73705058091408,29.442536944878192,9.1875,7.375,-0.00653076171875
"Translate the following sentence from Japanese to English:
Q: また、NHKは新潟県の柏崎刈羽原発が正常に稼働していると報道していました。
A:",また、NHKは新潟県の柏崎刈羽原発が正常に稼働していると報道していました。,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,NHK reported that the new Fukushima Daiichi nuclear power plant in Niigata prefecture was operating normally.,75.19547689321307,60.78274470440517,7.53125,8.4375,0.0072021484375
"Translate the following sentence from Japanese to English:
Q: 北陸電力は、地震による影響はなく、志賀原発の1号機と2号機を停止したと報告しました。
A:",北陸電力は、地震による影響はなく、志賀原発の1号機と2号機を停止したと報告しました。,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,"Hokuriku Electric Power Co., Inc. reported that it stopped the No. 1 and No. 2 units of the Higashi-Genkai Nuclear Power Plant due to no impact from the earthquake.",47.0515821087378,22.580433890796044,4.4375,6.21875,0.875
"Translate the following sentence from Japanese to English:
Q: 当該地域の約9400軒の家庭に水道がなく、約100軒の家庭には電気がないことが報告されています。
A:",当該地域の約9400軒の家庭に水道がなく、約100軒の家庭には電気がないことが報告されています。,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,"In the area, about 9400 households do not have water supply, and about 100 households do not have electricity.",28.937293024264793,7.23976807888871,2.0625,1.7578125,0.93359375
"Translate the following sentence from Japanese to English:
Q: 被災地では一部の道路の被害を受け、鉄道が寸断され、石川県の能登空港も閉鎖されたままです。
A:",被災地では一部の道路の被害を受け、鉄道が寸断され、石川県の能登空港も閉鎖されたままです。,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.","In the disaster area, some roads were damaged, and the railway was cut off, and the Noto Airport in Ishikawa Prefecture was closed.",51.990516618880214,32.55325514004011,2.34375,2.09375,0.93359375
"Translate the following sentence from Japanese to English:
Q: 知事執務式の外で爆弾が爆発しました。
A:",知事執務式の外で爆弾が爆発しました。,One bomb exploded outside the governor general's office.,The bomb exploded outside the governor's office.,73.00805884363622,70.4805090506219,5.875,7.46875,0.48046875
