prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Callejon del Beso (Alley of the Kiss). Two balconies separated by only 69 centimeters is home of an old love legend.
A: Callejon del Beso (चुंबन की गली)। दो छज्जे जो कि सिर्फ आपस में 69 सेन्टीमीटर्स की दूरी पर हैं, एक पुरानी प्रेम कथा का घर हैं।

Q: The aircraft had been headed to Irkutsk and was being operated by interior troops.
A: विमान इरकुत्स्क की ओर जा रहा था और आंतरिक सैनिकों द्वारा संचालित किया जा रहा था।

Q: Seeing the sites and wildlife of the Galapagos is best done by boat, just as Charles Darwin did it in 1835.
A: गैलापागोस के दर्शनीय स्थलों और वन्यजीवों को सबसे अच्छे से नाव द्वारा देखा जा सकता है, ठीक वैसे ही जैसे चार्ल्स डार्विन ने 1835 में किया था।

Q: At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.
A: घर पर, स्थानीय कीटाणुओं के निरंतर संपर्क में आने के कारण, बहुत अधिक संभावना है कि आप में उनके लिए प्रतिरक्षा पहले ही विकसित हो चुकी हो।

Q: A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.
A: ट्राईसेराटॉप्स प्रजाति के डायनासोर, पेड़ के तने खाने से पहले उनकी पत्तियों और टहनियों को अपनी शक्तिशाली चोंच से तोड़कर अलग कर सकते थे.

Q: Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.
A:"," Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals."," एक और अंतर यह था कि जहाँ गरीब लोग और महिला कुर्सियों पर बैठकर खाना खाते थे, वहीं अमीर लोग मिलजुल कर दावतें करना पसंद करते थे और भोजन करते वक्त वे मौज मस्ती करते थे.","दूसरा अंतर यह था कि निर्धन लोग और महिलाएं अपने खाने के साथ बैठकर खाते थे, जबकि राजकुमार लोग एक साथ बै",7.405446365234258,27.218618946002287,9.875,13.3125,0.455078125
"Q: If confirmed, the find completes Allen's eight-year search for the Musashi.
A: यदि यह साबित होता है, कि एलन ने मुसाहि की आठ साल की खोज को पूरा कर लिया है ।

Q: Enceladus is the most reflective object in the solar system, reflecting about 90 percent of the sunlight that hits it.
A: एन्सेलेडस सौर प्रणाली की सबसे अधिक परावर्तक वस्तु है, जो अपने ऊपर पड़ने वाली सूर्य की लगभग 90 प्रतिशत किरणों को परावर्तित करती है।

Q: It now functions as the central plaza, and always has a lot of things going on, day and night.
A: अब यह केंद्रीय प्लाजा के रूप में कार्य करता है, और जहा दिन और रात बहुत सारी काम चलते हैं |

Q: The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.
A: जूम लेंस का दोष यह है कि फोकल लंबाई की एक सीमा को प्राप्त करने के लिए आवश्यक फोकल जटिलता और लेंसों की संख्या प्राइम लेंस की तुलना में बहुत अधिक होती है।

Q: The human hand is shorter than the foot, with straighter phalanges.
A: सीधी फलांगों के साथ मनुष्य का हाथ उसके पैर से छोटा होता है.

Q: Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.
A:", Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries., प्राचीन रोमन भोजन में बाद की शताब्दियों में अमेरिका या एशिया से यूरोप आए खाद्य पदार्थ शामिल नहीं हो सकते थे.,वैदिक रोम के आहार अमेरिका से या असिया से बाद के दशकों में आने वाले भोजनों को शामिल नहीं कर सकते थे।,4.935860893352708,29.69480976968783,8.75,9.5,0.84375
"Q: Authorities said little officially beyond confirming today's arrest.
A: अधिकारियों ने आज की गिरफ्तारी की पुष्टि करने से परे थोडा आधिकारिक तौर पर कहा.

Q: Typical for Norway are steep fjords and valleys that suddenly give way to a high, more or less even plateau.
A: नॉर्वे के लिए खड़ी ढलान और घाटियाँ अनूठी हैं, जो अचानक एक ऊँचे, ज़्यादा या कम समतल पठार बनाती हैं.

Q: About ten minutes before it was due to land from its second approach it disapeared.
A: अपने दूसरे प्रवेश से लैंड होने के तय समय से लगभग दस मिनट पहले यह गायब हो गया.

Q: The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.
A: बेल्जियम और स्विट्जरलैंड में बोली जाने वाली फ़्रेंच, फ़्रांस में बोली जाने वाली फ़्रेंच से थोड़ी अलग है. हालाँकि, ये काफ़ी हद तक समान हैं जिन्हें आपस में समझा जा सकता है.

Q: Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge.
A: प्रोटॉन का धनात्मक विद्युत आवेश होता है जबकि न्यूट्रॉन का कोई आवेश नहीं होता. इलेक्ट्रॉन्स का नकारात्मक विद्युत आवेश होता है.

Q: For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey.
A:"," For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey."," उदाहरण के लिए, उनके पास ना तो मकई थी, न ही टमाटर, आलू, और कोकोआ था और किसी भी प्राचीन रोम वासी ने कभी भी टर्की नहीं चखा था।","उदाहरण के लिए, वे कॉर्न, टमाटर, पोटाटी, कोका और एक पूर्व रोमन ने भी एक टूर्टी का स्वाद नहीं लिया.",11.884292183491645,26.64126012623102,8.1875,9.5,0.36328125
"Q: It allows students the ability to work at their own pace and control the pace of instructional information.
A: यह स्टूडेंट्स को अपनी गति से काम करने और प्रशिक्षण संबंधी जानकारी की गति को नियंत्रित करने की अनुमति देता है.

Q: It can also be a good way to stretch a budget to allow a longer stay somewhere since many volunteer jobs provide room and board and a few pay a small salary.
A: चूँकि कई स्वयंसेवी सेवाएँ कमरा और खाना देती हैं और इसके एवज में छोटा सा भुगतान लेती हैं, इसलिए लंबे समय तक रुकना बजट को बेहतर बनाने का एक अच्छा तरीका हो सकता है.

Q: However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.
A: हालाँकि, जाँच के बारे में जानकारी रखने वाले एक सूत्र ने मिनियापोलिस स्टार-ट्रिब्यून को बताया कि ये रेड लेक ट्राइबल के अध्यक्ष फ़्लॉयड जर्सडैन के 16 वर्षीय बेटे लुई जर्सडैन थे.

Q: It is the biggest acquisition in eBay's history.
A: यह eBay के इतिहास में सबसे बड़ा अधिग्रहण है.

Q: Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.
A: सिख अपने धर्म को गुरमत कहते हैं, जो गुरु के मार्ग के “लिए पंजाबी है”। गुरु सभी भारतीय धर्मों का एक मूलभूत पहलू है, लेकिन सिख धर्म में इसका इतना अधिक महत्व है कि यह सिख मान्यताओं का मूल है।

Q: The Babylonians built each of their gods a primary temple that was considered the home of the god.
A:", The Babylonians built each of their gods a primary temple that was considered the home of the god., बेबीलोन के निवासियों ने अपने प्रत्येक देवता का एक प्राथमिक मंदिर बनाया जिसे देवता का घर माना जाता था.,बाबलोनियों ने अपने प्रत्येक गुरु के एक मुख्य दर्शन बनाया जो गुरु के घर के रूप में माना गया था।,13.92908359945467,32.04546302512139,11.5,10.6875,0.48046875
"Q: After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.
A: आग लगने के बाद किले को संरक्षित और सुरक्षित रखा गया, भूटान का सबसे शानदार आकर्षक जगहों में से एक बना हुआ है.

Q: The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.
A: संयुक्त राज्य भूवैज्ञानिक सर्वेक्षण अंतरराष्ट्रीय भूकंप नक्शे से पहले सप्ताह में आइसलैंड में कोई भूकंप नहीं दिखा.

Q: They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out
A: उन्होंने खुद को मोरीओरी कहा, फिर कुछ झड़पें हुईं पर अंत में मोरी ओरी का सफाया हो गया

Q: Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life"".
A: कोशिकाएं जीवन के अध्ययन के लिए इतनी बुनियादी और महत्वपूर्ण हैं कि वास्तव में उन्हें अक्सर “जीवन का बिल्डिंग ब्लॉक” के रूप में संदर्भित किया जाता है।

Q: Local media reports an airport fire vehicle rolled over while responding.
A: स्थानीय मीडिया ने बताया है कि कार्रवाई करने के दौरान एयरपोर्ट का अग्निशामक वाहन लुढ़क गया था.

Q: People would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals.
A:", People would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals., लोग देवताओं के लिए बलि लाते हैं और पुजारी आयोजनों और त्यौहारों में अपना समय देकर देवताओं की सेवा करते हैं.,लोग गोविंदों के लिए विदार्थ देते थे और धार्मिक अधिकारी गोविंदों की जरूरतों को संतुष्ट करने के लिए धार्मि�,3.2848479264325716,16.839177538776717,16.25,19.375,0.58203125
"Q: Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.
A: होस्टल खास तौर पर युवा लोगों के लिए होते हैं. इनमें ज़्यादातर बीस साल की उम्र के लोग रुकते हैं. हालाँकि, आपको अक्सर यहाँ बड़ी उम्र के यात्री भी मिल सकते हैं.

Q: He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.
A: उन्होंने 1950 में वर्जीनिया यूनिवर्सिटी के कला और विज्ञान महाविद्यालय से स्नातक की उपाधि हासिल की थी और वे उस संस्था के अहम दानदाता थे.

Q: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.
A: एक इमीग्रेशन चेकपॉइंट आमतौर पर पहला पड़ाव होता है जब विमान, जहाज़ या किसी अन्य वाहन से उतरते हैं.

Q: For instance, children who identify with a racial minority that is stereotyped as not doing well in school tend to not do well in school once they learn about the stereotype associated with their race.
A: उदाहरण के लिए, जो बच्चे नस्लीय अल्पसंख्यक वाली पहचान रखते हैं जिसे पारंपरिक रूप से स्कूल में अच्छा प्रदर्शन नहीं करने वाला कहा जाता है, जब वे उनकी नस्ल के साथ जुड़ी रूढ़ि के बारे में जान जाते हैं तो वे भी स्कूल में अच्छा प्रदर्शन नहीं करने की ओर अग्रसर हो जाते हैं।

Q: As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.
A: जैसे-जैसे समय बीता, कई शब्द जो जर्मन से उधार लिए गए थे, सम्मिलित हो गए। यह आत्मज्ञान की शुरुआत थी।

Q: Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter.
A:", Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter., प्रत्येक मंदिर में मंदिर का एक खुला प्रांगण था और फिर एक आंतरिक गर्भगृह था जिसमें केवल पुजारी ही प्रवेश कर सकते थे।,प्रत्येक तपस्वी एक खुले तपस्वी चौकी और फिर एक आंतरिक संस्कृति थी जो केवल धार्मिक अधिकारियों को प्रवेश करन,8.93878826461531,31.809084039272413,13.625,15.0,0.10009765625
"Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A: जर्मनी ने इस हमले को “ऑपरेशन सीलियन” नाम दिया. डनक्रिक से निकाले जाने पर ब्रिटिश सेना के अधिकांश भारी हथियार और सामान खो गए थे, इसलिए सेना काफी कमज़ोर थी.

Q: Now for Japan. Japan was an island country, just like Britain.
A: अब जापान के लिए. ब्रिटेन की तरह ही जापान एक द्वीपीय देश था.

Q: The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.
A: कैप्सूल एक मिनट में सैन फ़्रांसिस्को से लॉस एंजिलस तेज़ी से जाने के लिए लगभग 12.8 किमी या 8 मील प्रति सेकंड की यात्रा करेगा।

Q: Stearns is investigating whether taxes are used to fund abortions through Planned Parenthood in his role as chairman of the Oversight and Investigations Subcommittee, which is under the umbrella of the House Energy and Commerce Committee.
A: स्टर्न्स इस बात की जाँच कर रहे हैं कि क्या करों का इस्तेमाल ओवरडाइट एंड इन्वेस्टिगेशन्स उपसमिति के अध्यक्ष के रूप में उनकी भूमिका में नियोजित पेरेंटहुड के माध्यम से गर्भपात के लिए किया जाता है, जो कि हाउस एनर्जी एंड कॉमर्स कमेटी के अंतर्गत आता है.

Q: I am happy that there are people willing to support me.
A: मुझे खुशी है कि लोग मेरा समर्थन करने के लिए तैयार हैं.

Q: Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.
A:"," Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples."," खास पिरामिड के आकार के टॉवर (पगोडा) जिन्हें कभी-कभी ज़िगुरैट के नाम से भी जाना जाता था, को मंदिर के हिस्से के तौर पर बनाया गया था.","जबकि अक्सर विशेष तारकाकार टाउन, जिसे जिगुराट के रूप में जाना जाता है, तालाबंदी के भीतर बनाए जाते थे, �",2.739263189668201,18.058555787606306,8.1875,9.6875,0.35546875
"Q: Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.
A: यह देखते हुए कि नगर कितने दूरस्थ हैं, आप अल्बुकर्क या सांता फ़े की यात्रा के बिना नाइटलाइफ़ की एक महत्वपूर्ण राशि नहीं पा सकेंगे.

Q: General John Cadwalder would launch a diversionary attack against the British garrison at Bordentown, in order to block off any reinforcements.
A: जनरल जॉन कैडवलेडर अपने किसी भी सुदृढ़ीकरण को बंद करने के लिए बोर्दनटाउन में ब्रिटिश गैरीसन के ख़िलाफ़ एक ध्यान आकर्षित करने वाले हमले की शुरुआत करेंगे.

Q: These telescopes used a combination of two lenses to make distant objects appear both nearer and larger.
A: इन दूरबीनों ने दूर की वस्तुओं को नजदीक और बड़ा, दोनों दिखाई देने के लिए दो लेंसों के संयोजन का इस्तेमाल किया।

Q: When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""
A: जब पूछा गया कि पिता ने क्या कहा, उसने जवाब दिया “वह कुछ नहीं कह सके - वह खड़े रहे और पलक झपकाते रहे.”

Q: The civilisation flourished in the basins of the Indus River wherefore it derives its name.
A: सिंधु नदी के घाटों में पनपी सभ्यता के कारण यह इसके नाम पर बनी है.

Q: The top of the tower was special sanctuary for the god.
A:", The top of the tower was special sanctuary for the god., टॉवर का शीर्ष देवता के लिए खास गर्भगृह था.,टाउन की ऊपरी भांति गुरु का एक विशेष धाम था।,3.125190763972442,9.360516934046347,14.75,14.75,0.455078125
"Q: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.
A: वे आमतौर पर ज्यादा बैंडविड्थ और बेहतर गुणवत्ता वाली सेवा प्रदान करते हैं। वे एन्क्रिप्टेड होती हैं जिससे कि जासूसी करना बहुत मुश्किल होता है।

Q: Despite his comments he said he will be supporting the British competitors at the 2012 Olympics being held in London.
A: अपनी टिप्पणियों के बावजूद उसने कहा कि वह लंदन में आयोजित 2012 ओलिम्पिक्स में ब्रिटिश प्रतिस्पर्धियों का समर्थन करेगा.

Q: Time is also how we compare the duration (length) of events.
A: समय यह भी है कि हम घटनाओं की अवधि (लंबाई) की तुलना कैसे करते हैं.

Q: These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.
A: ये बच्चे बहुत परेशानी में पड़ते हैं, क्योंकि ये अपने दिमाग को उत्तेजित करने के लिए जोखिम भरे काम करते हैं, लड़ाइयों में शामिल होते हैं, और अथॉरिटी को चुनौती देते हैं, चूँकि उनका दिमाग सामान्य तरीकों से उत्तेजित नहीं हो सकता है

Q: Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.
A: फ्नोम क्रोम, सिएम रीप के दक्षिण-पश्चिम में 12 किमी पर। यह पहाड़ी मंदिर 9वीं शताब्दी के अंत में राजा यसोवर्मन के शासनकाल के दौरान बनाया गया था।

Q: In the warm climate of the Middle East, the house was not so important.
A:"," In the warm climate of the Middle East, the house was not so important.", मध्यपूर्व की गर्म जलवायु में घर उतना ज़रूरी नहीं था.,"मध्य अफ्रीका के गर्म जलवायु में, घर बहुत महत्वपूर्ण नहीं था।",15.727800941615358,41.767982636839584,9.125,10.1875,0.71875
"Q: The unmanned lunar orbiter Chandrayaan-1 ejected its Moon Impact Probe (MIP), which hurtled across the surface of the Moon at 1.5 kilometres per second (3000 miles per hour), and successfully crash landed near the Moon's south pole.
A: मानव रहित लूनर ऑर्बिट चंद्रयान -1 ने अपने मून इम्पैक्ट प्रोब (एमआईपी) को छोड़ दिया, जो 1.5 किलोमीटर प्रति सेकंड (3000 मील प्रति घंटे) पर चंद्रमा की सतह से टकराया था और सफलतापूर्वक चाँद के दक्षिणी ध्रुव पर उतरा था.

Q: Unless you are a diplomat, working overseas generally means that you will have to file income tax in the country you are based in.
A: जब तक आप विदेश में काम करने वाले डिप्लोमेट नहीं हों जिसका सामान्य अर्थ यह है कि आपको उस देश में इनकम टैक्स भरना होगा, जिसमें आप रहते हैं.

Q: The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday.
A: जब खाना कम हो जाता है तो बस्ती बंजारा चरण शुरू करती है। इस चरण में बस्ती अस्थायी घोंसले बनाती है जिन्हें प्रतिदिन बदला जाता है।

Q: Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.
A: संस्कृत एक प्राचीन भाषा है. यह यूरोप में बोली जाने वाली लैटिन भाषा के समान है.

Q: He joined them in 1945 and stayed until 1958.
A: वह 1945 में उनके साथ जुड़े और 1958 तक उनके साथ काम किया.

Q: Most of the life of the Hebrew family happened in the open air.
A:", Most of the life of the Hebrew family happened in the open air., हिब्रू परिवार का अधिकांश जीवन खुली हवा में बिता |,जैसा कि विश्वास किया जाता है कि अधिकांश जीवन इस तरह के जीवन के लिए हुआ है जो खुले दृष्टिकोण से जीवन के लि�,3.146586962229067,23.49818469580168,11.4375,14.0625,0.019775390625
"Q: The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.
A: दुनिया की सबसे पहली ज्ञात पुस्तक संस्कृत में लिखी गई थी। उपनिषदों के संकलन के बाद, संस्कृत केवल पदानुक्रम के कारण फीका पड़ गयी।

Q: The Luno had 120–160 cubic metres of fuel aboard when it broke down and high winds and waves pushed it into the breakwater.
A: लूनो  में 120-160 क्यूबिक मीटर ईंधन सवार था जब यह टूट गया और तेज हवाओं और लहरों ने इसे बांध में धकेल दिया।

Q: The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.
A: सूर्य के पास पृथ्वी जैसी सतह नहीं है जिस पर आप खड़े हो सकें. पूरा सूर्य गैस, अग्नि और प्लाज़्मा से बना है.

Q: The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.
A: 2022 में चीन का बीजिंग शहर ओलंपिक शीतकालीन खेलों का मेज़बान शहर होगा, जो दोनों ग्रीष्मकालीन और शीतकालीन ओलंपिक की मेज़बानी करने वाला पहला शहर बन जाएगा.

Q: Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.
A: तुर्की एयरलाइंस 2014 से 30 अफ़्रीकी देशों में 39 गंतव्यों के लिए उड़ान भरती है.

Q: Women did the cooking in the yard; stores were just open counters looking into the street. Stone was used for building houses.
A:", Women did the cooking in the yard; stores were just open counters looking into the street. Stone was used for building houses., महिलाएँ आँगन में खाना पकाती थीं; स्टोर सड़क पर खुले काउंटर दिख रहे थे. मकान बनाने में पत्थर का इस्तेमाल किया गया था.,लड़कियां घर के बाहर खाना बनाती थीं; दुकानें बाहरी रास्ते में खुली तालाबादियां थीं। चट्टानों का इस्तेम,2.917895294313269,24.81816155439973,11.75,14.375,0.60546875
"Q: The famous Greek lawyers, Sakis Kechagioglou and George Nikolakopoulos have been imprisoned in the Athens' jail of Korydallus, as they were found guilty of graft and corruption.
A: प्रसिद्ध ग्रीक वकील साकिस केचाग्येग्लो और जॉर्ज निकोलाकोपौलोस को कोरीडल्लोस के एथेंस जेल में बंद किया गया है, क्योंकि वे रिश्वत और भ्रष्टाचार के दोषी पाए गए थे.

Q: This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.
A: इसने निश्चित फ़ोकल लंबाई वाले लेंस से हासिल तस्वीरों की तुलना में ज़ूम लेंसों द्वारा उच्च कोटि की तस्वीरें हासिल करना संभव किया है.

Q: In many countries with such a law, local hotels will handle the registration (make sure to ask).
A: इस तरह के कानून वाले कई देशों में, स्थानीय होटल पंजीकरण संभाल लेंगे (पूछना सुनिश्चित करें).

Q: The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.
A: सिंधु घाटी सभ्यता उत्तर-पश्चिम भारतीय उपमहाद्वीप में कांस्य युग की सभ्यता थी जिसमें आस-पास के आधुनिक पाकिस्तान और उत्तर पश्चिम भारत और उत्तर-पूर्व अफ़गानिस्तान के कुछ क्षेत्र शामिल थे.

Q: Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people.
A: कई पूरे राष्ट्र अंग्रेजी में पूरी तरह से धाराप्रवाह हैं, और उनसे भी अधिक में आप सीमित ज्ञान की आशा रख सकते हैं - विशेष रूप से युवा लोगों में।

Q: There were no large forests in the land of Canaan, so wood was extremely expensive.
A:"," There were no large forests in the land of Canaan, so wood was extremely expensive.", कनान देश में बड़े जंगलो के न होने के चलते वहाँ लकड़ियाँ बहुत महंगी थी।,"चानैना के देश में बड़े वन नहीं थे, इसलिए बर्तन बहुत दुर्गत थे।",8.378832915629483,25.28655367067153,5.9375,7.375,0.455078125
"Q: So many of us find ourselves watching a television show that informs us of a process or experience in which we will never participate or apply that knowledge.
A: हम में से कई लोग खुद को एक टेलीविज़न शो देखते हुए पाते हैं कि जो हमें एक प्रक्रिया या अनुभव से अवगत कराता है जिसमें हम कभी भी भाग नहीं लेंगे या उस ज्ञान को लागू नहीं करेंगे.

Q: Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.
A: प्योरलैंड ओरिगेमी इस प्रतिबंध के साथ ओरिगामी है कि इसे एक बार में केवल एक बार ही मोड़ा किया जा सकता है, अधिक जटिल सिलवटों जैसे रिवर्स सिलवटों की अनुमति नहीं है, और सभी सिलवटों में सीधे स्थान हैं।

Q: When the official arrived, the apartment exploded.
A: जब अधिकारी पहुंचे तो अपार्टमेंट में विस्फोट हो गया।

Q: On March 18, 1965, he performed the first manned extravehicular activity (EVA), or ""spacewalk"", remaining alone outside the spacecraft for just over twelve minutes.
A: 18 मार्च 1965 को उन्होंने अंतरिक्ष यान के बाहर अकेले बारह मिनट से ज़्यादा समय तक रहकर पहली मानवयुक्त चहलकदमी (ईवीए), या “स्पेसवॉक” किया.

Q: The civilisation flourished in the basins of the Indus River wherefore it derives its name.
A: सिंधु नदी के घाटों में पनपी सभ्यता के कारण यह इसके नाम पर बनी है.

Q: Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.
A:"," Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland."," ग्रीनलैंड को बहुत कम जगह बसाया गया था. नॉर्स सगास में वे कहते हैं कि एरिक रेड हत्या के लिए आइसलैंड से निर्वासित किया गया था, और आगे पश्चिम की यात्रा करते समय, ग्रीनलैंड मिला जिसे ग्रीनलैंड नाम दिया गया.",ग्रीनलैंड को बहुत ही अलग-अलग व्यवस्थित था। नॉर्वे की साहित्यिक लोकप्रियता में यह कहा गया है कि एरिक रेड इस,7.197031353811485,21.528872647195357,16.625,19.5,0.115234375
"Q: The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.
A: यात्रा लेखन के व्यवसाय को शुरू करने का सबसे आसान तरीका यह है कि एक स्थापित यात्रा ब्लॉग वेबसाइट को अच्छी तरह से पढ़कर अपने कौशल में सुधार लाएँं।

Q: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.
A: कई सरकारों की आवश्यकता होती है कि उनके देश में आने वाले लोगों को या बाहर जाने वाले उनके देशवासियों को कई बीमारियों का टीका लगाया जाना चाहिए।

Q: At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast.
A: बीएंडबी प्रत्यक्ष रूप से मुख्यतः दो प्रमुख चीजों पर प्रतिस्पर्धा करते हैं: बिस्तर और नाश्ता।

Q: The pilot was identified as Squadron Leader Dilokrit Pattavee.
A: पायलट की पहचान स्क्वाड्रन लीडर दिलोकृत पटावी के रूप में की गई.

Q: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.
A: उष्णकटिबंधीय तूफ़ान डेनियल, 2010 अटलांटिक तूफान के मौसम का चौथा नामित तूफ़ान पूर्वी अटलांटिक महासागर में बना है.

Q: But regardless of his discovery, Eskimo tribes were already living there at the time.
A:"," But regardless of his discovery, Eskimo tribes were already living there at the time."," लेकिन उनकी खोज पर ध्यान दिए बिना, एस्किमो जनजाति उस समय पहले से ही वहाँ रह रही थी.","लेकिन इसका कोई भी खोजना नहीं है, यहाँ पर जब भी भूमि पर विश्वास किया जाता है, तो इसके बाद भी इसमें विश्�",1.9011755113058344,17.314471336220553,16.75,18.625,0.02392578125
"Q: That said, expect to be out of breath, and take care in the steeper portions, especially when wet, as it can become dangerous quickly.
A: इतना कहने के बाद, साँस में तकलीफ होने की उम्मीद रखें, और खड़े भागों में ध्यान रखें, विशेषकर जब गीले हों, क्योंकि यह जल्दी ही खतरनाक हो सकता है।

Q: A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.
A: गर्मियों में कुछ हज़ार कर्मचारी यहाँ उन क्षेत्रों में चार दर्जन ठिकानों में रहते हैं। सर्दियों में भी कम संख्या में कर्मचारी रहते हैं।

Q: Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.
A: सम्राट ऑगस्टस ने डॉक्टरों को भर्ती करना शुरू किया और यहाँ तक कि लड़ाई के बाद में उपयोग के लिए पहली रोमन मेडिकल कोर का गठन किया.

Q: It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.
A: अनुभवहीन फ़ोल्डर्स या सीमित मोटर स्किल्स वालों की मदद के लिए इसे 1970 के दशक में जॉन स्मिथ ने विकसित किया था.

Q: Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
A: कभी-कभी विभिन्न एग्रीगेटर्स पर एक ही फ्लाइट के अलग-अलग मूल्य हो सकते हैं और खोज परिणामों की तुलना करना और बुकिंग से पहले एयरलाइन की स्वयं की वेबसाइट भी देखना लाभदायक होता है।

Q: Though each country was 'Scandinavian', there were many differences between the people, kings, customs and history of Denmark, Sweden, Norway and Iceland.
A:"," Though each country was 'Scandinavian', there were many differences between the people, kings, customs and history of Denmark, Sweden, Norway and Iceland."," हालाँकि हर देश 'स्कैंडिनेवियाई' था, लेकिन डेनमार्क, स्वीडन, नॉर्वे और आइसलैंड के लोगों, राजाओं, रीति-रिवाजों और इतिहास के बीच कई अंतर थे.","यद्यपि प्रत्येक देश ने 'स्कैनडिनवियन' बनाया, लेकिन देशों के लोग, राजकुमार, धर्म और इतिहास में अनेक अंतर",2.8473118787878104,24.319249193657814,11.1875,10.9375,0.53125
