prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: Jamhuri ya Dominika (Kihispania: Republica Dominicana) ni nchi ya Karibi ambayo imechukua nusu ya kisiwa cha Hispaniola, ambacho inashirikisha na Haiti.
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: Triseratops angeutumia mdomo wake wenye nguvu kuyatoa majani kabla ya kula shina.
A: A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.

Q: Mnamo 1960 alirudi Algeria iliyokuwa imepata uhuru ili kufunza uelekezaji wa filamu.
A: In the 1960s he headed back to newly-independent Algeria to teach film directing.

Q: Tatizo ni kwamba theluji ni danganyifu, kwa hivyo inahitaji kuanzishwa ili iteremke, na kuteremka kwa theluji kidogo huenda kukawa tukio la kuanzisha iliyobaki.
A: The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.

Q: Wafuasi hutafuta njia fulani za kuishi, au mazoea ambayo yanakusudiwa kulea uzoefu huo.
A: Followers pursue certain ways of living, or practices that are intended to nurture those experiences.

Q: Mgurumo wa simbamarara si kama mgurumo mkubwa wa simba, bali ni zaidi kama sentensi ya kemeo yenye maneno yanayotolewa kwa kelele.
A:"," Mgurumo wa simbamarara si kama mgurumo mkubwa wa simba, bali ni zaidi kama sentensi ya kemeo yenye maneno yanayotolewa kwa kelele."," The tiger's roar is not like the full-voiced roar of a lion, but more like a sentence of snarly, shouted words.","The first sentence is a simple sentence, while the second sentence is a complex sentence.",1.2578895325904007,18.107672985806794
"Q: Baadhi ya programu-tumizi katika kategoria hii zinaweza hata kutafsiri matini ya lugha za kigeni kwenye vibao vya ishara au vitu vingine katika dunia halisi wakati mtumiaji anapoelekeza simu maizi kwenye vitu hivyo.
A: Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.

Q: Manowari hizi ziliongozwa na Olaf Trygvasson, Mnorwei aliye na matarajio ya kurudisha nchi yake kutoka kwa utawala wa Kidenmaki.
A: This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.

Q: Ingawa hii ni shughuli ya kawaida sana, imekatazwa na Disney: tiketi haziwezi kuhamishwa.
A: While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable.

Q: Kwa hivyo, idhini ya kurudi nchini kwa tarehe yoyote ya kuanza mwezi Mei inapatikana mnamo tarehe 1 Januari.
A: Thus, a backcountry permit for any start date in May becomes available on 1 Jan.

Q: Gofu na raga zote zimepangwa kurejea kwenye Michezo ya Olimpiki.
A: Both golf and rugby are set to return to the Olympic Games.

Q: Paka mwitu hupenda kula wanyama wadogo. Hushika tumbili, nyoka, panya na ndege kama wanaweza. Karibu wanyama wote ambao paka mwitu huwinda ni wadogo kumliko.
A:"," Paka mwitu hupenda kula wanyama wadogo. Hushika tumbili, nyoka, panya na ndege kama wanaweza. Karibu wanyama wote ambao paka mwitu huwinda ni wadogo kumliko."," Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.","The people who live in the village are not allowed to go out. However, they can go to the market, the school, the hospital, and the shops. The people who live in the village who are allowed to go out are the children, the elderly, and the sick.",1.9250281860947063,20.8834857984935
"Q: Angalia ni safari zipi ambazo wakala anapendekeza, iwe kwenye tovuti au kwenye dirisha la duka.
A: Take a look at what trips the agent is promoting, whether on a website or in a shop window.

Q: Wakati wa kusikiliza watu wakishirikisha hadithi za kibinafsi, kifamilia au kishirika, tulipata ufahamu wa kale wenye thamani na baadhi ya watu ambao waliathiri utamaduni wa shirika kwa njia nzuri au mbaya.
A: While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization.

Q: Kimsingi, Kipindi cha Mwamko kilifanya mabadiliko muhimu katika mbinu za kujifunza na usambazaji wa maarifa.
A: In essence, the Renaissance made a significant change in the approach to learning and the dissemination of knowledge.

Q: Kujiunga na mtandao kama huo kwa kawaida kunahitaji tu kujaza fomu ya mtandaoni; hata hivyo mitandao mingine itatoa ama kuhitaji uhakiki zaidi.
A: Joining such a network usually just requires filling out an online form; although some networks offer or require additional verification.

Q: Seli linatokana na neno cella la Kilatini ambalo humaanisha chumba kidogo.
A: Cell comes from the Latin word cella which means small room.

Q: Wanasayansi wanafikiria kwamba paka mwitu hufuata na kutafuta wanyama wa kula (windo) kwa harufu, kunusa ili kutafuta walikokuwa ardhini.
A:"," Wanasayansi wanafikiria kwamba paka mwitu hufuata na kutafuta wanyama wa kula (windo) kwa harufu, kunusa ili kutafuta walikokuwa ardhini."," Scientists think that ocelots follow and find animals to eat (prey) by smell, sniffing for where they've been on the ground.","The idea of the windscreen is that it is a window that is opened and closed, and it is used to open and close the car.",1.8177309069695167,17.985230673138666
"Q: Kila onyesho pia lingetoa mapendekezo ya vitabu ambavyo watoto wangepaswa kutafuta walipokwenda katika maktaba.
A: Each show would also provide recommendations for books that children should look for when they went to their library.

Q: Nyumbani, kwa sababu ya kuwa kwenye viini vya ndani kila wakati, kuna uwezekano mkubwa kwamba tayari una kinga dhidi yavyo.
A: At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.

Q: Pia walisema katika taarifa, “Wafanyakazi sasa hivi wanafanya kazi kuamua mbinu bora ya kuondoa meli kwa usalama”.
A: They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".

Q: Matukio mengine ya kuteleza kwenye theluji yatakuwa katika eneo la Taizicheng katika Zhangjiakou, takribani kilomita 220 (maili 140) kutoka Beijing.
A: Other skiing events will be at the Taizicheng ski area in Zhangjiakou, about 220 km (140 miles) from Beijing.

Q: Kwa muda mrefu kabla ya onyesho la kila siku na ripoti ya Colbert, Heck na Johnson walifikiria kuhusu uchapishaji ambao ungebuni habari na taarifa wakati walikua wanfunzi wa UW mwaka wa 1988.
A: Long before The Daily Show and The Colbert Report, Heck and Johnson envisioned a publication that would parody the news—and news reporting—when they were students at UW in 1988.

Q: Wanaweza kuona vizuri sana kwa giza na maono ya usiku pia wanasonga kwa kimya sana. Ocelots huwinda mawindo yao kwa kujichanganya na mazingira yao kasha kurukia mawindo yao.
A:", Wanaweza kuona vizuri sana kwa giza na maono ya usiku pia wanasonga kwa kimya sana. Ocelots huwinda mawindo yao kwa kujichanganya na mazingira yao kasha kurukia mawindo yao.," They can see very well in the dark with night vision, and move very stealthily, too. Ocelots hunt their prey by blending in with their surroundings then pouncing on their prey.","You can see the difference between the two species of ocelot by looking at their fur. The jaguarundi has a lighter coat, while the ocelot has a darker coat.",2.30096418136903,21.386716572428675
"Q: Utafutaji huo ulikuwa umetatizwa na hali hiyo hiyo mbaya ya hewa ambayo ilikuwa imesababisha kukatizwa kwa utuaji.
A: The search had been hampered by the same bad weather that had caused the aborted landing.

Q: Majenzi yanahusika na ubunifu na ujenzi wa majengo. Mara nyingi majenzi ya mahali ni kivutio cha watalii kivyake.
A: Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.

Q: Huku magari yaliyokuwa mbele ya Alonso yakiingia kuwekwa mafuta chini ya gari la usalama, alienda mbele yao kuchukua ushindi.
A: As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.

Q: Inahusisha vikwazo na umoja wa Ulaya kupiga marufuku kwa usafirishaji wa mafuta yasiyosafishwa, ambapo uchumi wa Iran unapokea 80% ya mapato ya nje.
A: They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.

Q: Shida moja ya kawaida wakati wa kujaribu kubadilisha sinema kwenda kwa muundo wa DVD ni kuskani zaidi.
A: One of the most common problems when trying to convert a movie to DVD format is the overscan.

Q: Wakati kundi dogo la vitu vilivyo hai (idadi ndogo) linatenganishwa na idadi kubwa walimotoka (kama wakipita juu ya milima au mto, au wakihamia kwenye kisiwa kigeni hivi kwamba hawawezi kurudi nyuma kwa urahisi) mara nyingi watajipata katika mazingira tofauti na walimokuwa awali.
A:"," Wakati kundi dogo la vitu vilivyo hai (idadi ndogo) linatenganishwa na idadi kubwa walimotoka (kama wakipita juu ya milima au mto, au wakihamia kwenye kisiwa kigeni hivi kwamba hawawezi kurudi nyuma kwa urahisi) mara nyingi watajipata katika mazingira tofauti na walimokuwa awali."," When a small group of living things (a small population) gets separated from the main population that they came from (like if they move over a mountain range or a river, or if they move to a new island so that they can't easily move back) they will often find themselves in a different environment than they were in before.",The number of people who have died in the conflict (the number of casualties) is the highest in the world.,0.42149826039988614,9.085570551828443
"Q: Brazili ndiyo nchi kubwa zaidi duniani ya Katoliki ya Kirumi, na Kanisa Katoliki ya Kirumi limepinga mara kwa mara uhalalishaji wa ndoa za jinsia moja nchini humo.
A: Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.

Q: Ikiwa unapanga kukaa kambini, beba kitanda kidogo cha kambini au kitanda cha bembea ili ujiepushe na nyoka, nge na vitu kama hivyo.
A: If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.

Q: Mchezo huo huchezwa kimsingi kwa muundo wa kupigana, mchezaji mmoja akipigana na mwingine.
A: The sport is primarily played in a duel format, one fencer dueling another.

Q: Ziwa Onega limeunganishwa na Volga, kwa hivyo bado inawezekana kusafiri kutoka Bahari Caspian kupitia Urusi.
A: Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible.

Q: Kuna wasiwasi kuwa wagonjwa wanaweza kuendelea kuambukiza watu wengi kwa kuendelea na shughuli zao za kila siku kama dalili za homa hiyo zitabaki kuwa pole.
A: There is concern that patients may continue to infect more people by going through their daily routines if the flu symptoms remain mild.

Q: Mazingira haya mapya yana rasilimali tofauti na washindani tofauti, kwa hivyo idadi mpya ya watu itahitaji vipengele au mazoea tofauti ili kuwa washindani imara kuliko walichohitaji awali.
A:"," Mazingira haya mapya yana rasilimali tofauti na washindani tofauti, kwa hivyo idadi mpya ya watu itahitaji vipengele au mazoea tofauti ili kuwa washindani imara kuliko walichohitaji awali."," This new environment has different resources and different competitors, so the new population will need different features or adaptations to be a strong competitor than what they had needed before.",The number of people who need to be vaccinated to achieve herd immunity depends on the vaccine's effectiveness and the population's susceptibility to the disease.,2.6510202602018675,21.00300606669276
"Q: Shukrani kwa viungo vya kebo za nyuzi za kioo chini ya bahari katika Uropa na satelaiti pana yenye bendi za masafa mapana, Greenland imeunganishwa vizuri na asilimia 93 ya watu wana ufikiaji wa intaneti.
A: Thanks to undersea fiber optic cable links to Europe and broadband satellite, Greenland is well connected with 93% of the population having internet access.

Q: Wenyeji wa Greenland hujiita Inuit huko Canada na Kalaalleq (kwa wingi Kalaalit), Greenlander, katika Greenland.
A: The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland.

Q: Ugonjwa wa Upungufu wa Usikivu huathiri uhusiano wao na wenzi wengine kwa sababu watoto wengine hawawezi kuelewa kwa nini wao hujifanya kwa njia hiyo au kwa nini wao huduwaa jinsi wanavyofanya au kwamba kiwango cha kukomaa kwao ni tofauti.
A: ADD affects relationships with other peers because other children can not understand why they act the way that they do or why they spell they way they do or that their maturity level is different.

Q: Peter Lenz, mwendeshaji wa pikipiki za mashindano mwenye umri wa miaka 13, alifariki baada ya kuhusika katika ajali kwenye Motor Speedway ya Indianapolis.
A: Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.

Q: Fotoni ni ndogo hata kuliko vitu vinavyotengeneza atomu!
A: Photons are even smaller than the stuff that makes up atoms!

Q: Idadi asili haijabadilika kamwe, bado wanahitaji mbinu zile zile za za awali.
A:"," Idadi asili haijabadilika kamwe, bado wanahitaji mbinu zile zile za za awali."," The original population hasn't changed at all, they still need the same adaptations as before.",The number of people who have died in the past year is greater than the number of people who need to be fed.,2.224972978585352,17.471701568721198
"Q: Vibali hupunguzwa kulinda korongo na hupatikana katika siku ya kwanza ya mwezi, mienzi nne kabla ya mwezi kuanza.
A: Permits are limited to protect the canyon, and become available on the 1st day of the month, four months prior to the start month.

Q: Kwa kawaida huwa wanatoa upana wa bendi wa juu na huduma bora zaidi. Wamesimbwa kwa hivyo ni vigumu kuwapeleleza.
A: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.

Q: Kwa umbali wanadamu ndio spishi yenye talanta zaidi katika kusoma akili za wengine.
A: Humans are by far the most talented species in reading the minds of others.

Q: Stardust itaweka rekodi mpya ya wakati wote kwa kuwa chombo cha angani chenye kasi ya juu zaidi kurudi Duniani, na kuvunja rekodi ya awali iliyowekwa mnamo Mai 1969 wakati wa kurudi kwa moduli ya udhibiti ya Apollo X.
A: Stardust will set a new all-time record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.

Q: Nyuklia ina chembe mbili - nyutroni na protoni.
A: The nucleus consists of two particles - neutrons and protons.

Q: Kwa muda, jinsi idadi mpya inavyoanza kuzoea mazingira yao mapya, wanaanza kuonekana zaidi na zaidi tofauti na idadi ile nyingine.
A:"," Kwa muda, jinsi idadi mpya inavyoanza kuzoea mazingira yao mapya, wanaanza kuonekana zaidi na zaidi tofauti na idadi ile nyingine."," Over time, as the new population begins to adapt to their new environment, they start to look less and less like the other population.","The number of zeros increases as the number of digits increases, and the number of digits increases as the number of zeros increases.",2.956164512438961,16.098726139111612
"Q: Bwana Kostello alisema kuwa utoaji wa nguvu za nyuklia ukifanikiwa kiuchumi, Australia inapaswa kufuata matumizi yake.
A: Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.

Q: Wakati watu hawaoni kongoni kama anayeweza kuwa hatari, huenda wakamsogea karibu sana na kujiweka hatarini.
A: When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk.

Q: Mawakili maarufu wa Ugiriki, Sakis Kechagiogluo na George Nikolakopoulos wametiwa korokoroni katika jela ya Athens ya Korydallus, kwani walipatikana na hatia ya kula rushwa na ufisadi.
A: The famous Greek lawyers, Sakis Kechagioglou and George Nikolakopoulos have been imprisoned in the Athens' jail of Korydallus, as they were found guilty of graft and corruption.

Q: Kampuni ya usimamizi wa bendi, HK Management Inc., haikutoa sababu yoyote mwanzoni ilipoghairi mnamo 20 Septemba, lakini ikalaumu sababu za kiutaratibu kufikia siku iliyofuata.
A: The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.

Q: Lakini, iwapo hili litawahi kutokea labda halitatokea kwa muda mrefu sana. Nyota zimetawanyika sana kiasi kwamba kuna matrilioni ya maili katikati ya nyota ambazo ni “majirani”.
A: But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".

Q: Mwishowe, baada ya maelfu au hata mamilioni ya miaka, wakazi hao wawili wataonekana tofauti sana kwamba hawawezi kuitwa spishi moja.
A:"," Mwishowe, baada ya maelfu au hata mamilioni ya miaka, wakazi hao wawili wataonekana tofauti sana kwamba hawawezi kuitwa spishi moja."," Eventually, after thousands or even millions of years, the two populations will look so different that they can't be called the same species.","In the aftermath of a disaster or even a long-term crisis, the people who are left behind will be forced to live in poverty because they can't afford to buy food.",8.711822053477782,29.2573573749827
"Q: Majenzi huingiliana sana na nyanja nyingine zikiwemo mipango ya mji, uhandisi wa umma, sanaa za mapambo, ubunifu wa ndani na ubunifu wa mandhari.
A: Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.

Q: Wakoloni, walipoona shughuli hii, pia waliita wasaidizi.
A: The Colonists, seeing this activity, had also called for reinforcements.

Q: Shirika la ndege la Uturuki hupaa angani kwenda kwa vituo 39 katika nchi 30 za Kiafrika kuanzia mwaka wa 2014.
A: Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.

Q: Hii imewezesha lenzi za kukuza kutoa picha zenye ubora unaoweza kulinganishwa na ule unaofikiwa na lenzi zenye urefu msingi usiobadilika.
A: This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.

Q: Ingawa mashirika mengi ya uwakala yako tayari kufanya uhifadhi mwingi wa kawaida, mawakala wengi hushughulika na aina maalum za usafiri, masafa ya bajeti au mahali pa kwenda.
A: Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.

Q: Tunauita mchakato huu speciation, ambalo linamanisha uundaji wa spishi mpya. Speciation ni matokeo yasiyoweza kuepukika na sehemu muhimu sana ya mageuzi.
A:"," Tunauita mchakato huu speciation, ambalo linamanisha uundaji wa spishi mpya. Speciation ni matokeo yasiyoweza kuepukika na sehemu muhimu sana ya mageuzi."," We call this process speciation, which just means the formation of new species. Speciation is an unavoidable consequence and a very important part of evolution.","The process of speciation is the process of evolution that results in the formation of new species, and is a key process in the development of biodiversity.",15.427547586131865,40.93991993075735
"Q: Kuna aina nyingi za filamu ambazo zimetumika kwa miaka. Filamu ya milimita 35 (kanda hasi ya milimita 36 kwa milimita 24) ni ya kawaida zaidi.
A: There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.

Q: Kitabu cha mapema zaidi kijulikanacho duniani kiliandikwa kwa Sanskrit. Baada ya utungaji wa Upanishads, Sanskrit ilififia tu kwa sababu ya mfumo wa viwango.
A: The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.

Q: Ukitaka kujua kutupa bumarengi inayorudi kwa mkono yako, hakikisha uko na bumerang’i sahihi itakayorudi.
A: If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.

Q: Hsieh aliashiria wakati wa uchaguzi kwamba huenda Ma akatoroka nchini wakati wa matatizo.
A: Hsieh implied during the election that Ma might flee the country during a time of crisis.

Q: Miali miwili ya mwanga imeundwa ili kuelekea juu usiku kucha.
A: Two beams of light have been rigged up to point skywards overnight.

Q: Mimea hutengeneza oksijeni ambayo binadamu hupumua, na huingiza kabonidioksidi ambayo binadamu hutoa nje (yaani, kupumua nje).
A:"," Mimea hutengeneza oksijeni ambayo binadamu hupumua, na huingiza kabonidioksidi ambayo binadamu hutoa nje (yaani, kupumua nje)."," Plants make oxygen which humans breathe, and they take in carbon-dioxide which humans exhale (that is, breathe out).","Oxygen is released by plants, and carbon dioxide is absorbed by plants (i.e., they take in carbon dioxide).",10.231895383900651,31.099867357917958
"Q: Ukosefu wa umeme kufuatia jaribio la kawaida la amri ya moto ulisababisha vilango vya kutuliza kufunguka na mafuta yasiyosafishwa yalifurika karibu na kituo cha pampu cha Fort Greely.
A: A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.

Q: Fikiria, ukitaka, Mmankunia, Mbostonia, Mjamaika, na Msydney wakiwa wameketi wamezunguka meza wakila chajio mkahawani katika Toronto.
A: Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.

Q: Dkt. Lee pia alieleza wasiwasi wake kuhusu ripoti kwamba watoto katika Uturuki sasa wameambukizwa virusi vya homa ya ndege A(H5N1) bila kuugua.
A: Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.

Q: Kudumisha uwiano bora wa kawi, kuwa na mazoea ya unywaji wa maji yenye ufanisi, na kuelewa vipengele tofauti vya mazoea ya ziada kunaweza kusaidia wanariadha kuboresha utendaji wao na kuongeza raha yao katika spoti hiyo.
A: Maintaining a healthy energy balance, practicing effective hydration habits, and understanding the various aspects of supplementation practices can help athletes improve their performance and increase their enjoyment of the sport.

Q: Lugha saidizi ni lugha bandia au za kubuniwa zinazoundwa kwa lengo la kusaidia mawasiliano kati ya watu ambao vinginevyo wangepata shida ya kuwasiliana.
A: Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.

Q: Mimea hupata chakula chao kutoka kwa jua kupitia usanisinuru. Pia hupatia kuvuli
A:", Mimea hupata chakula chao kutoka kwa jua kupitia usanisinuru. Pia hupatia kuvuli, Plants make their food from the sun by photosynthesis. They also provide shade.,The child was playing with a toy car. He then went to the toy store to buy a new one.,2.273154356702287,15.513857881948862
"Q: Wakati dhoruba bado haijafikia kuporomoka kwa ardhi, inabakia kuwa vigumu kupima athari zinazoweza kukumba Marekani au Karibian.
A: As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.

Q: Michezo ya Boga, karate na kujiririka ilijaribu kuingia kwenye ratiba ya olimpiki vilevile mpira wa chini na mpira laini, ambayo ilitolewa katika Michezo ya Olimpiki mwaka wa 2005.
A: Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.

Q: Asilimia kumi na nane ya Wavenezuela hawana ajira, na wengi wa wale walioajiriwa hufanya kazi katika sekta isiyo rasmi.
A: Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.

Q: Kwa bahati mbaya, unapotengeneza DVD, kuna uwezekano kingo zake zitakatwa pia, na kama video ilikuwa na maandishi ya tafsiri yaliyokuwa karibu sana na chini, pia hayataonyeshwa.
A: Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.

Q: Miali miwili ya mwanga imeundwa ili kuelekea juu usiku kucha.
A: Two beams of light have been rigged up to point skywards overnight.

Q: Sisi hutengeneza nyumba zetu kwa mimea na kutengeneza nguo zetu kwa mimea. Chakula kingi ambacho sisi hula ni mimea. Bila mimea, wanyama hawawezi kuishi.
A:"," Sisi hutengeneza nyumba zetu kwa mimea na kutengeneza nguo zetu kwa mimea. Chakula kingi ambacho sisi hula ni mimea. Bila mimea, wanyama hawawezi kuishi."," We make our houses from plants and make clothes from plants. Most foods that we eat are plants. Without plants, animals could not survive.",The child is not allowed to play with the toy.,0.9502739606128269,7.460690101110289
"Q: Matembezi ya mchana huhusisha umbali wa chini ya maili hadi umbali zaidi ambao unaweza kufikiwa kwa siku moja.
A: Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.

Q: Kuna pango ndogo karibu na juu ambalo lazima lipitwe, liko chini kabisa na la kubana sana.
A: There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.

Q: Shughuli kuu ya mtetemeko wa ardhi iliyokuwa na matokeo ya mbadiliko wa awamu ilikuwa imetokea mnamo 10 Machi upande wa kaskazini mashariki mwa bonde kuu la kilele cha volikano.
A: The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.

Q: Kahawa ni mojawapo ya bidhaa zinazouzwa sana duniani, na labda unaweza kupata aina nyingi katika eneo lako la nyumbani.
A: Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.

Q: Kiasi na unene wa tando hilo la barafu, kulingana na Pittman, ndicho kibaya zaidi ambacho kimewahi kuwa kwa wawindaji kwa miaka 15 iliyopita.
A: The amount and thickness of the pack ice, according to Pittman, is the worst it has been for sealers in the past 15 years.

Q: Mosasaurus ilikuwa mwindaji mkubwa wa wakati huo, kwa hivyo haikuogopa chochote isipokuwa Mosasaurus wengine.
A:"," Mosasaurus ilikuwa mwindaji mkubwa wa wakati huo, kwa hivyo haikuogopa chochote isipokuwa Mosasaurus wengine."," Mosasaurus was the apex predator of its time, so it feared nothing, except other mosasaurs.","The Mosasaurus was a large marine reptile, so it was likely mistaken for a modern crocodile.",14.127146367041004,29.68683389350879
"Q: Alipoulizwa baba yake alisema nini, alijibu “Hangeweza kusema kitu- alisimama tu pale akipepesa macho.”
A: When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""

Q: Pia hakuna sharti kwamba upate nambari ya kienyeji kutoka kwa jamii unakoishi; unaweza kupata unganisho la mtandao wa satelaiti kwenye porini ya Chicken, Alaska na uchague nambari inayodai uko katika Arizona yenye jua.
A: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.

Q: Hakuna muungano wa ndege unaohudumia vivukio vyote vitatu vya bahari katika Ulimwengu wa Kusini (na hakuna kivukio ambacho SkyTeam inahudumia).
A: No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).

Q: Barua hii ni lazima ihalalishwe na Wizara ya Mambo ya Nje ya Kiekwado, na itimize mahitaji fulani.
A: This letter must be legalized by the Ecuadorian Ministry of Foreign Affairs, and comply with certain requirements.

Q: Huku magari yaliyokuwa mbele ya Alonso yakiingia kuwekwa mafuta chini ya gari la usalama, alienda mbele yao kuchukua ushindi.
A: As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.

Q: Taya zake kubwa zilikuwa na zaidi ya meno 70 kali kama wembe, pamoja na seti ya ziada kwenye paa la mdomo wake, kumaanisha kwamba chochote kilichokutana naye hakingehepa.
A:"," Taya zake kubwa zilikuwa na zaidi ya meno 70 kali kama wembe, pamoja na seti ya ziada kwenye paa la mdomo wake, kumaanisha kwamba chochote kilichokutana naye hakingehepa."," Its long jaws were studded with more than 70 razor-sharp teeth, along with an extra set in the roof of its mouth, meaning that there was no escape for anything that crossed its path.","The cars ahead of Alonso went in for fuel under the safety car, and he moved up the pack to take victory.",1.1024364680525338,11.86018418164404
"Q: Lakini katika sehemu nyingine za dunia, ambapo wanyama wa kibakteria ni wapya kwako, una uwezekano mkubwa zaidi wa kukumbwa na shida.
A: But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems.

Q: Kila moja haya mabwawa ya kuhamahama au maandamano hudumu takriban siku 17.
A: Each of these nomadic rampages or marches lasts for approximately 17 days.

Q: Watoto hawa huingia kwenye shida nyingi kwa sababu “wanajihusisha na tabia hatari, wanaingia kwenye vita na kuipa changamoto mamlaka” ili kuchechemua akili zao kwa sababu akili zao haziwezi kuchechemuliwa kwa njia za kawaida.
A: These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.

Q: Hoja za kidiplomasia dhidi ya eneo hilo zinaendelea kutatiza uhusiano kati ya Armenia na Azerbaian.
A: Diplomatic arguments over the region continue to mar relations between Armenia and Azerbaijan.

Q: Kesi hiyo ilishtakiwa huko Virginia kwa sababu ni nyumbani kwa mtoaji mkuu wa huduma ya intaneti AOL, kampuni iliyoanzisha mashtaka hayo.
A: The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.

Q: Hatujui kwa kweli, lakini inaweza kuwa alikuwa na ulimi uliogawanyika. Lishe yake ni pamoja na kasa, samaki wakubwa, mosasau wengine, na labda anaweza kuwa kiumbe alaye wenziwe.
A:"," Hatujui kwa kweli, lakini inaweza kuwa alikuwa na ulimi uliogawanyika. Lishe yake ni pamoja na kasa, samaki wakubwa, mosasau wengine, na labda anaweza kuwa kiumbe alaye wenziwe."," We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.","In the end, however, it is possible to be a good person. His example is based on the fact that he is a man, a man, a man, and a man who can be a person.",2.4916413677904434,18.24430838662962
