prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: Sejong le Grand fut le quatrième roi de la dynastie Joseon et demeure l’un des souverains coréens les plus respectés.
A: King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.

Q: L’IRM est basée sur un phénomène physique appelé résonance magnétique nucléaire (RMN), découvert dans les années 1930 par Felix Bloch (travaillant à l’université de Stanford) et Edward Purcell (de l’université de Harvard).
A: MRI is based on a physics phenomenon called nuclear magnetic resonance (NMR), which was discovered in the 1930s by Felix Bloch (working at Stanford University) and Edward Purcell (from Harvard University).

Q: Monter dans sa propre voiture et partir pour un long voyage a un attrait intrinsèque dans sa simplicité.
A: Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.

Q: Il y avait également une autre tribu sur les îles Chatham : il s'agissait de Maoris qui avaient migré loin de la Nouvelle-Zélande.
A: There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.

Q: Blake a également été condamné pour avoir tenté d’entraver le cours de la justice.
A: Blake was also convicted of attempting to pervert the course of justice.

Q: Le mosasaure était le superprédateur de l'époque, il ne craignait rien, sauf les autres mosasaures.
A:"," Le mosasaure était le superprédateur de l'époque, il ne craignait rien, sauf les autres mosasaures."," Mosasaurus was the apex predator of its time, so it feared nothing, except other mosasaurs.","The mosasaur was the super predator of the time, it feared nothing, except other mosasaurs.",51.55277399985954,70.7342310082831
"Q: Il y avait également une autre tribu sur les îles Chatham : il s'agissait de Maoris qui avaient migré loin de la Nouvelle-Zélande.
A: There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.

Q: Des personnes impliquées depuis plusieurs décennies nous ont aidés à comprendre nos forces et nos passions tout en évaluant honnêtement nos difficultés et même nos échecs.
A: Individuals who had been involved for several decades helped us appreciate our strengths and passions while candidly assessing difficulties and even failures.

Q: L'ACMA a également conclu que, même si la vidéo était diffusée en continu sur Internet, Big Brother n'avait pas enfreint la législation sur la censure du contenu en ligne, car le contenu multimédia n'avait pas été stocké sur le site de Big Brother.
A: The ACMA also found that despite the video being streamed on the Internet, Big Brother had not breached online content censorship laws as the media had not been stored on Big Brother's website.

Q: Si vous utilisez un drone, vérifiez bien à l'avance ce que vous êtes autorisé à filmer et quels permis ou licences supplémentaires sont nécessaires.
A: If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.

Q: Méfiez-vous : les bars des petites villes ici ne sont pas toujours de bons endroits pour traîner si vous êtes visiteur étranger.
A: Beware: small-town bars here are not always good places for the out-of-state visitor to hang out.

Q: Ses longues mâchoires étaient dotées de plus de 70 dents acérées comme des lames de rasoir, ainsi que d'une série supplémentaire de dents dans le palais, de sorte que tout ce qui croisait son chemin ne pouvait pas s'échapper.
A:"," Ses longues mâchoires étaient dotées de plus de 70 dents acérées comme des lames de rasoir, ainsi que d'une série supplémentaire de dents dans le palais, de sorte que tout ce qui croisait son chemin ne pouvait pas s'échapper."," Its long jaws were studded with more than 70 razor-sharp teeth, along with an extra set in the roof of its mouth, meaning that there was no escape for anything that crossed its path.","Its long jaws were equipped with more than 70 razor-sharp teeth, as well as a supplementary series of teeth in the palate, so that anything that crossed its path could not escape.",41.42912531025745,55.46102589340188
"Q: La manière de récupérer l'information était différente. Il n'y avait plus de pression sur la mémoire individuelle, mais la capacité à se souvenir d'un texte devenait plus importante.
A: The approach to obtaining information was different. No longer did pressure reside within individual recall, but the ability to recall text became more of a focus.

Q: De nombreux billets vendus en ligne sur des sites d'enchères tels que eBay ou Craigslist sont des billets valables dans les parcs pendant plusieurs jours mais déjà partiellement utilisés.
A: Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.

Q: Au fil des siècles, les gens ont soigneusement construit des terrasses sur le paysage accidenté et escarpé jusqu'aux falaises qui surplombent la mer.
A: Over the centuries, people have carefully built terraces on the rugged, steep landscape right up to the cliffs that overlook the sea.

Q: Le mysticisme peut être distingué des autres formes de culte et de croyance à caractère religieux par son accent sur l'expérience personnelle directe d'un état unique de conscience, notamment dans le cas d'une personnalité paisible, intuitive, heureuse, voire extatique.
A: Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.

Q: Les autorité ont déclaré qu'une cérémonie anniversaire officielle avait été prévue à une date ultérieure.
A: A formal anniversary event was scheduled for a later date, officials said.

Q: Nous n'en sommes pas sûrs, mais il se peut qu'il ait eu la langue fourchue. Son régime alimentaire comprenait des tortues, de gros poissons, d'autres mosasaures, et il se peut même qu'il ait été cannibale.
A:"," Nous n'en sommes pas sûrs, mais il se peut qu'il ait eu la langue fourchue. Son régime alimentaire comprenait des tortues, de gros poissons, d'autres mosasaures, et il se peut même qu'il ait été cannibale."," We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.","We're not sure, but it's possible that he had a forked tongue. His diet included turtles, large fish, other mosasaurs, and he may even have been a cannibal.",65.3041656527488,74.71700026527243
"Q: La République dominicaine (República Dominicana en espagnol) est un pays des Caraïbes qui occupe la moitié est de l'île d'Hispaniola, qu'il partage avec Haïti.
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: Parmi ces capacités, c'est la capacité de compréhension des intentions de l'autre qui importe le plus. Elle nous permet de résoudre d’éventuelles ambiguïtés posées par certaines actions physiques.
A: Among these abilities, understanding the intention of others is crucial. It allows us to resolve possible ambiguities of physical actions.

Q: Les principaux secteurs d'emploi sont les services professionnels, le gouvernement, la finance, le commerce et le tourisme.
A: The largest employment sectors are professional services, government, finance, trade, and tourism.

Q: La Guerre de Succession d’Espagne marqua la Première Guerre dont l’issue principale fut l’équilibre des pouvoirs.
A: The War of Spanish Succession marked the first war whose central issue was the balance of power.

Q: Je suis heureux qu'il y ait des gens qui soient prêts à me soutenir.
A: I am happy that there are people willing to support me.

Q: Il attaquait également tout ce qui entrait dans l'eau ; même un dinosaure géant tel qu'un T. rex n'était pas de taille contre lui.
A:", Il attaquait également tout ce qui entrait dans l'eau ; même un dinosaure géant tel qu'un T. rex n'était pas de taille contre lui., It also attacked anything that entered the water; even a giant dinosaur such as T. rex would be no match for it.,"He also attacked anything that entered the water, including a giant dinosaur like a T. rex.",41.47842295377335,58.63683344618236
"Q: L'atome peut être considéré comme étant l'une des unités qui constitue toute matière.
A: The atom can be considered to be one of the fundamental building blocks of all matter.

Q: Les troupes renforçant les positions avancées comprenaient les 1er et 3e régiments du New Hampshire de 200 hommes, sous les ordres des colonels John Stark et James Reed (tous deux devenus généraux par la suite).
A: Troops reinforcing the forward positions included the 1st and 3rd New Hampshire regiments of 200 men, under Colonels John Stark and James Reed (both later became generals).

Q: Selon les chercheurs principaux, cela pourrait permettre une détection précoce du cancer, de la tuberculose, du VIH et du paludisme chez les patients des pays à faible revenu, où le taux de survie à des maladies telles que le cancer du sein peut être deux fois moins élevé que dans les pays riches.
A: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.

Q: De nombreux bâtiments sont plutôt agréables à regarder, et la vue qu'offrent les grands bâtiments ou des fenêtres savamment placées peut être d'une beauté saisissante.
A: Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.

Q: Après l'incendie, la forteresse a été préservée et protégée, restant l'une des attractions les plus sensationnelles du Bhoutan.
A: After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.

Q: Bien que les Romains consommaient de la nourriture que nous connaissons, ils mangeaient certains plats de fête étranges ou inhabituels, notamment des sangliers, des paons, des escargots ainsi que le loir, une sorte de rongeur.
A:"," Bien que les Romains consommaient de la nourriture que nous connaissons, ils mangeaient certains plats de fête étranges ou inhabituels, notamment des sangliers, des paons, des escargots ainsi que le loir, une sorte de rongeur."," While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse","Although the Romans ate food that we know, they ate some strange or unusual dishes at feasts, including wild boar, peacocks, snails and a type of rodent called a coney.",35.17579446405354,50.34690370663153
"Q: Ces sites ont des côtés bénéfiques, y compris de pouvoir facilement mettre en place des types de page qui comprennent des blogs, des vidéos, des photos, et d'autres fonctionnalités.
A: There are positive aspects to these websites, which include, being able to easily setup a class page which can include blogs, videos, photos, and other features.

Q: Mais notre imagination est-elle basée sur la réalité ? Pourquoi a-t-on construit des châteaux en premier lieu ? Comment ont-ils été conçus et construits ?
A: But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?

Q: Ainsi les fléaux de Delhi Belly, la malédiction du pharaon, la vengeance de Montezuma et leurs nombreux amis.
A: Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.

Q: Cependant, Star Alliance couvre tout sauf le Pacifique Sud oriental de Santiago du Chili à Tahiti, qui est un vol LATAM Oneworld.
A: However, Star Alliance covers everything except the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight.

Q: Les sikhs appellent leur religion Gurmat, ce qui signifie « voie du gourou » en pendjabi. Le gourou est un aspect fondamental de toutes les religions indiennes, mais dans le sikhisme, il a pris une importance qui forme le noyau des croyances sikhes.
A: Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.

Q: Autre différence : alors que les pauvres et la femme mangeaient leur nourriture en étant assis sur des chaises, les hommes riches aimaient organiser des banquets ensemble où ils se reposaient sur le côté pendant qu’ils prenaient leur repas.
A:"," Autre différence : alors que les pauvres et la femme mangeaient leur nourriture en étant assis sur des chaises, les hommes riches aimaient organiser des banquets ensemble où ils se reposaient sur le côté pendant qu’ils prenaient leur repas."," Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.","Another difference: while the poor and women ate their food sitting on chairs, the rich men liked to organize banquets together where they rested on the side while they ate.",35.57430852156551,60.427415674224314
"Q: Lorsque vous voyagez, attendez-vous à ce que les choses ne soient pas comme « chez vous ». Les manières, les lois, la nourriture, la circulation, le logement, les normes, la langue, etc. diffèrent dans une certaine mesure de l’endroit où vous vivez.
A: When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.

Q: L'émission de PBS a reçu plus d'une vingtaine d'Emmy Awards, et elle a uniquement duré moins longtemps que 1, rue Sésame et Mister Rogers.
A: The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.

Q: Le but réel est de donner à ces entreprises un plus grand contrôle sur leurs marchés ; il s’agit de gagner de l’argent.
A: The actual purpose is to give those companies more control over their markets; it's all about money spinning.

Q: Le groupe Virgin de Sir Richard Branson a vu son offre d’achat rejetée avant la nationalisation de la banque.
A: Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.

Q: Le lancer de Boomerang est une compétence populaire que de nombreux touristes veulent acquérir.
A: Boomerang throwing is a popular skill that many tourists want to acquire.

Q: Les repas romains de l'Antiquité ne pouvaient pas inclure ces aliments d'origine américaine ou asiatique qui ont été introduits en Europe des siècles plus tard.
A:", Les repas romains de l'Antiquité ne pouvaient pas inclure ces aliments d'origine américaine ou asiatique qui ont été introduits en Europe des siècles plus tard., Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,The Roman meals of antiquity could not include these American or Asian foods that were introduced to Europe centuries later.,9.970222994544457,45.49418644725667
"Q: Ils doivent présenter l'adresse e-mail et les numéros de téléphone internationaux de l'assureur pour obtenir des conseils/autorisations et effectuer les demandes d'indemnisation.
A: They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.

Q: L'ouverture des vannes a permis de faire baisser la pression à l'intérieur du système, et l'huile s'est écoulée sur une rampe menant à un réservoir d'une capacité de 55 000 barils (2,3 millions de gallons).
A: The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).

Q: Bien que les autorités aient des doutes quant à la crédibilité de la menace, le Maryland Transportation Authority a proclamé leur fermeture sous l’insistance du FBI.
A: While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.

Q: Près du sommet, il faut traverser une petite grotte plutôt exiguë et dont le plafond est assez bas.
A: There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.

Q: Ce qui signifie que nous sommes en mesure d'anticiper, et non sans succès, les perceptions, intentions, croyances, savoirs et désirs des autres humains.
A: That means we are able to successfully predict what other humans perceive, intend, believe, know or desire.

Q: Par exemple, ils n'avaient pas de maïs, ni de tomates, ni de pommes de terre, ni de cacao, et aucun ancien Romain n'a jamais goûté de dinde.
A:"," Par exemple, ils n'avaient pas de maïs, ni de tomates, ni de pommes de terre, ni de cacao, et aucun ancien Romain n'a jamais goûté de dinde."," For instance, they didn't have corn, nor tomatoes, nor potatoes, nor cocoa, and no ancient Roman ever tasted a turkey.","For example, they didn't have corn, tomatoes, potatoes, or cocoa, and no Roman ever tasted turkey.",53.29511740101389,64.97789315424721
"Q: Dans tous les cas, vous devez réserver par téléphone directement auprès de la compagnie aérienne.
A: In all cases, you must book by phone directly with the airline.

Q: Les autorités ignorent encore son nom, mais on sait tout de même qu'il est membre de l'ethnie Ouïghour.
A: His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.

Q: La saison touristique des stations de montagne culmine généralement pendant l'été indien.
A: The tourist season for the hill stations generally peaks during the Indian summer.

Q: D'après le frère Bartolomé de las Casas (Tratado de las Indias), entre 1492 et 1498, les conquistadors espagnols auraient tué environ 100 000 Taínos.
A: Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos.

Q: À son paroxysme, le cyclone tropical Gonu, dont le nom signifie sac de feuilles de palmier dans la langue des Maldives, a engendré des vents soutenus atteignant 240 kilomètres à l'heure (149 miles à l'heure).
A: At its peak, Tropical Cyclone Gonu, named for a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour) .

Q: Les Babyloniens construisirent pour chacun de leurs dieux un temple principal qui était considéré comme la demeure du dieu.
A:", Les Babyloniens construisirent pour chacun de leurs dieux un temple principal qui était considéré comme la demeure du dieu., The Babylonians built each of their gods a primary temple that was considered the home of the god.,"The Babylonians built a main temple for each of their gods, which was considered the home of the god.",57.60910462758842,76.16595615438523
"Q: Le Luxembourg a toujours essayé de rester un pays neutre, mais le territoire a été occupé par l’Allemagne pendant les Première et Seconde Guerres mondiales.
A: Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.

Q: Chaque épisode de l’émission se concentrerait sur un thème d’un livre spécifique et explorerait ensuite ce thème à travers plusieurs histoires.
A: Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.

Q: L'idée était que toutes les nations européennes empêchent une nation de devenir puissante, c'est pourquoi les gouvernements nationaux changeaient souvent d'alliances afin de maintenir l'équilibre.
A: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.

Q: Pékin accueillera les cérémonies d'ouverture et de clôture ainsi que les épreuves sur glace en salle.
A: Beijing will host the opening and closing ceremonies and the indoor ice events.

Q: Encelade est l'objet le plus réfléchissant du système solaire. Il réfléchit environ 90 % de la lumière du soleil qui le frappe.
A: Enceladus is the most reflective object in the solar system, reflecting about 90 percent of the sunlight that hits it.

Q: Les gens apportaient des sacrifices aux dieux et les prêtres essayaient de répondre aux besoins des dieux par le biais de cérémonies et de festivités.
A:", Les gens apportaient des sacrifices aux dieux et les prêtres essayaient de répondre aux besoins des dieux par le biais de cérémonies et de festivités., People would bring sacrifices to the gods and the priests would try to attend to the needs of the gods through ceremonies and festivals.,People brought offerings to the gods and priests tried to meet the needs of the gods through ceremonies and festivals.,50.00495793547518,63.73920275894079
"Q: La cité antique des collines de Judée a une histoire fascinante qui s'étend sur des milliers d'années.
A: The ancient city in the Judean Hills has a fascinating history spanning thousands of years.

Q: Cependant, Charles est allé à l’université au Trinity College, à Cambridge, où il a étudié l’anthropologie et l’archéologie, et plus tard, l’histoire, obtenant un 2:2 (un diplôme inférieur de deuxième classe).
A: However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).

Q: Il fonctionne maintenant comme la place centrale, et il y a toujours beaucoup de choses qui se passent, de jour comme de nuit.
A: It now functions as the central plaza, and always has a lot of things going on, day and night.

Q: Chacun de ces raids ou chacune de ces razzias dure environ 17 jours.
A: Each of these nomadic rampages or marches lasts for approximately 17 days.

Q: En fait, il n'y a pas une seule bonne chose à apprendre. L'apprentissage se fait dans l'expérience entre l'apprenant et le savoir présenté.
A: In fact, there is not one good thing to learn.Learning takes place in the experience between the learner and the knowledge presented.

Q: Chaque temple avait une cour ouverte, puis un sanctuaire intérieur auquel seuls les prêtres pouvaient accéder.
A:"," Chaque temple avait une cour ouverte, puis un sanctuaire intérieur auquel seuls les prêtres pouvaient accéder.", Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter.,"Each temple had an open courtyard, then an inner sanctuary to which only the priests could gain access.",51.981601535894555,69.65055508370699
"Q: C'est quelque chose que vous devez toujours garder à l'esprit pour éviter toute déception ou peut-être même toute aversion à l'égard des comportements locaux.
A: This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.

Q: Certaines études suggèrent que la maladie doit devenir moins mortelle avant de pouvoir provoquer une épidémie mondiale, a-t-il noté.
A: Some studies suggest that the disease must become less lethal before it can cause a global epidemic, he noted.

Q: La ville sera la première en Europe du sud-est à accueillir, entre juin et août de cette année, le CowParade, le plus grand événement artistique public au monde.
A: The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.

Q: Les mots écrits sont également souvent plus faciles à comprendre que les mots prononcés. C'est particulièrement vrai pour les adresses, qui sont souvent difficiles à prononcer de manière compréhensible.
A: Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly.

Q: Gridley ou Stark a placé un pieu à environ 30 mètres devant la clôture et a ordonné que personne ne tire avant que les habitués ne la franchissent.
A: Gridley or Stark placed a stake about 100 feet (30 m) in front of the fence and ordered that no one fire until the regulars passed it.

Q: Certaines tours pyramidales, les ziggourats, étaient parfois construites en tant qu’éléments d’un temple.
A:"," Certaines tours pyramidales, les ziggourats, étaient parfois construites en tant qu’éléments d’un temple."," Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.","Some pyramidal towers, the ziggourats, were sometimes built as elements of a temple.",12.329519225806763,40.55998403170379
"Q: Les documents montrent que 14 banques ont aidé des clients fortunés à cacher des milliards de dollars américains de richesse pour éviter les impôts et autres réglementations.
A: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.

Q: Mercredi, la ligue américaine de basket-ball, la NBA, a suspendu la saison professionnelle de basket-ball, en raison des problèmes soulevés par la COVID-19.
A: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.

Q: Un peu de cross-country en hiver, combiné à un travail en salle pour la partie supérieure du corps, est la meilleure préparation pour la saison de course.
A: Some cross country running during the winter, combined with gymnasium work for the upper part of the body, is the best preparation for the running season.

Q: Cela peut nécessiter de remplir un formulaire auprès de la police locale ou une visite aux bureaux de l'immigration.
A: This might require filling out a form with the local police or a visit to the immigration offices.

Q: L'homme soupçonné d'avoir fait exploser la bombe a été arrêté, après avoir été blessé par l'explosion.
A: The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.

Q: Le sommet de la tour était un sanctuaire spécial pour le dieu.
A:", Le sommet de la tour était un sanctuaire spécial pour le dieu., The top of the tower was special sanctuary for the god.,The summit of the tower was a special sanctuary for the god.,64.1975224568211,81.16282303593681
"Q: Le croyant recherche une expérience directe, une intuition ou une révélation de la réalité divine/de la divinité ou des dieux.
A: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.

Q: Le facteur primordial de cet état d'esprit : seule une réponse est adaptée. Vous ne pensez qu’à deux options : soit c'est la bonne réponse, soit c'est une mauvaise réponse.
A: The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong.

Q: Les États-Unis disent avoir appris d’une source anonyme que des kamikazes seraient utilisés pour faire exploser des « sites importants » en Éthiopie et au Kenya.
A: The U.S. says it has received information from an undisclosed source that specifically mentions the use of suicide bombers to will blow up ""prominent landmarks"" in Ethiopia and Kenya.

Q: Le procès s'est déroulé à la Crown Court de Birmingham et s'est terminé le 3 août.
A: The trial took place at Birmingham Crown Court and concluded on August 3.

Q: Les schémas de pensée convergents sont des techniques de résolution de problèmes qui unissent des idées ou des domaines différents pour trouver une solution.
A: Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.

Q: Dans le climat chaud du Moyen-Orient, la maison n'était pas si importante.
A:"," Dans le climat chaud du Moyen-Orient, la maison n'était pas si importante."," In the warm climate of the Middle East, the house was not so important.","In the hot Middle East, the house wasn't so important.",33.872215841707245,62.6045423669743
"Q: La marée rouge est causée par une concentration plus élevée que la normale de Karenia brevis, un organisme marin unicellulaire naturel.
A: Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.

Q: Animal Liberation et la Royal Society for the Prevention of Cruelty to Animals (RSPCA) demandent à nouveau l’installation obligatoire de caméras de surveillance dans tous les abattoirs australiens.
A: Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.

Q: Un ancien étudiant a affirmé qu’il « utilisait de l’argot en classe, enseignait les techniques de drague dans des écrits, et se comportait comme l’ami des étudiants ».
A: A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'

Q: Les enfants prennent très tôt conscience de la notion de race et des stéréotypes raciaux, et ces stéréotypes ont une incidence sur le comportement.
A: Children develop an awareness of race and racial stereotypes quite young and these racial stereotypes affect behavior.

Q: Un autre inconvénient des objectifs zooms est que l’ouverture (la vitesse) maximale de l’objectif est généralement plus faible.
A: Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.

Q: La majeure partie de la vie de la famille hébraïque se déroulait en plein air.
A:", La majeure partie de la vie de la famille hébraïque se déroulait en plein air., Most of the life of the Hebrew family happened in the open air.,The majority of the Hebrew family's life was spent outdoors.,24.903286388467727,37.50813230231062
"Q: On enregistre souvent la musique avec des ordinateurs sophistiqués qui permettent de transformer et mixer des sons ensemble.
A: Music is often recorded using sophisticated computers to process and mix sounds together.

Q: Le cyclone Felicia, après avoir atteint le niveau 4 sur l'échelle de Saffir-Simpson, s'est transformé en dépression tropicale avant de se dissiper mardi.
A: Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday.

Q: Les colonies de fourmis de l’armée marchent et nichent également dans différentes phases.
A: Army ant colonies march and nest in different phases as well.

Q: Pour ceux qui ne connaissent pas bien le jargon médical, les mots « infectieux » et « contagieux » ont un sens distinct.
A: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.

Q: Les scientifiques travaillent à la création d'un réacteur qui peut produire de l'énergie de la même manière.
A: Scientists are working to create a reactor that can make energy in the same way.

Q: Les femmes cuisinaient dans la cour ; les magasins n'étaient que des comptoirs ouverts donnant sur la rue. Les maisons étaient bâties en pierres.
A:", Les femmes cuisinaient dans la cour ; les magasins n'étaient que des comptoirs ouverts donnant sur la rue. Les maisons étaient bâties en pierres., Women did the cooking in the yard; stores were just open counters looking into the street. Stone was used for building houses.,Women cooked in the courtyard; stores were just counters open onto the street. Houses were built of stone.,21.059469740788835,48.47101072454077
"Q: Le PIB de la Chine pourrait dépasser celui des États-Unis au cours des deux décennies à venir.
A: China's GDP could be larger than the United States within two decades.

Q: Lorsque tous les individus d'une population sont identiques en ce qui concerne un trait phénotypique particulier, on dit qu'ils sont monomorphes.
A: When all individuals in a population are identical with regard to a particular phenotypic trait they are known as monomorphic.

Q: Ceci, cependant, est un problème très difficile à résoudre et il faudra de nombreuses années avant de voir construire des réacteurs à fusion fructueux.
A: This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.

Q: Il y avait également une autre tribu sur les îles Chatham : il s'agissait de Maoris qui avaient migré loin de la Nouvelle-Zélande.
A: There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.

Q: Né à Zagreb, la capitale croate, Bobek s'est fait connaître en jouant pour le Partizan Belgrade.
A: Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.

Q: Comme il n'y avait pas de grandes forêts en terre de Canaan, le bois était extrêmement cher.
A:"," Comme il n'y avait pas de grandes forêts en terre de Canaan, le bois était extrêmement cher."," There were no large forests in the land of Canaan, so wood was extremely expensive.","As there were no large forests in the land of Canaan, wood was very expensive.",64.8138893454484,77.3472587833407
"Q: Chiao et Shaipov ont déclaré avoir observé une distance de sécurité par rapport aux propulseurs de contrôle d'attitude.
A: Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.

Q: Ceux qui participent à une activité régulière ont besoin de plus de soutien en termes de perception négative de la douleur, en distinguant les différences entre la douleur chronique et la sensation d'inconfort et le mouvement physique normal.
A: Those participating in regular activity required more support in terms of negative perception of pain distinguishing the differences of chronic pain and discomfort feel from normal physical movement.

Q: Si vous utilisez un drone, vérifiez bien à l'avance ce que vous êtes autorisé à filmer et quels permis ou licences supplémentaires sont nécessaires.
A: If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.

Q: Comme la nuit du 9 août, l'œil du Mokarot était à environ 17 km de la province chinoise de Fujian.
A: As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.

Q: À travers les siècles, l'empire romain a grandement œuvré dans le domaine de la médecine, et est à l'origine de la plupart des connaissances que nous possédons aujourd'hui.
A: Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today.

Q: Le Groenland a été peu peuplé. Dans les sagas scandinaves, on raconte qu’Erik le Rouge a été exilé d’Islande pour meurtre qu’il a trouvé le Groenland — et l’a nommé ainsi — en voyageant plus à l’ouest.
A:"," Le Groenland a été peu peuplé. Dans les sagas scandinaves, on raconte qu’Erik le Rouge a été exilé d’Islande pour meurtre qu’il a trouvé le Groenland — et l’a nommé ainsi — en voyageant plus à l’ouest."," Greenland was settled sparsely. In the Norse sagas they say that Erik the Red was exiled from Iceland for murder, and when travelling further west, found Greenland and named it Greenland.","Greenland was sparsely populated. In Scandinavian sagas, it is told that Erik the Red was exiled from Iceland for murder he found Greenland — and named it so — while sailing further west.",34.69974008594718,62.27235400824631
