prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline
"Translate the following sentence from Japanese to English:
Q: 大西洋でハリケーンの季節に命名された10番目の嵐である、亜熱帯性暴風雨ジェリーが、本日大西洋で発生しました。
A:",大西洋でハリケーンの季節に命名された10番目の嵐である、亜熱帯性暴風雨ジェリーが、本日大西洋で発生しました。,"The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.","The 10th hurricane of the season named Jerry, which is a tropical storm in the Atlantic, has been formed in the Atlantic today.",57.05740650875343,14.66250367153463,2.53125,3.4375
"Translate the following sentence from Japanese to English:
Q: 国立ハリケーンセンター (NHC) によれば、現時点でジェリーは上陸の危険性はないとのことです。
A:",国立ハリケーンセンター (NHC) によれば、現時点でジェリーは上陸の危険性はないとのことです。,The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.,The NHC (National Hurricane Center) says that the hurricane is not a threat to land.,60.056309063498205,26.94353370737825,3.53125,2.859375
"Translate the following sentence from Japanese to English:
Q: 米工兵隊は、以前に決壊した堤防が6インチの降水量で再び決壊する可能性があると推定しています。
A:",米工兵隊は、以前に決壊した堤防が6インチの降水量で再び決壊する可能性があると推定しています。,The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,The Japanese military has predicted that the levee that collapsed in the past will again collapse due to the 6 inches of rain.,29.823184255567085,13.351899845512328,9.25,11.5625
"Translate the following sentence from Japanese to English:
Q: ハリケーン「カトリーナ」の上陸時に20フィートもの高さがある洪水が確認された第九区では、近くの堤防が水没したため、現在、腰の高さの水の中にあります。
A:",ハリケーン「カトリーナ」の上陸時に20フィートもの高さがある洪水が確認された第九区では、近くの堤防が水没したため、現在、腰の高さの水の中にあります。,"The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Hurricane ""Catherine"" landed on the island of Guam on the 20th of September, and a 20-foot high water level was confirmed in the 9th district. The water in the area where the water is waist high is now in the water.",26.71830710652307,4.138032476265195,8.625,19.75
"Translate the following sentence from Japanese to English:
Q: 水は幅100フィートの範囲にわたって堤防の上にこぼれ落ちています。
A:",水は幅100フィートの範囲にわたって堤防の上にこぼれ落ちています。,Water is spilling over the levee in a section 100 feet wide.,The water is flowing in a 100-foot wide range above the embankment.,27.071646275739873,6.256118460580958,3.859375,4.25
"Translate the following sentence from Japanese to English:
Q: コモンズ管理者のアダム・カーデン氏は、先月ウィキニューズの取材に応じ、削除されたことへの不満を表明しました。
A:",コモンズ管理者のアダム・カーデン氏は、先月ウィキニューズの取材に応じ、削除されたことへの不満を表明しました。,Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,"Adam Caden, the manager of the Commons, has expressed his dissatisfaction with the removal of the article in question.",29.335382621686684,3.5148478313698046,6.5625,6.625
"Translate the following sentence from Japanese to English:
Q: 「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」
A:",「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」,"""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""",「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」,0.0,0.0,24.875,23.875
"Translate the following sentence from Japanese to English:
Q: このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサイトの性的コンテンツに関するポリシーを起草するという現在の努力につながっています。
A:",このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサイトの性的コンテンツに関するポリシーを起草するという現在の努力につながっています。,The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,This community's anger over the policy of open source media hosting sites that contain sexual content is a current effort to craft a policy.,41.31490667531194,4.942114337979618,6.875,7.28125
"Translate the following sentence from Japanese to English:
Q: 内容はほとんどが理論的なものでしたが、書かれたプログラムは射手座銀河で実施した観測を模擬するものでした。
A:",内容はほとんどが理論的なものでしたが、書かれたプログラムは射手座銀河で実施した観測を模擬するものでした。,"The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.","The content is mostly theoretical, but the program was executed in the constellation of the Scorpion and simulated observations of the Scorpion.",52.45513820017038,28.30078100107765,8.375,7.90625
"Translate the following sentence from Japanese to English:
Q: このチームが求めていた効果は、銀河系の暗黒物質と天の川の暗黒物質の間で働く潮汐力による作用だったのでしょう。
A:",このチームが求めていた効果は、銀河系の暗黒物質と天の川の暗黒物質の間で働く潮汐力による作用だったのでしょう。,The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,"This team was looking for the effect of the black hole and the dark matter in the intergalactic space, which works by the tidal force of the intergalactic space.",42.841605926093,10.622513110263315,7.28125,7.75
"Translate the following sentence from Japanese to English:
Q: 月の引力で地球に潮の満ち引きが起きるように、天の川は射手座銀河にも力を及ぼしています。
A:",月の引力で地球に潮の満ち引きが起きるように、天の川は射手座銀河にも力を及ぼしています。,"Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.",The pull of the moon on the Earth causes the tide to rise and fall in the direction of the constellation of the Big Dipper. The Milky Way also has a pull on the Big Dipper.,35.08533136442079,9.798289416316324,5.78125,5.65625
"Translate the following sentence from Japanese to English:
Q: 科学者たちは、暗黒物質は、通常の物質と同じように他の暗黒物質にも影響を与えていると結論づけました。
A:",科学者たちは、暗黒物質は、通常の物質と同じように他の暗黒物質にも影響を与えていると結論づけました。,The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,Scientists concluded that dark matter affects other dark matter in the same way as ordinary matter.,57.34748878998958,29.69943248741641,1.1875,1.375
"Translate the following sentence from Japanese to English:
Q: この理論によると、銀河の周りにある暗黒物質のほとんどは、一種のハローのように銀河を取り巻き、たくさんの小粒子でできていると言われています。
A:",この理論によると、銀河の周りにある暗黒物質のほとんどは、一種のハローのように銀河を取り巻き、たくさんの小粒子でできていると言われています。,"This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.","The theory says that most of the dark matter in the galaxy is held together by a kind of halo, which is like a halo around the galaxy, and it is made up of many small particles.",59.710506082060334,26.376465549042372,1.2734375,1.46875
"Translate the following sentence from Japanese to English:
Q: テレビの報道によると、原発から白煙が上がっています。
A:",テレビの報道によると、原発から白煙が上がっています。,Television reports show white smoke coming from the plant.,The news says that smoke is coming out of the nuclear power plant.,30.524159646933768,7.141816289329644,4.71875,5.625
"Translate the following sentence from Japanese to English:
Q: 自治体は、原発周辺の住民に屋外に出ないように警告し、エアコンを切り、水道水を飲まないように警告しています。
A:",自治体は、原発周辺の住民に屋外に出ないように警告し、エアコンを切り、水道水を飲まないように警告しています。,"Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.","The local government has warned the residents of the area around the nuclear power plant not to go outside, and has also warned them not to use air conditioners and not to drink tap water.",44.805414880225506,20.45527517986958,1.5859375,1.6875
"Translate the following sentence from Japanese to English:
Q: 日本の原子力庁によれば、原発内で放射性セシウムとヨウ素が特定されています。
A:",日本の原子力庁によれば、原発内で放射性セシウムとヨウ素が特定されています。,"According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.",The Japanese Nuclear Safety Agency has reported that radioactive cesium and radon have been found in the nuclear power plant.,38.01920434349649,8.848966716768093,2.78125,4.1875
"Translate the following sentence from Japanese to English:
Q: 当局の推定では、これはウラン燃料が入っていたコンテナが破裂し、燃料が漏れている可能性を示しています。
A:",当局の推定では、これはウラン燃料が入っていたコンテナが破裂し、燃料が漏れている可能性を示しています。,Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,"The Japanese government has estimated that this container was leaking uranium fuel, and that there is a possibility of leakage of fuel.",36.15888169217214,7.60493327903722,7.75,7.03125
"Translate the following sentence from Japanese to English:
Q: トニー・モール博士は、南アフリカのクワズールー・ナタール地方で、極度薬剤耐性結核（XDR-TB）を発見しました。
A:",トニー・モール博士は、南アフリカのクワズールー・ナタール地方で、極度薬剤耐性結核（XDR-TB）を発見しました。,Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.,"Dr. Tony Mole, a professor of medicine at the University of Cape Town, has discovered a new strain of tuberculosis (TB) in South Africa, which is resistant to all known TB drugs.",39.63567972056798,8.076110226656644,2.390625,3.125
"Translate the following sentence from Japanese to English:
Q: インタビューで彼は新しい変異体について「極めて致死率が高い厄介なものであり、憂慮すべきものである」と述べました。
A:",インタビューで彼は新しい変異体について「極めて致死率が高い厄介なものであり、憂慮すべきものである」と述べました。,"In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""","Interview with him, he said that the new variant of the disease is extremely dangerous and should be avoided.",34.54367379124333,9.541097559292343,5.96875,6.1875
"Translate the following sentence from Japanese to English:
Q: モル博士は、何人かの患者が病院内で感染したのではないかと推測し、少なくとも2人は病院の医療従事者であったと考えています。
A:",モル博士は、何人かの患者が病院内で感染したのではないかと推測し、少なくとも2人は病院の医療従事者であったと考えています。,"Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.","Moro-hachi wa, hitori no kanja ga hibunin de kansen shita no nado to koso ni komete imasu.",11.541775591690369,1.5880117714047368,17.75,15.875
"Translate the following sentence from Japanese to English:
Q: 1人の感染者が1年後に10～15人の濃厚接触者に感染させる可能性があります。
A:",1人の感染者が1年後に10～15人の濃厚接触者に感染させる可能性があります。,"In one year's time, an infected person may infect 10 to 15 close contacts.",The number of people infected by one person in one year is 10-15 people who are in close contact with each other.,36.07886055493423,5.118164602105637,3.890625,3.703125
"Translate the following sentence from Japanese to English:
Q: しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、こうしている間にも南アフリカでは33万人のうち6,000人が感染している。
A:","しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、こうしている間にも南アフリカでは33万人のうち6,000人が感染している。","However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.","However, the proportion of XDR-TB in the whole population of tuberculosis patients in South Africa is still low, and at the same time, there are 6,000 people infected with XDR-TB in South Africa.",48.54882039866036,26.815344916029996,6.53125,6.3125
"Translate the following sentence from Japanese to English:
Q: 重さが1,000ポンドを超え、時速約17,500マイルで移動していた人工衛星は、地球の上空491マイルのところで衝突しました。
A:","重さが1,000ポンドを超え、時速約17,500マイルで移動していた人工衛星は、地球の上空491マイルのところで衝突しました。","The satellites, both of which weighed in excess of 1,000 pounds, and traveling at approximately 17,500 miles per hour, collided 491 miles above the Earth.","The satellite was moving at a speed of 17,500 miles per hour and weighed 1,000 pounds. It was in the sky at a height of 491 miles above the Earth.",52.997165583109265,29.926553559975893,3.671875,3.765625
"Translate the following sentence from Japanese to English:
Q: 科学者によると、この衝突による爆発は大規模なものでした。
A:",科学者によると、この衝突による爆発は大規模なものでした。,Scientists say the explosion caused by the collision was massive.,The scientists say that the explosion was a big one.,45.0267420198415,12.689698066272173,5.53125,5.25
"Translate the following sentence from Japanese to English:
Q: 彼らは、衝突がどのくらいの規模で、地球がどのような影響を受けるのかについて現在も調査しています。
A:",彼らは、衝突がどのくらいの規模で、地球がどのような影響を受けるのかについて現在も調査しています。,They are still trying to determine just how large the crash was and how the Earth will be affected.,They are currently conducting research on the extent of the damage caused by the collision between the Earth and the asteroid.,28.26292398373625,4.899864500847875,4.25,4.65625
"Translate the following sentence from Japanese to English:
Q: 米国防総省事務所の米戦略司令部がこのデブリを追跡しています。
A:",米国防総省事務所の米戦略司令部がこのデブリを追跡しています。,The United States Strategic Command of the U.S. Department of Defense office is tracking the debris.,The Japanese Defense Ministry is tracking down the debris of the U.S. Strategic Command.,53.40024484217106,37.5008311139517,12.125,13.1875
"Translate the following sentence from Japanese to English:
Q: プロット分析の結果は、公開サイトに掲載される予定です。
A:",プロット分析の結果は、公開サイトに掲載される予定です。,The result of plotting analysis will be posted to a public website.,The result of the analysis of the plot is that it will be published on the website.,51.37593769295917,12.149176141753365,5.0625,4.90625
"Translate the following sentence from Japanese to English:
Q: ペンシルベニア州ピッツバーグの小児病院で働いていた医師は、水曜日に母親が車のトランクで死んでいるのが発見された後、加重殺人で起訴される予定であるとオハイオ州の当局は述べています。
A:",ペンシルベニア州ピッツバーグの小児病院で働いていた医師は、水曜日に母親が車のトランクで死んでいるのが発見された後、加重殺人で起訴される予定であるとオハイオ州の当局は述べています。,"A doctor who worked at Children's Hospital of Pittsburgh, Pennsylvania will be charged with aggravated murder after her mother was found dead in the trunk of her car Wednesday, authorities in Ohio say.",The Japanese translation of the sentence is:,5.915514999739204,0.08266978852267146,25.0,24.875
"Translate the following sentence from Japanese to English:
Q: マラー・バラスブラマニアン博士（29歳）は、シンシナティの郊外、北約15マイルのオハイオ州ブルーアッシュで遺体となって発見され、道路脇の地面にＴシャツと下着姿で横たわる姿は明らかに薬漬けの状態でした。
A:",マラー・バラスブラマニアン博士（29歳）は、シンシナティの郊外、北約15マイルのオハイオ州ブルーアッシュで遺体となって発見され、道路脇の地面にＴシャツと下着姿で横たわる姿は明らかに薬漬けの状態でした。,"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.","The professor of the University of Cincinnati, Dr. Malar Balarasbrahmanian (29 years old), was found dead in the suburbs of Cincinnati, Ohio, about 15 miles from the city, and the body was found lying on the ground in a state of decomposition, clearly wrapped in a T-shirt and pants.",48.35213141968237,19.290201069956094,8.1875,8.5
"Translate the following sentence from Japanese to English:
Q: 彼女は500フィート離れたところに駐車してあった黒いオールズモビル・イントリーグまで警官を案内した。
A:",彼女は500フィート離れたところに駐車してあった黒いオールズモビル・イントリーグまで警官を案内した。,She directed officers to her black Oldsmobile Intrigue which was 500 feet away.,The woman was parked 500 feet away from the black all-terrain vehicle with the Intrepid logo on it and was being escorted by a police officer.,32.586960142628556,5.023076320278877,8.75,12.5
"Translate the following sentence from Japanese to English:
Q: そこにあったのは、血まみれの毛布に覆われたサロジャ・バラスブラマニアンさん（53歳）の遺体でした。
A:",そこにあったのは、血まみれの毛布に覆われたサロジャ・バラスブラマニアンさん（53歳）の遺体でした。,"There, they found the body of Saroja Balasubramanian, 53, covered with blood-stained blankets.",The body of the deceased was covered with a blood-stained cloth and a saloja brahsmaniyan (53 years old).,39.250822859693876,11.508711800431275,8.5,9.3125
"Translate the following sentence from Japanese to English:
Q: 警察によると、その遺体は1日ほど前からそこにあったという。
A:",警察によると、その遺体は1日ほど前からそこにあったという。,Police said that the body appeared to have been there for about a day.,The body was found in the same place one day before.,20.678632755939084,3.7298577910273503,5.8125,6.9375
"Translate the following sentence from Japanese to English:
Q: 今シーズン最初の発病例が報告されたのは7月下旬でした。
A:",今シーズン最初の発病例が報告されたのは7月下旬でした。,The first cases of the disease this season were reported in late July.,The first case of this season was reported in July.,54.638338588060265,11.753788818511547,3.671875,4.65625
"Translate the following sentence from Japanese to English:
Q: この病気は豚によって運ばれ、その後、蚊を媒介にして人間に感染します。
A:",この病気は豚によって運ばれ、その後、蚊を媒介にして人間に感染します。,"The disease is carried by pigs, which then migrates to humans through mosquitos.","This disease is transmitted by pigs, and then it is transmitted by mosquitoes to humans.",45.84654282753166,16.133948681475335,0.8203125,1.03125
"Translate the following sentence from Japanese to English:
Q: この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員の配置、数千張の蚊帳の配布、殺虫剤の散布などの措置をとりました。
A:",この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員の配置、数千張の蚊帳の配布、殺虫剤の散布などの措置をとりました。,"The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","The Japanese government has taken measures to prevent the spread of the epidemic, such as the deployment of tens of thousands of pig catching workers, the distribution of mosquito nets, and the distribution of insecticides.",44.04761092870193,13.869428765868777,10.4375,9.5
"Translate the following sentence from Japanese to English:
Q: 数百万本の脳炎ワクチンも政府から約束されており、来年に向けて保健機関の準備に役立ちます。
A:",数百万本の脳炎ワクチンも政府から約束されており、来年に向けて保健機関の準備に役立ちます。,"Several million vials of encephalitis vaccine have also been promised by the government, which will help prepare health agencies for next year.","The government has promised to provide a large number of vaccines against brain infection, which will be useful for the next year.",37.73983545956304,8.682242083501707,5.3125,5.8125
"Translate the following sentence from Japanese to English:
Q: 今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、資金不足と他の疾病に比べて優先順位が低いという理由で遅れていました。
A:",今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、資金不足と他の疾病に比べて優先順位が低いという理由で遅れていました。,Plans for vaccines to be delivered to the historically most affected areas this year were delayed due to lack of funds and low prioritisation relative to other diseases.,"This year, the most severely affected region in terms of the number of people who received vaccines was the one that had been planning to distribute vaccines first, but because of the lack of funds and other diseases, it was delayed.",38.84066225674378,7.67713207708933,7.46875,6.78125
"Translate the following sentence from Japanese to English:
Q: 1956年にスウェーデンに移住したスワニアは、3年後にスウェーデン郵便局で働き始め、その主任彫版工となりました。
A:",1956年にスウェーデンに移住したスワニアは、3年後にスウェーデン郵便局で働き始め、その主任彫版工となりました。,"In 1956 Słania moved to Sweden, where three years later he began work for the Swedish Post Office and became their chief engraver.","Swania moved to Sweden in 1956. Three years later, she started working at the Swedish post office. She was a master engraver.",45.674941200130874,16.17597795449131,4.0625,6.28125
"Translate the following sentence from Japanese to English:
Q: スウェーデンをはじめとする28カ国の切手を1,000枚以上制作した。
A:","スウェーデンをはじめとする28カ国の切手を1,000枚以上制作した。","He produced over 1,000 stamps for Sweden and 28 other countries.","Sweden and 28 other countries have produced 1,000 or more stamps.",66.74160923734924,36.36227046500072,6.9375,11.0
"Translate the following sentence from Japanese to English:
Q: 彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少ない「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。
A:",彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少ない「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。,"His work is of such recognized quality and detail that he is one of the very few ""household names"" among philatelists. Some specialize in collecting his work alone.",The works of this artist are highly valued for their quality and detail. They are also highly prized by collectors of stamps. There are also collectors of stamps who specialize in the works of this artist.,32.86076144844573,5.916807499765224,2.578125,2.515625
"Translate the following sentence from Japanese to English:
Q: 彼の1,000枚目の切手は、デビッド・クレッカー・エーレンストラールが2000年に発行した素晴らしい「スウェーデン国王たちの偉業」でギネスブックにも掲載されています。
A:","彼の1,000枚目の切手は、デビッド・クレッカー・エーレンストラールが2000年に発行した素晴らしい「スウェーデン国王たちの偉業」でギネスブックにも掲載されています。","His 1,000th stamp was the magnificent ""Great Deeds by Swedish Kings"" by David Klöcker Ehrenstrahl in 2000, which is listed in the Guinness Book of World Records.","The 1,000th stamp of the Japanese stamp collection is the David K. Erlenmeyer-Stahlberg stamp issued in 2000 by the Swedish King's stamp collection.",30.007277437588225,5.907051879533949,12.125,10.125
"Translate the following sentence from Japanese to English:
Q: 彼は多くの国で紙幣の製作にも携わっており、最近では、カナダの新5ドル紙幣と新100ドル紙幣の表に描かれた首相の肖像画などがその一例です。
A:",彼は多くの国で紙幣の製作にも携わっており、最近では、カナダの新5ドル紙幣と新100ドル紙幣の表に描かれた首相の肖像画などがその一例です。,"He was also engaged in engraving banknotes for many countries, recent examples of his work including the Prime Ministerial portraits on the front of the new Canadian $5 and $100 bills.","He is involved in the production of paper money in many countries, and recently, the Canadian five-dollar and one-hundred-dollar paper money with the portrait of the prime minister have been included in the design.",32.91693280174641,4.706245775582228,4.28125,5.28125
"Translate the following sentence from Japanese to English:
Q: 事故発生後、ギブソン氏は病院に搬送されましたが、その後まもなく死亡しました。
A:",事故発生後、ギブソン氏は病院に搬送されましたが、その後まもなく死亡しました。,"After the accident occurred, Gibson was transported to a hospital but died shortly afterwards.","Accident occurred after the accident, Gibson was taken to the hospital, but he died shortly after.",60.56117156087054,20.58122617930425,8.375,7.59375
"Translate the following sentence from Japanese to English:
Q: トラックの運転手は64歳でしたが、この事故で怪我はありませんでした。
A:",トラックの運転手は64歳でしたが、この事故で怪我はありませんでした。,"The truck driver, who is aged 64, was not injured in the crash.","The driver of the truck was 64 years old, but he did not have any injuries in this accident.",34.26112926198262,2.9916393762856206,0.28710938,0.41210938
"Translate the following sentence from Japanese to English:
Q: 車両自体は同日のグリニッジ標準時12:00頃に事故現場から持ち去られました。
A:",車両自体は同日のグリニッジ標準時12:00頃に事故現場から持ち去られました。,The vehicle itself was taken away from the scene of the accident at approximately 1200 GMT on the same day.,The car itself was taken away from the accident scene at 12:00 p.m. Greenwich Standard Time.,45.65396961120099,25.91641360720012,3.328125,3.625
"Translate the following sentence from Japanese to English:
Q: 事故現場近くの車庫で働いていた男性は、「道を渡ろうと待っている子供たちがみんな泣き叫んでいた。」と語りました。
A:",事故現場近くの車庫で働いていた男性は、「道を渡ろうと待っている子供たちがみんな泣き叫んでいた。」と語りました。,"A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying.""","The man who was working at the accident scene was saying, “The children who were waiting for the road to pass were crying and screaming.”",38.939641663751736,5.183479203288429,6.0,6.6875
"Translate the following sentence from Japanese to English:
Q: 全員が事故現場から逃げ帰りました。
A:",全員が事故現場から逃げ帰りました。,They all ran back from where the accident had happened.,All of you escaped from the accident site.,28.587117406837187,9.030367376343264,6.5,9.1875
"Translate the following sentence from Japanese to English:
Q: バリでの議題には、世界に残っている森林を保存し、開発途上国が低汚染で成長するために役立つ技術を共有することが含まれています。
A:",バリでの議題には、世界に残っている森林を保存し、開発途上国が低汚染で成長するために役立つ技術を共有することが含まれています。,"Other subjects on the agenda in Bali include saving the world's remaining forests, and sharing technologies to help developing nations grow in less-polluting ways.","The topic of the debate in Bali is to save the remaining forests in the world, and to develop countries that are low-pollution and grow rapidly with the technology that can be shared.",38.94540602970273,9.70185552156099,4.0,5.09375
"Translate the following sentence from Japanese to English:
Q: また、国連では、地球温暖化の影響を被っている国々がその影響に対処できるように支援するための基金について最終決定したいと考えています。
A:",また、国連では、地球温暖化の影響を被っている国々がその影響に対処できるように支援するための基金について最終決定したいと考えています。,The U.N. also hopes to finalize a fund to help countries affected by global warming to cope with the impacts.,The United Nations has decided to establish a fund to help countries affected by climate change.,41.742694937067085,18.794788852920323,5.9375,5.28125
"Translate the following sentence from Japanese to English:
Q: この資金は、洪水に強い住宅、より適切な水の管理、さらに作物の多様化に使われる可能性があります。
A:",この資金は、洪水に強い住宅、より適切な水の管理、さらに作物の多様化に使われる可能性があります。,"The money could go toward flood-proof houses, better water management, and crop diversification.","This money is used to strengthen the housing, to manage the water more efficiently, and to increase the variety of crops.",26.16452367178011,3.796469564911484,4.75,4.65625
"Translate the following sentence from Japanese to English:
Q: フルークは、女性の健康がないがしろにされていることを口外しないように圧力がかけられていることについて書きました。
A:",フルークは、女性の健康がないがしろにされていることを口外しないように圧力がかけられていることについて書きました。,Fluke wrote that the efforts by some to drown out women from speaking out about women’s health were unsuccessful.,"The full of the fruit is, the woman's health is not, but the pressure is put on the mouth.",17.218837398814046,3.1674868758981933,16.75,17.375
"Translate the following sentence from Japanese to English:
Q: 彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう促す多くの肯定的な意見や励ましが女男性双方から寄せられたためです。
A:",彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう促す多くの肯定的な意見や励ましが女男性双方から寄せられたためです。,She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.,She reached this conclusion because many positive opinions and encouragement from both men and women were given to her.,30.360539791355745,7.278595694322404,4.46875,3.265625
"Translate the following sentence from Japanese to English:
Q: 負傷者が病院に搬送された後に戦闘が収まると、他の約40人の受刑者は中庭に残り、独房に戻ることを拒否しました。
A:",負傷者が病院に搬送された後に戦闘が収まると、他の約40人の受刑者は中庭に残り、独房に戻ることを拒否しました。,"When the fighting ceased after the wounded were transported to the hospital, about 40 of the other remaining inmates stayed in the yard and refused to return to their cells.",The injured prisoners who were taken to the hospital after the battle were refused to be sent back to the prison yard and to the dormitory.,34.02339080164769,7.690650398478904,12.8125,13.6875
"Translate the following sentence from Japanese to English:
Q: 交渉人たちは事態の収拾を図ろうとしたが、囚人の要求は明らかではない。
A:",交渉人たちは事態の収拾を図ろうとしたが、囚人の要求は明らかではない。,"Negotiators tried to rectify the situation, but the prisoners' demands are not clear.","Negotiators tried to resolve the situation, but the prisoners' demands were not clear.",83.12891094738278,67.12403123245673,0.68359375,0.47265625
"Translate the following sentence from Japanese to English:
Q: 10:00～11:00pm MDTの間に受刑者が庭に火を放ったのでした。
A:",10:00～11:00pm MDTの間に受刑者が庭に火を放ったのでした。,"Between 10:00-11:00 pm MDT, a fire was started by the inmates in the yard.",10:00～11:00pm MDTの間に受刑者が庭に火を放ったのでした。,13.932212762452679,3.6301840740872313,25.0,22.875
"Translate the following sentence from Japanese to English:
Q: まもなく暴動鎮圧用の装備を着用した警官たちが収容所に入り、催涙ガスで受刑者を追い詰めました。
A:",まもなく暴動鎮圧用の装備を着用した警官たちが収容所に入り、催涙ガスで受刑者を追い詰めました。,"Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas.",The police officers who were wearing riot gear entered the detention center and chased the inmates with tear gas.,58.87591645740034,45.263535623901475,2.09375,2.625
"Translate the following sentence from Japanese to English:
Q: 消防隊は最終的に午後11時35分までに火を消しました。
A:",消防隊は最終的に午後11時35分までに火を消しました。,Fire rescue crews eventually doused the fire by 11:35 pm.,The fire department finally extinguished the fire at 11:35 p.m.,29.91942991579356,6.839596061560946,1.6875,1.65625
"Translate the following sentence from Japanese to English:
Q: 1963年にダムが建設されてからは、川全体に土砂を拡散する季節性洪水が止まりました。
A:",1963年にダムが建設されてからは、川全体に土砂を拡散する季節性洪水が止まりました。,"After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.",The seasonal flood that used to occur in the river was stopped by the dam in 1963.,36.121410767450385,9.307235968914155,4.46875,3.03125
"Translate the following sentence from Japanese to English:
Q: この土砂は、野生生物の生息地となる砂州や海岸の形成に必要なものでした。
A:",この土砂は、野生生物の生息地となる砂州や海岸の形成に必要なものでした。,"This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.",This sand is necessary for the formation of sand dunes and beaches.,32.91159096531728,8.675381460661162,5.53125,4.90625
"Translate the following sentence from Japanese to English:
Q: その結果として、在来の2魚種がすでに絶滅し、さらに他の2魚種（ハンプバックチャブなど）も絶滅の危機に瀕しています。
A:",その結果として、在来の2魚種がすでに絶滅し、さらに他の2魚種（ハンプバックチャブなど）も絶滅の危機に瀕しています。,"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.","The result of which, the two fish species that have already become extinct, and the other two fish species (Humpback Chub etc.) are in a state of crisis.",44.56307845773637,18.68634966893044,7.5,7.3125
