prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Hindi:
Q: Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.
A:","Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.","जापान के अर्थव्यवस्था, व्यापार और उद्योग मंत्रालय (METI) ने कहा कि उसे उपकरणों से संबंधित 27 दुर्घटनाओं की जानकारी थी.",जापान के अंतरिम वित्त और विकास अधिकारी (METI) ने कहा कि यह दोस्ती द्वारा 27 अनुक्रमानुसार अस्पतालों में देख,30.037041270999932,21.250562768914058,16.75,17.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""
A:","Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","पिछले हफ्ते, METI ने घोषणा की कि Apple ने 34 ओवरहीटिंग के मामले सामने आये है , जिसे कंपनी ने गंभीरता से नहीं लिया ।",अपराधिक रूप से अधिकांश अनुभवों के लिए अपने अनुभवों को बढ़ावा देने के लिए अपने अनुभवों को बढ़ावा देने क,8.298405138940328,1.4571143042909085,23.5,23.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The ministry responded by calling Apple's postponement of the report ""truly regrettable.""
A:","The ministry responded by calling Apple's postponement of the report ""truly regrettable.""",मंत्रालय ने एप्पल की रिपोर्ट के स्थगन को यह कहते हुए प्रतिक्रिया दी है कि वह “यकीनन पछतावे के योग्य है.”,इस दौरान मंत्रालय अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अप,8.518227525751417,1.0507564427741602,21.75,20.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).
A:",The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).,मारियाना में भूकंप का झटका स्थानीय समयानुसार सुबह 07:19 बजे (09:19 बजे जीएमटी शुक्रवार) आया।,भारत के एक गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर गंभीर,2.6939305706971974,0.0,25.0,24.375,hne_Deva
"Translate the following sentence from English to Hindi:
Q: The Northern Marianas emergency management office said that there were no damages reported in the nation.
A:",The Northern Marianas emergency management office said that there were no damages reported in the nation.,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी.,निकोर्मानिया के निकोर्मानिया अधिकारी अधिकारी ने यह बताया कि नाटकीय दुर्भाग्य के लिए नाटकीय दुर्भाग्य के,11.478221729826995,1.2885037927778757,17.625,18.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.
A:",Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.,पैसिफ़िक सुनामी चेतावनी केंद्र ने भी यह कहा कि सुनामी के कोई संकेत नहीं हैं.,भारत में भी भारी तापमान नहीं दिखाया गया है। भारत में भी भारी तापमान नहीं दिखाया गया है। भारत में भी भा�,10.588907417543906,1.7179060012299232,22.5,24.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.
A:","A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.",फिलीपींस के राजधानी मनीला में एक पूर्व फिलिपिनो पुलिसकर्मी ने उनकी बस को अपहरण करके हांगकांग के पर्यटकों को बंधक बना रखा है।,एक भारतीय अधिकारी ने अंग्रेजों के लिए अंग्रेजी बस को बाहर ले लिया है। इसके बाद उसे अंग्रेजों के लिए अंग्रे�,17.402957623343557,2.832553911112627,22.25,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Rolando Mendoza fired his M16 rifle at the tourists.
A:",Rolando Mendoza fired his M16 rifle at the tourists.,रोलैंडो मेंडोज़ा ने अपनी M16 राइफल से पर्यटकों के ऊपर फायर किया।,रोलांडो मेंडोज़ ने तैयार रूप से अपने M16 रेलीफ़ को टॉक्सिस्टों के लिए फाइट कर दिया।,30.856086527568245,6.910549031862163,12.0,13.9375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Several hostages have been rescued and least six have been confirmed dead so far.
A:",Several hostages have been rescued and least six have been confirmed dead so far.,अभी तक कई बंधकों को बचा लिया गया है और कम से कम छह के मारे जाने की पुष्टि हुई है.,अब तक अपने बारे में जानकारी देने वाले अन्य अधिकांश अंतिम अंतरराष्ट्रीय अंतर्गत अंतरराष्ट्रीय अंतर्गत अ,10.139075746058225,1.578994121820227,22.5,23.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Six hostages, including the children and elderly, were released early, as were the Filipino photographers.
A:","Six hostages, including the children and elderly, were released early, as were the Filipino photographers.","बच्चों और बुजुर्गों सहित छह बंधकों को जल्दी छोड़ दिया गया, और फिलिपिनो फोटोग्राफरों को भी।","दोस्तों, जो आपके लिए अच्छा थे, अपने दिल को बचाने के लिए अपनी आंखों को बचाने के लिए अपनी आंखों को बचाने के",12.21617813949366,3.1221929756173616,24.0,23.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.
A:",The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,"फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली, क्योंकि उसे शौचालय जाना ज़रूरी था. मेंडोज़ा को गोली मार दी गई थी.",अब इसके बाद एक वयस्क लड़की को लवायत के लिए एक अंतरिम रूप में रूपांतरित किया गया था। मेजोने ने दाखिला म,12.976492196866829,1.4976715458406646,16.625,24.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Liggins followed in his father’s footsteps and entered a career in medicine.
A:",Liggins followed in his father’s footsteps and entered a career in medicine.,लिगिंन्स ने अपने पिता की तरह चिकित्सा के क्षेत्र में अपने कैरियर की शुरूआत की.,लिगिन्स अपने पिता की दृष्टि से अपनी दृष्टि बनाने के लिए अपनी दृष्टि बनाने के लिए अपनी दृष्टि बनाने के,22.671414521912283,8.794090522118719,13.0625,15.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.
A:",He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,उन्हें एक प्रसूति विशेषज्ञ के रूप में प्रशिक्षित किया गया और 1959 में उन्होंने ऑकलैंड के राष्ट्रीय महिला अस्पताल में काम करना शुरू किया।,वह अंकुशियार के रूप में अपनी शिक्षा दी और 1959 में अंकुशियार के नागरिक निवासी न्यूजीलैंड के नागरिक नि�,25.324710299827935,8.08927659433414,16.75,18.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: While he was working at the hospital Liggins began to investigate premature labor during his spare time.
A:",While he was working at the hospital Liggins began to investigate premature labor during his spare time.,"अस्पताल में काम करते हुए, लिगिन्स ने अपने खाली समय के दौरान समय से पहले प्रसव की जाँच शुरू कर दी.",लिगिंस के लिए अंतिम बच्चे के लिए अंतिम बच्चे के लिए अंतिम बच्चे के लिए अंतिम बच्चे के लिए अंतिम बच्चे के �,7.104041890158445,3.203843891645795,21.0,21.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.
A:",His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,उनके शोध से पता चला कि अगर हार्मोन को प्रभाव में लाया जाए तो यह बच्चे के भ्रूण के फेफड़ों की परिपक्वता को गति देगा.,उनके अध्ययन के द्वारा दोस्ती दी गई एक ग्रंथी विमान के लिए एक ग्रंथी विमान के लिए एक ग्रंथी विमान के लिए एक,10.850772392913607,1.383065169890694,19.5,23.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.
A:",Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,शिन्हुआ ने बताया कि सरकारी जाँचकर्ताओं ने बुधवार को दो 'ब्लैक बॉक्स' फ़्लाइट रिकॉर्डर बरामद किए हैं.,Xinhua ने बताया कि राष्ट्रीय अधिकारियों के अनुसार तीन बैक बैक फीचर्स को तीन दिनों पहले बीते दिनों एक बार फ,19.358825512926302,4.7392419423464345,16.0,22.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Fellow wrestlers also paid tribute to Luna.
A:",Fellow wrestlers also paid tribute to Luna.,लूना को साथी पहलवानों ने भी श्रद्धांजलि दी.,अन्य विजेता भी लुना को विनाश करने के लिए विनाश कर रहे हैं।,12.871990066369769,4.753622060013117,18.375,18.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""
A:","Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""",टॉमी ड्रीमर ने कहा “लूना पहली क्वीन ऑफ़ एक्सट्रीम थी. मेरी पहली मैनेजर. लूना की मृत्यु दो चाँद वाली मशहूर रात में हुई थी. वह रात उसकी तरह ही ख़ास थी. वह बेहद शक्तिशाली महिला थी.”,टमीमैर ने लुन एक खुशखंड राजा कहा। उसके पहला मामला। लुन दो महीने के बीच निकली। यह खुशखंड राजा के लिए अच्छ,9.968496620117326,0.7675077249822705,18.5,21.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""
A:","Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""",डस्टिन “गोल्डस्ट” रनअल्स ने टिप्पणी की कि “लूना मेरे जैसी ही अजीब थी...शायद मुझसे भी अधिक...उसे प्यार करता हूँ और उसकी याद आएगी...आशा है कि वह एक बेहतर जगह में है।”,"दिन्टन ""गोलॉस्ट"" रूनेल्स ने कहा कि ""लुना अपनी दुनिया की दुनिया भी बहुत खूबसूरत थी...मुझे भी बहुत खूबस",12.27473267809283,1.9487512624657577,17.125,20.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.
A:","Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.","2010 के संघीय चुनाव से पहले 1,400 लोगों ने मतदान किया, 2008 से जो लोग ऑस्ट्रेलिया के गणतंत्र बनने का विरोध करते हैं उनमें 8 प्रतिशत की वृद्धि हुई.",विभिन्न देशों के लिए अपने राष्ट्रपति के नियामक बनने के लिए अपने राष्ट्रपति के नियामक बनने के लिए अपने राष्�,11.622751819146814,1.4030129530580746,23.75,22.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.
A:",Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.,कार्यवाहक प्रधानमंत्री जूलिया गिलार्ड ने 2010 के संघीय चुनाव के कैंपेन के दौरान दावा किया कि वह मानती हैं कि रानी एलिजाबेथ द्वितीय के शासनकाल के अंत में ऑस्ट्रेलिया को एक गणतंत्र बनना चाहिए.,जूलिया गिलडर्स की राज्यप्रमुख शार्टर प्रमुख ने 2010 राज्यपाल चुनाव में राज्य को राष्ट्रपति के अंत में राज्य,19.681421175678388,8.765004665296,18.0,19.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: 34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.
A:","34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.","उनमें से 34 फ़ीसदी लोगों ने मतदान में यह मत साझा करते हुए इच्छा जताई, कि वे क्वीन एलिज़ाबेथ द्वितीय को ऑस्ट्रेलिया की आखिरी रानी बनाना चाहते हैं.","34 प्रतिशत विश्वास के व्यक्ति इस दृष्टि को व्यक्त करते हैं, जो अपने अपनी राष्ट्रपति राजीव राम राम राम रा�",13.367817900451817,1.2480747076235486,22.0,21.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.
A:","At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.","सर्वे के नतीजे के मुताबिक, सर्वे में शामिल 29 प्रतिशत लोगों का मानना है कि ऑस्ट्रेलिया को जल्द से जल्द एक गणतंत्र बन जाना चाहिए, जबकि 31 प्रतिशत लोगों का मानना है कि ऑस्ट्रेलिया को कभी भी गणतंत्र नहीं बनना चाहिए.","विशेष रूप से विश्व की अंतिम विधानसभा में, 29 प्रतिशत के बारे में अफ्रीका को अपनी राजनीति को अपनी राजनीति के ब",13.434857822134171,1.6895121842435137,19.375,20.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.
A:","The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.","ओलंपिक स्वर्ण पदक विजेता राष्ट्रमंडल खेलों में 100 मीटर और 200 मीटर फ़्रीस्टाइल और तीन रिले में तैरने वाला था, लेकिन उसकी शिकायतों के कारण उसकी स्वस्थता संदेह में रही है।",यूरोपीय गोल्ड मेडल विजेता अपने 100 मीटर और 200 मीटर फ्रेस्टील और तीन रेल्वेट योजनाओं में अपने दिन के लिए,25.444092256511414,7.679512114010532,18.0,21.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.
A:",He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.,अपने दर्द को दूर करने के लिए वे ज़रूरी दवाओं को लेने में असमर्थ हो गए क्योंकि वे दवाइयाँ खेलों में प्रतिबंधित थीं.,वह गेम के लिए नियमित रूप से नियमित रूप से उपयोग करने के लिए उपयोग करने के लिए उपयोग करने के लिए उपयोग करने क,15.495450795576952,4.410361580008065,16.25,18.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.
A:","Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","कर्टिस कूपर, सेंट्रल मिसौरी विश्वविद्यालय में एक गणितज्ञ और कंप्यूटर विज्ञान के प्रोफेसर ने 25 जनवरी को अब तक की सबसे बड़ी ज्ञात प्राइम संख्या की खोज की है।",चुरित चोपरी चौपरी एक विश्वविद्यालय के विश्वविद्यालयीय विज्ञान और विज्ञान अध्यक्ष के रूप में उत्तर प्रद,20.72280745707272,1.0966301393701294,21.375,22.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.
A:",Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,कई लोगों ने फरवरी की शुरुआत में कई हार्डवेयर और सॉफ़्टवेयर इस्तेमाल करके खोज की पुष्टि की है और मंगलवार को इसकी घोषणा की गई थी.,"दोस्तों, आपने इस निष्पक्ष को अपने अनुभव के अनुसार दोस्तों के लिए दिखाया है। इसके अलावा, इस निष्पक्ष को �",8.99815088006764,1.3006571401369218,25.0,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.
A:",Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.,धूमकेतु अंग के साथ संभवतः पृथ्वी पर जल वितरण का स्रोत हो सकता है|”,चमके-चमके को भी जल और अन्य विशेष विशेषताएं जल्दी से जाना जाता है। इनके बाद जल और विशेष विशेषताएं जल्द,10.240498975173908,3.176023542809473,17.625,20.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.
A:","Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.","वैज्ञानिकों को यह समझने की उम्मीद है कि ग्रह कैसे बनते हैं, खासकर पृथ्वी कैसे बनी, चूँकि धूमकेतु पृथ्वी से बहुत पहले टकरा चुके थे.","विज्ञानियों ने जानने की उम्मीद की है कि जीवन के बारे में जानते हैं कि जीवन का विकास क्या हुआ है, जैसे कि जीव",21.975726977976755,3.078033675632241,17.625,18.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.
A:","Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.",इस साल की शुरुआत में 53 साल के कुओमो ने अपना शासनकाल शुरू किया और पिछले महीने समलैंगिक विवाह को वैध बनाने वाले बिल पर हस्ताक्षर किए.,"चुनौती, 53, अपनी गुरुवर्ग शासन अधिनियम के लिए अपनी गुरुवर्ग शासन अधिनियम के लिए अपनी गुरुवर्ग शासन अ",9.975367330479738,1.2496576442016178,22.25,23.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: He referred to the rumors as ""political chatter and silliness"".
A:","He referred to the rumors as ""political chatter and silliness"".",उन्होंने अफवाहों को “राजनीतिक बकवास और मूर्खतापूर्ण” कहा.,"वह रिकाम्यों को ""पर्यावरणीय चिंताएं और अस्तित्वातील अस्तित्वातील अस्तित्वातील अस्तित्वातील अस्तित्वात",12.16154261399813,1.5880117714047368,23.375,23.875,mar_Deva
"Translate the following sentence from English to Hindi:
Q: He is speculated to make a run for president in 2016.
A:",He is speculated to make a run for president in 2016.,उन्होंने 2016 में राष्ट्रपति पद के लिए जीत हासिल करने का अनुमान लगाया है.,वह अपने राज्य के लिए अपने अधिकारों को बढ़ाने के लिए अपने अधिकारों को बढ़ाने के लिए अपने अधिकारों को बढ�,13.291489867079514,3.146586962229067,18.375,20.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.
A:",NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,नेक्स्टजेन प्रणाली बारे में एफएए का दावा है कि इससे विमान को छोटे मार्गों से उड़ाना और हर साल लाखों गैलन ईंधन बचाना संभव होगा और इससे कार्बन उत्सर्जन में भी कमी आएगी।,NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,0.0,0.0,25.0,25.0,eng_Latn
"Translate the following sentence from English to Hindi:
Q: It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.
A:",It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.,"यह उपग्रह-आधारित प्रौद्योगिकी का उपयोग करता है, जो पुराने ज़मीनी-रडार-आधारित तकनीक के विपरीत है, जिससे हवाई यातायात नियंत्रकों को अधिक सटीकता के साथ विमान को चलाने और पायलटों को अधिक सटीक जानकारी देने में मदद मिलती है.","यह विशेषज्ञता उत्तरदायी रेडियो-स्टेटमेंट विशेषज्ञता के अनुसार नहीं है, जो अपने दौरान रेडियो-स्टेटमे�",11.159169106378055,1.986384505993277,23.0,24.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.
A:","No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.","कोई अतिरिक्त परिवहन नहीं लगाया जा रहा है और वेम्बली में ओवरग्राउंड ट्रेनें नहीं रुकेंगी, और ग्राउंड पर कार पार्किंग तथा पार्क और सवारी की सुविधाएँ उपलब्ध नहीं होंगी.",इस दृष्टि में विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष र,4.132492741132332,0.7208419418138644,20.25,22.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.
A:",Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.,ट्रांसपोर्टेशन की कमी के डर ने यह संभावना बढ़ाई कि खेल टीम के समर्थकों के बिना बंद दरवाज़े के पीछे खेले जाने की मजबूरी होगी.,विश्वास की आवश्यकता नहीं थी कि टीम के लिए टेबल बाहर बैठके रहने की बात को लेकर टीम के लिए टेबल बाहर बैठक,15.094485516540137,2.6185954865602845,16.75,18.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.
A:",A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.,जर्नल साइंस में गुरूवार को प्रकाशित एक अध्ययन ने इक्वाडोरियन गैलापागोस आइलैंड पर एक नई पक्षी प्रजाति के निर्माण की सूचना दी.,एक अध्याय जिसे तयार किया गया है जिसमें एक नए विश्वविद्यालय के एक नए विश्वविद्यालय के एक नए विश्वविद्या�,12.452299820403605,1.0142944707488284,19.25,22.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.
A:","Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.","संयुक्त राज्य अमेरिका में प्रिंसटन विश्वविद्यालय और स्वीडन में उप्साला विश्वविद्यालय के शोधकर्ताओं ने बताया कि नई प्रजातियाँ सिर्फ दो पीढ़ियों में विकसित हुईं, हालाँकि एक स्थानिक डार्विन फिंच, जियोस्पाइज़ा फोर्टेस और अप्रवासी कैक्टस फिंच, जिओस्पिज़ा कोनिरोस्ट्रिस के बीच प्रजनन के कारण इस प्रक्रिया में काफी समय लगने की बात कही गई थी.",अंतर्राष्ट्रीय विश्वविद्यालय प्राचीन उत्तर प्रदेश विश्वविद्यालय स्वीडन में अंतर्राष्ट्रीय विश्वविद्यालय प्राचीन,14.60221482192901,0.005159329318870585,24.0,24.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.
A:",Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,सोना हर तरह के आकार में काम कर सकता है. इसे छोटे आकार में मोड़ा जा सकता है.,गोला अन्य तरीकों भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्दा भन्द,3.177804397423081,0.0,19.5,22.875,npi_Deva
"Translate the following sentence from English to Hindi:
Q: It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.
A:","It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.","इसे पतले तार में खींचा जा सकता है, जिसे मोड़ा और गूंथा जा सकता है। इसे पीटा जा सकता है या शीट बनाई जा सकती हैं।","यह बाली बना सकता है, जिसको बाल बनाने के लिए बाल बनाया जा सकता है। यह बाल बनाने के लिए बाल बनाया जा सकता ह",29.226240535648536,10.199426807871433,19.375,20.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called ""illuminated manuscripts"".
A:","It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called ""illuminated manuscripts"".",इसे काफ़ी पतला बनाया जा सकता है और दूसरी धातु पर लगाया जा सकता है. इसे इतना पतला बनाया जा सकता है कि इसे कभी-कभी “प्रकाशित पांडुलिपियाँ” नामक किताबों में हाथ से बनाए गए चित्रों को सजाने के लिए इस्तेमाल किया जाता था.,"यह बहुत तलाकीय हो सकता है, और अन्य द्रव्यों पर लगाया जा सकता है। यह बहुत तलाकीय हो सकता है, और अन्य द्रव्यो",17.637220426011737,5.424317657612444,20.75,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: This is called a chemical's pH. You can make an indicator using red cabbage juice.
A:",This is called a chemical's pH. You can make an indicator using red cabbage juice.,इसे केमिकल का pH कहा जाता है. आप लाल गोभी के जूस का इस्तेमाल करके एक संकेतक बना सकते हैं.,यह एक विलयन का pH कहलाता है। आप रोमांची जल का उपयोग करके एक अनुक्रम बनाएं।,21.759411466413393,4.310202916849386,6.8125,9.5625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The cabbage juice changes color depending on how acidic or basic (alkaline) the chemical is.
A:",The cabbage juice changes color depending on how acidic or basic (alkaline) the chemical is.,गोभी का जूस अम्लीय या आधारभूत (क्षारीय) रसायन के आधार पर रंग बदलता है.,चेतारी जैसी जल अन्य दृष्टिकोण के आधार पर अक्सर अक्सर अक्सर अक्सर अक्सर अक्सर अक्सर अक्सर अक्सर अक्स,16.48714622824516,5.99898672277268,20.5,22.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The pH level is indicated by the amount of Hydrogen (the H in pH) ions in the tested chemical.
A:",The pH level is indicated by the amount of Hydrogen (the H in pH) ions in the tested chemical.,पीएच (pH) स्तर हाइड्रोजन (पीएच में मौजूद एच) कण के आधार पर बनता है.,pH level is indicated by the amount of hydrogen (the H in pH) ions in the tested chemical.,3.7654147642606905,1.8211926682591772,24.125,24.875,eng_Latn
"Translate the following sentence from English to Hindi:
Q: Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).
A:",Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).,हाइड्रोजन आयन वे प्रोटोन्स हैं जिनके इलेक्ट्रॉन्स ने उन्हें हटा दिया (क्योंकि हाइड्रोजन एटम एक प्रोटान और एक इलेक्ट्रॉन से मिल कर बना होता है).,जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जैसे ही जै,2.614679239873329,0.0,20.75,22.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.
A:","Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.","दोनों सूखे चूर्णों को एक साथ मिला लें और फिर साफ़ गीले हाथों से, एक गोले में निचोड़ लें.",दो दामोदी द्रव्य बांधे और अपने बाल द्वारा बांधे और बाल के बाहर लगाएं।,6.601189039717356,1.1830686627157205,16.75,18.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.
A:","The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.","आपके हाथों की नमी बाहरी परतों के साथ क्रिया करेगी, जो अजीब महसूस करेगी और एक तरह का आवरण बनाएगी.","तुम्हें त्वरित शरीर के बीच जल आया है, जो बाहरी भागों को जोड़ता है, जो अच्छा नहीं लगता है और एक रोगी �",17.831979696314033,4.522127153024855,15.0625,17.75,hin_Deva
