prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline
"Translate the following sentence from Russian to English:
Q: Они включают Нидерланды с Анной Йохемсен, которая вчера финишировала девятой в женском заезде стоя в супергигантском слаломе, а также Финляндию с Катей Сааринен, финишировавшей в том же состязании десятой.
A:","Они включают Нидерланды с Анной Йохемсен, которая вчера финишировала девятой в женском заезде стоя в супергигантском слаломе, а также Финляндию с Катей Сааринен, финишировавшей в том же состязании десятой.","They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.","They include the Netherlands with Annemarie Mosimann, who yesterday finished ninth in the women's giant slalom, and Finland with Kati Oen, who finished tenth in the same event.",59.62190203012205,36.45398373871254,7.5,7.53125
"Translate the following sentence from Russian to English:
Q: Австралиец Митчелл Гурли пришел к финишу одиннадцатым в соревнованиях по супергиганту для мужчин в классе ""стоя"". Чех Олдрич Елинек пришел к финишу шестнадцатым в соревнованиях по супергиганту для мужчин в классе ""сидя"".
A:","Австралиец Митчелл Гурли пришел к финишу одиннадцатым в соревнованиях по супергиганту для мужчин в классе ""стоя"". Чех Олдрич Елинек пришел к финишу шестнадцатым в соревнованиях по супергиганту для мужчин в классе ""сидя"".",Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,"Australian Mitchel Gurlie came in 11th in the men's super giant slalom race at the World Cup in Kitzbuhel, Austria. Czech Ondrej Elinsek came in 16th in the men's super giant slalom race at the World Cup in Kitzbuhel, Austria.",34.78406207716755,11.32315440502338,5.4375,5.75
"Translate the following sentence from Russian to English:
Q: Арли Веласкес из Мексики финишировал пятнадцатым среди мужчин в супергиганте в положении сидя. Новозеландец Адам Холл финишировал девятым среди мужчин в супергиганте в положении стоя.
A:",Арли Веласкес из Мексики финишировал пятнадцатым среди мужчин в супергиганте в положении сидя. Новозеландец Адам Холл финишировал девятым среди мужчин в супергиганте в положении стоя.,Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,Arle Velasquez of Mexico finished 15th among men in the super giant in a sitting position. New Zealand's Adam Hall finished 9th among men in the super giant in a standing position.,57.5906909341933,31.181651210210216,1.734375,3.34375
"Translate the following sentence from Russian to English:
Q: Польский лыжник с нарушением зрения Мацей Крезель и спортсмен-ведущий Анна Огаржинска финишировали тринадцатыми в супергиганте. Южнокорейский лыжник Пак Чон Сок финишировал двадцать четвёртым в супергиганте среди мужчин в положении сидя.
A:",Польский лыжник с нарушением зрения Мацей Крезель и спортсмен-ведущий Анна Огаржинска финишировали тринадцатыми в супергиганте. Южнокорейский лыжник Пак Чон Сок финишировал двадцать четвёртым в супергиганте среди мужчин в положении сидя.,Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,The Russian sentence is translated as follows:,4.786492409808736,0.0,25.0,25.0
"Translate the following sentence from Russian to English:
Q: Миротворцы ООН, прибывшие на Гаити после землетрясения в 2010 году, обвиняются в распространении заболевания, которое началось поблизости от их военного лагеря.
A:","Миротворцы ООН, прибывшие на Гаити после землетрясения в 2010 году, обвиняются в распространении заболевания, которое началось поблизости от их военного лагеря.","UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.","The United Nations peacekeepers, who arrived in Haiti after the earthquake in 2010, are accused of spreading a disease that began nearby their military camp.",46.94053998982998,21.815383167015924,1.0859375,1.203125
"Translate the following sentence from Russian to English:
Q: Как говорится в иске, отходы из лагеря ООН не прошли надлежащую санитарную обработку, в результате чего бактерии попали в приток реки Артибонит, одной из крупнейших в Гаити.
A:","Как говорится в иске, отходы из лагеря ООН не прошли надлежащую санитарную обработку, в результате чего бактерии попали в приток реки Артибонит, одной из крупнейших в Гаити.","According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.","The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence is translated as: ""The sentence",7.9474485287742676,0.0,24.375,23.75
"Translate the following sentence from Russian to English:
Q: До прибытия войск государство Гаити не сталкивалось с проблемами, касающимися данного заболевания, с начала 19 века.
A:","До прибытия войск государство Гаити не сталкивалось с проблемами, касающимися данного заболевания, с начала 19 века.","Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.","Before the arrival of the army, the state of Haiti did not face any problems with this disease, since the beginning of the 19th century.",39.63949403083599,11.213677782841934,2.828125,3.171875
"Translate the following sentence from Russian to English:
Q: Гаитянский Институт Справедливости и Демократии сослался на независимое исследование, которое предполагает, что непальский миротворческий батальон ООН непреднамеренно завёз заболевание в Гаити.
A:","Гаитянский Институт Справедливости и Демократии сослался на независимое исследование, которое предполагает, что непальский миротворческий батальон ООН непреднамеренно завёз заболевание в Гаити.",The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,The Haitian Institute of Justice and Democracy was accused of conducting an independent investigation that suggests that the UN peacekeeping battalion of the UN was negligent in bringing a disease to Haiti.,58.622205644659985,32.61459910227742,9.8125,10.5
"Translate the following sentence from Russian to English:
Q: Даниэль Лантань, эксперт ООН по вопросам данной болезни, заявила, что вспышка, вероятно, была вызвана миротворцами.
A:","Даниэль Лантань, эксперт ООН по вопросам данной болезни, заявила, что вспышка, вероятно, была вызвана миротворцами.","Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.",The Russian translation of the sentence is:,8.542007167906386,0.5136630090540242,25.0,24.625
"Translate the following sentence from Russian to English:
Q: Гамильтон подтвердил, что пациент поступил в больницу Говардского университета в стабильном состоянии.
A:","Гамильтон подтвердил, что пациент поступил в больницу Говардского университета в стабильном состоянии.",Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,Hamiltont confirmed that the patient was admitted to the hospital of the Howard University in a stable condition.,68.9636709050166,11.187338538742793,2.78125,2.734375
"Translate the following sentence from Russian to English:
Q: Больной посещал Нигерию, где обнаружен ряд случаев инфицирования вирусом Эбола.
A:","Больной посещал Нигерию, где обнаружен ряд случаев инфицирования вирусом Эбола.","The patient had been to Nigeria, where some cases of the Ebola virus have occurred.","The patient visited Nigeria, where there were some cases of infection with the virus Ebola.",53.72865002270647,15.936357366603362,2.46875,2.40625
"Translate the following sentence from Russian to English:
Q: В больнице был соблюден протокол инфекционного контроля, включая отдельное содержание пациента, чтобы предотвратить возможное заражение других пациентов.
A:","В больнице был соблюден протокол инфекционного контроля, включая отдельное содержание пациента, чтобы предотвратить возможное заражение других пациентов.","The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.","In the hospital, a protocol of infection control was followed, including separate containment of the patient to prevent possible infection of other patients.",66.49355865819382,25.18966472837831,2.046875,2.859375
"Translate the following sentence from Russian to English:
Q: До ""Симпсонов"" Саймон работал на различных должностях над несколькими передачами.
A:","До ""Симпсонов"" Саймон работал на различных должностях над несколькими передачами.",Before The Simpsons Simon had worked on several shows in various positions.,He worked at various positions on several shows.,49.424869031777185,13.927628237847681,13.125,13.375
"Translate the following sentence from Russian to English:
Q: В 1980-х годах он работал в таких передачах, как ""Такси"", ""Веселая компания"" и ""Шоу Трейси Ульман"".
A:","В 1980-х годах он работал в таких передачах, как ""Такси"", ""Веселая компания"" и ""Шоу Трейси Ульман"".","During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.","In the 1980s he worked in such shows as ""Taxi"", ""Fun Company"" and ""The Tracy Ullman Show"".",53.57337397853564,28.26410419631889,5.03125,6.9375
"Translate the following sentence from Russian to English:
Q: В 1989 году вместе с Бруксом и Гронингом он помогал создать ""Симпсонов"" и был ответственным за набор первой команды сценаристов этого сериала.
A:","В 1989 году вместе с Бруксом и Гронингом он помогал создать ""Симпсонов"" и был ответственным за набор первой команды сценаристов этого сериала.","In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.","In 1989, together with Brooks and Groning, he helped create ""The Simpsons"" and was responsible for the casting of the first team of writers for this series.",61.44257486200746,14.831093570955668,2.953125,3.421875
"Translate the following sentence from Russian to English:
Q: Несмотря на уход из шоу в 1993 году, он остался исполнительным продюсером и каждый сезон по-прежнему получал гонорары в размере десятков миллионов долларов.
A:","Несмотря на уход из шоу в 1993 году, он остался исполнительным продюсером и каждый сезон по-прежнему получал гонорары в размере десятков миллионов долларов.","Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.","Despite leaving the show in 1993, he remained the executive producer and received a salary of tens of millions of dollars each season.",59.72293065503907,32.86474965112471,2.453125,3.25
"Translate the following sentence from Russian to English:
Q: Ранее китайское новостное агентство ""Синьхуа"" сообщило, что самолет был угнан.
A:","Ранее китайское новостное агентство ""Синьхуа"" сообщило, что самолет был угнан.",Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,"The Chinese news agency ""Sinhua"" reported that the plane was hijacked.",55.68929502342173,17.395797375642235,1.734375,2.109375
"Translate the following sentence from Russian to English:
Q: Позже сообщалось, что на самолет поступила угроза взрыва бомбы и он был развернут обратно в Афганистан, приземлившись в Кандагаре.
A:","Позже сообщалось, что на самолет поступила угроза взрыва бомбы и он был развернут обратно в Афганистан, приземлившись в Кандагаре.","Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.","After it was reported that a bomb threat was made on the plane and it was turned around in Afghanistan, it landed in Kandahar.",48.04911340544306,15.911783110981515,4.71875,5.0
"Translate the following sentence from Russian to English:
Q: В ранних сообщениях говорится, что самолёт возвратился в Афганистан после того, как ему было отказано в экстренной посадке в Урумчи.
A:","В ранних сообщениях говорится, что самолёт возвратился в Афганистан после того, как ему было отказано в экстренной посадке в Урумчи.",The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,The plane returned to Afghanistan after it was refused landing in Urumchi.,35.6358724381424,9.580702178176521,4.9375,4.75
"Translate the following sentence from Russian to English:
Q: Авиакатастрофы — обычное явление для Ирана, где используется стареющий авиапарк, который плохо обслуживается как для гражданских, так и для военных операций.
A:","Авиакатастрофы — обычное явление для Ирана, где используется стареющий авиапарк, который плохо обслуживается как для гражданских, так и для военных операций.","Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.","Air disasters are a normal thing in Iran, where an old aircraft fleet is used, which is poorly serviced for both civilian and military operations.",49.336142629454855,15.533439104366396,2.140625,2.921875
"Translate the following sentence from Russian to English:
Q: Международные санкции привели к невозможности покупки новых воздушных судов.
A:",Международные санкции привели к невозможности покупки новых воздушных судов.,International sanctions have meant that new aircraft cannot be purchased.,"Between international sanctions, it is impossible to buy new aircraft.",41.82133560561671,8.493098745313143,4.78125,4.5625
"Translate the following sentence from Russian to English:
Q: Ранее на этой неделе в результате крушения полицейского самолёта погибло три человека и было ранено еще три.
A:",Ранее на этой неделе в результате крушения полицейского самолёта погибло три человека и было ранено еще три.,"Earlier this week, a police helicopter crash killed three people and wounded three more.","Earlier this week, three people died and three were injured in a plane crash.",47.02394276398806,24.15616805118691,5.4375,6.875
"Translate the following sentence from Russian to English:
Q: В прошлом году в Иране произошла худшая за годы авиакатастрофа, когда разбился следовавший в Армению авиалайнер, в результате чего погибли 168 человек, находившиеся на борту.
A:","В прошлом году в Иране произошла худшая за годы авиакатастрофа, когда разбился следовавший в Армению авиалайнер, в результате чего погибли 168 человек, находившиеся на борту.","Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.","In the past year, in Iran, there was the worst accident in the history of the airline, when the plane crashed in the Armenian airspace, and 168 people were killed on board.",36.11625962830547,5.28768271133782,4.875,4.625
"Translate the following sentence from Russian to English:
Q: В том же месяце другой авиалайнер выкатился за пределы взлетной полосы в Мешхеде и врезался в стену, погибли семнадцать человек.
A:","В том же месяце другой авиалайнер выкатился за пределы взлетной полосы в Мешхеде и врезался в стену, погибли семнадцать человек.","The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.","In the same month another plane crashed in Meshed and crashed into the wall, killing 17 people.",35.212181166517134,7.933538683276278,7.625,7.46875
"Translate the following sentence from Russian to English:
Q: Группа Aerosmith отменила оставшиеся концерты в своем турне.
A:",Группа Aerosmith отменила оставшиеся концерты в своем турне.,Aerosmith have cancelled their remaining concerts on their tour.,The group Aerosmith has canceled the remaining concerts in their tour.,64.74067317916801,31.186879016424776,0.52734375,0.8515625
"Translate the following sentence from Russian to English:
Q: Рок-группа должна была гастролировать по США и Канаде до 16 сентября.
A:",Рок-группа должна была гастролировать по США и Канаде до 16 сентября.,The rock band was due to tour the United States and Canada until September 16.,The rock group should have been touring in the United States and Canada until September 16.,69.73377971661047,46.36645919987621,4.90625,5.53125
"Translate the following sentence from Russian to English:
Q: Они отменили тур после того, как солист Стив Тайлер получил травму при падении со сцены во время концерта 5 августа.
A:","Они отменили тур после того, как солист Стив Тайлер получил травму при падении со сцены во время концерта 5 августа.",They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,They cancelled the tour after the singer Steven Taylor got injured during the concert on 5 August.,43.3698287125493,21.02860908273435,3.71875,4.0625
"Translate the following sentence from Russian to English:
Q: Муррэй  проиграл первый сет в тай-брейке после того, как оба мужчины отбивали абсолютно все подачи в сете.
A:","Муррэй  проиграл первый сет в тай-брейке после того, как оба мужчины отбивали абсолютно все подачи в сете.",Murray lost the first set in a tie break after both men held each and every serve in the set.,Murrey lost the first set in the tie-break after both men were hitting absolutely all the serves.,53.46074907844258,23.203058032469897,3.84375,4.9375
"Translate the following sentence from Russian to English:
Q: Дель Потро имел раннее преимущество во втором сете, но это также потребовало тай-брейка после достижения 6-6.
A:","Дель Потро имел раннее преимущество во втором сете, но это также потребовало тай-брейка после достижения 6-6.","Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","Del Potro had an early advantage in the second set, but this also required a tie-break after 6-6.",72.93731804325273,52.09098846546649,2.203125,1.7578125
"Translate the following sentence from Russian to English:
Q: На данный момент Потро была оказана медицинская помощь для его плеча и он сумел вернуться к игре.
A:",На данный момент Потро была оказана медицинская помощь для его плеча и он сумел вернуться к игре.,Potro received treatment to his shoulder at this point but managed to return to the game.,At the moment Potro was given medical assistance for his arm and he was able to return to the game.,38.5659424590515,24.64832197476762,3.796875,3.90625
"Translate the following sentence from Russian to English:
Q: Программа началась в 8:30 вечера по местному времени (или 15:00 UTC).
A:",Программа началась в 8:30 вечера по местному времени (или 15:00 UTC).,The program started at 8:30 p.m. local time (15.00 UTC).,The program started at 8:30 p.m. (or 15:00 UTC).,68.8798186185797,63.30748841488094,2.015625,1.546875
"Translate the following sentence from Russian to English:
Q: Известные певцы со всей страны исполнили бхаджаны или песни преданности  у ног Шри Шиам.
A:",Известные певцы со всей страны исполнили бхаджаны или песни преданности  у ног Шри Шиам.,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",The famous singers from all over the country performed bhajans or songs of devotion at the feet of Sri Shyam.,45.84569191300967,9.563134602465544,1.84375,1.625
"Translate the following sentence from Russian to English:
Q: Вечер начал певец Санджу Шарма, за ним выступил Джай Шанкар Чаудхари. esented the chhappan bhog bhajan также. Ему аккомпанировал певец Раджу Кханделвал.
A:","Вечер начал певец Санджу Шарма, за ним выступил Джай Шанкар Чаудхари. esented the chhappan bhog bhajan также. Ему аккомпанировал певец Раджу Кханделвал.","Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","The evening began with the performance of the singer Sandhu Sharma, followed by the performance of the singer Jai Shankar Chaudhary. He was accompanied by the singer Radhu Khanderwal.",41.5089227930816,8.266500021978274,6.6875,6.28125
"Translate the following sentence from Russian to English:
Q: Затем Лакха Сингх взял на себя лидерство в пении бхаджанов.
A:",Затем Лакха Сингх взял на себя лидерство в пении бхаджанов.,"Then, Lakkha Singh took the lead in singing the bhajans.",Then Lakha Singh took the lead in singing bhajans.,74.24521445216847,51.901123863256466,4.0625,2.21875
"Translate the following sentence from Russian to English:
Q: Баба Шьям были поданы 108 тарелок чаппан-бхог (в индуизме — 56 различных яств, включая сладости, фрукты, орехи и другие блюда, преподносимые божеству).
A:","Баба Шьям были поданы 108 тарелок чаппан-бхог (в индуизме — 56 различных яств, включая сладости, фрукты, орехи и другие блюда, преподносимые божеству).","108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.","The babas were served 108 plates of chapman-bhog (in Hinduism — 56 different dishes, including sweets, fruits, nuts and other dishes, which are offered to the god).",55.12693668151536,31.58315421243402,7.1875,6.8125
"Translate the following sentence from Russian to English:
Q: Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.
A:",Лаккха Сингх исполнил чхаппан бхог бхаджан.  Певец Раджу Кханделвал пел вместе с ним.,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",The singer Radhu Khanderwal sang with Lakshman Singh.,17.30653385775725,1.6227909745013358,12.625,13.25
"Translate the following sentence from Russian to English:
Q: Президент Nintendo Сатору Ивата (Satoru Iwata) представил дизайн новой игровой приставки Nintendo Revolution на главной презентации ""Токийской выставки игр"" в четверг.
A:","Президент Nintendo Сатору Ивата (Satoru Iwata) представил дизайн новой игровой приставки Nintendo Revolution на главной презентации ""Токийской выставки игр"" в четверг.","At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.","President Nintendo Satoru Iwata presented the design of the new game console Nintendo Revolution at the main presentation ""Tokyo Game Show"" on Thursday.",52.85346474393538,11.588002466872712,2.15625,3.125
"Translate the following sentence from Russian to English:
Q: В контроллере, который выглядит как телевизионный пульт, используются два датчика, находящиеся рядом с телевизором пользователя, с помощью которых вычисляется его положение в трёхмерном пространстве.
A:","В контроллере, который выглядит как телевизионный пульт, используются два датчика, находящиеся рядом с телевизором пользователя, с помощью которых вычисляется его положение в трёхмерном пространстве.","Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.","In the controller, which looks like a television remote control, two sensors are used, which are located next to the television user, with which the user's position in three-dimensional space is calculated.",59.814254991042326,28.653528640783257,3.234375,3.90625
"Translate the following sentence from Russian to English:
Q: Посредством движения устройства в воздухе игроки смогут управлять действиями и движениями в видеоиграх.
A:",Посредством движения устройства в воздухе игроки смогут управлять действиями и движениями в видеоиграх.,This will allow players to control actions and movements in video games by moving the device through the air.,"Through the movement of the device in the air, the players can control the actions and movements of the video games.",54.43660542991138,16.020720994064927,1.3359375,1.4375
"Translate the following sentence from Russian to English:
Q: Джанкарло Физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта.
A:",Джанкарло Физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта.,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,Jean-Claude Fischella lost control of his car and finished the race early.,51.2507668174886,29.485010588781048,6.0625,7.15625
"Translate the following sentence from Russian to English:
Q: Его товарищ по команде Фернандо Алонсо был лидером большую часть состязания, но закончил его сразу же после пит-стопа, наверное, по причине плохо затянутого правого переднего колеса.
A:","Его товарищ по команде Фернандо Алонсо был лидером большую часть состязания, но закончил его сразу же после пит-стопа, наверное, по причине плохо затянутого правого переднего колеса.","His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","His teammate Fernando Alonso was the leader of the race for most of the race, but he finished it immediately after the pit stop, probably because of the poorly tightened right front tire.",62.5640155866443,35.02281138147833,4.40625,5.15625
"Translate the following sentence from Russian to English:
Q: Михаэль Шумахер завершил гонку вскоре после Алонсо в следствие повреждения подвески, полученного во время многочисленных попыток обгона в ходе гонки.
A:","Михаэль Шумахер завершил гонку вскоре после Алонсо в следствие повреждения подвески, полученного во время многочисленных попыток обгона в ходе гонки.","Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.","Michael Schumacher finished the race early after Alonso in the aftermath of a crash caused by a broken suspension, which he had tried to avoid in the course of the race.",46.221420848798886,13.044888604172977,9.5,9.8125
"Translate the following sentence from Russian to English:
Q: ""Она очень симпатичная и весьма хорошо поёт"", — сказал он, ссылаясь на стенограмму пресс-конференции.
A:","""Она очень симпатичная и весьма хорошо поёт"", — сказал он, ссылаясь на стенограмму пресс-конференции.","""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","""She is very sympathetic and sings very well"", — he said, referring to the transcript of the press conference.",47.232555377558505,15.78173616714503,1.5,3.765625
"Translate the following sentence from Russian to English:
Q: ""Я был совершенно искренне тронут каждый раз, когда мы это репетировали.""
A:","""Я был совершенно искренне тронут каждый раз, когда мы это репетировали.""","""I was moved every time we did a rehearsal on this, from the bottom of my heart.""","""I was completely sincere when we rehearsed this.""",21.585149353969367,8.698963061199775,11.8125,11.5625
"Translate the following sentence from Russian to English:
Q: Примерно через 3 минуты после запуска бортовая камера показала, как от топливного бака отлетели многочисленные куски изоляционной пены.
A:","Примерно через 3 минуты после запуска бортовая камера показала, как от топливного бака отлетели многочисленные куски изоляционной пены.","Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.",The fuel tank was leaking fuel.,11.983205243150062,1.0033311405940322,20.375,20.25
"Translate the following sentence from Russian to English:
Q: Однако предполагается, что они не нанесли никаких повреждений шаттлу.
A:","Однако предполагается, что они не нанесли никаких повреждений шаттлу.","However, they are not thought to have caused any damage to the shuttle.","However, it is assumed that they did not damage the shuttle.",41.635330199289356,20.255556775654835,3.453125,3.203125
"Translate the following sentence from Russian to English:
Q: Глава программы шаттлов НАСА Н. Вэйн Хейл младший сказал, что пена отвалилась ""после промежутка времени, который вызывает нашу озабоченность.""
A:","Глава программы шаттлов НАСА Н. Вэйн Хейл младший сказал, что пена отвалилась ""после промежутка времени, который вызывает нашу озабоченность.""","NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""","The head of the NASA program, N. V. Wain, junior, said that the foam fell off ""after the time interval that causes our concern.""",38.46258421331612,12.970344345415759,7.0,6.9375
"Translate the following sentence from Russian to English:
Q: За пять минут до начала салюта ветер начал усиливаться, минутой позже ветер достиг скорости 70 километров в час... Затем начался дождь, такой сильный и крупный, будто на тебя падают иголки, потом с неба посыпался град, люди в панике кричали и сталкивались друг с другом.
A:","За пять минут до начала салюта ветер начал усиливаться, минутой позже ветер достиг скорости 70 километров в час... Затем начался дождь, такой сильный и крупный, будто на тебя падают иголки, потом с неба посыпался град, люди в панике кричали и сталкивались друг с другом.","Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","The wind was blowing very hard, and it was five minutes before the start of the race. Then the rain started, and it was so heavy and so big that it looked like needles were falling on you, and then the rain started to fall, and it was like a hailstorm, and people were panicking and hitting each other.",36.97585763415265,6.555505525357174,12.625,12.875
"Translate the following sentence from Russian to English:
Q: Я потерял сестру и ее друга, и на моем пути было двое инвалидов в инвалидных колясках, люди просто прыгали через них и толкали"", — рассказывал Арман Версаче.
A:","Я потерял сестру и ее друга, и на моем пути было двое инвалидов в инвалидных колясках, люди просто прыгали через них и толкали"", — рассказывал Арман Версаче.","I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumped over them and pushed them, ""Arman Versache said.",82.8244611920228,65.12429755048612,4.75,3.21875
"Translate the following sentence from Russian to English:
Q: NHK также сообщила, что АЭС Касивазаки Карива, расположенная в префектуре Ниигата, работала в стандартном режиме.
A:","NHK также сообщила, что АЭС Касивазаки Карива, расположенная в префектуре Ниигата, работала в стандартном режиме.",NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,"The nuclear power plant in Kasivizaki Kariva, in Niigata Prefecture, was operating in standard mode.",48.73082045159488,22.158794642706017,8.375,7.40625
"Translate the following sentence from Russian to English:
Q: Hokuriku Electric Power Co. сообщила об отсутствии каких-либо последствий землетрясения, а также о том, что реакторы № 1 и № 2 на её атомной электростанции ""Сика"" были остановлены.
A:","Hokuriku Electric Power Co. сообщила об отсутствии каких-либо последствий землетрясения, а также о том, что реакторы № 1 и № 2 на её атомной электростанции ""Сика"" были остановлены.",Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,The Russian translation of the sentence is:,6.14364631188387,0.1889660607212359,25.0,24.125
"Translate the following sentence from Russian to English:
Q: Сообщается, что около 9400 домов в регионе остались без воды и около 100 без электричества.
A:","Сообщается, что около 9400 домов в регионе остались без воды и около 100 без электричества.",It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,It is reported that about 9400 houses in the region have no water and about 100 have no electricity.,54.01884506717026,23.550061570724214,2.09375,1.6796875
"Translate the following sentence from Russian to English:
Q: Повреждены некоторые дороги, в пострадавших районах прервано железнодорожное сообщение и аэропорт Ното в префектуре Исикава по-прежнему закрыт.
A:","Повреждены некоторые дороги, в пострадавших районах прервано железнодорожное сообщение и аэропорт Ното в префектуре Исикава по-прежнему закрыт.","Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.","Some roads were damaged, in the affected areas the railway line was interrupted and the airport in Prefecture Isikawa was closed.",55.430772058283196,18.726333436518594,5.5625,5.40625
"Translate the following sentence from Russian to English:
Q: Одна из бомб взорвалась возле офиса генерал-губернатора.
A:",Одна из бомб взорвалась возле офиса генерал-губернатора.,One bomb exploded outside the governor general's office.,One of the bombs exploded near the office of the governor.,45.54368654271986,17.815274224934477,3.90625,5.375
