prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from English to Portuguese:
Q: Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.
A:",Martelly swore in a new Provisional Electoral Council (CEP) of nine members yesterday.,"Ontem, Martelly prometeu um novo Conselho Eleitoral Provisório (CEP) de nove membros.",Martelly jurou ontem um novo Conselho Eleitoral Provisório (CEP) de nove membros.,79.90222617303398,68.79028146318582,3.828125,3.25,por_Latn,0.9140625
"Translate the following sentence from English to Portuguese:
Q: It is Martelly's fifth CEP in four years.
A:",It is Martelly's fifth CEP in four years.,É o quinto CEP do Martelly em quatro anos.,É o quinto CEP de Martelly em quatro anos.,87.39268095013144,76.11606003349888,5.125,1.71875,por_Latn,0.9921875
"Translate the following sentence from English to Portuguese:
Q: Last month a presidential commission recommended the prior CEP's resignation as part of a package of measures to move the country towards new elections.
A:",Last month a presidential commission recommended the prior CEP's resignation as part of a package of measures to move the country towards new elections.,"No mês passado, uma comissão presidencial recomendou a renúncia prévia do CEP como parte de um pacote de medidas para avançar o país rumo a novas eleições.","No mês passado, uma comissão presidencial recomendou a demissão do CEP anterior como parte de um pacote de medidas para levar o país a novas eleições.",76.84202923751413,61.04396062529993,4.71875,3.515625,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: The commission was Martelly's response to widespread anti-regime protests that started in October.
A:",The commission was Martelly's response to widespread anti-regime protests that started in October.,A comissão foi a resposta dada por Martelly aos protestos gerais organizados contra o regime. As manifestações tiveram início em outubro.,A comissão foi a resposta de Martelly aos protestos anti-regime generalizados que começaram em outubro.,50.10663451327332,30.702680570464864,2.125,1.7265625,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.
A:","The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.","Os protestos ocasionalmente violentos foram desencadeados pelo fracasso na realização de eleições, algumas previstas desde 2011.","As manifestações violentas foram desencadeadas pelo fracasso em realizar eleições, algumas desde 2011.",53.55725391959684,22.99797775056597,5.625,3.984375,por_Latn,0.9921875
"Translate the following sentence from English to Portuguese:
Q: Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.
A:","Around 60 cases of malfunctioning iPods overheating have been reported, causing a total of six fires and leaving four people with minor burns.","Cerca de 60 casos de iPods com problemas de superaquecimento foram relatados, causando um total de seis incêndios e deixando quatro pessoas com queimaduras leves.","A cerca de 60 casos de iPods com defeito que superaquecem foram relatados, causando um total de seis incêndios e deixando quatro pessoas com queimaduras leves.",84.68309598784893,77.503610268929,2.734375,2.78125,por_Latn,0.87109375
"Translate the following sentence from English to Portuguese:
Q: Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.
A:","Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.","O Ministério da Economia, Comércio e Indústria do Japão (METI) disse estar ciente de 27 acidentes relacionados aos dispositivos.","O Ministério da Economia, Comércio e Indústria do Japão (METI) disse que tinha conhecimento de 27 acidentes relacionados com os dispositivos.",83.23576581892387,73.37141576736994,1.8828125,1.5625,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""
A:","Last week, METI announced that Apple had informed it of 34 additional overheating incidents, which the company called ""non-serious.""","Na semana passada, o METI divulgou que a Apple o havia informado de mais 34 incidentes de superaquecimento, os quais a empresa classificou como ""não graves"".","Na semana passada, a METI anunciou que a Apple informou que havia 34 incidentes adicionais de superaquecimento, que a empresa chamou de ""não sérios"".",54.920726812821016,27.21620702253479,3.21875,4.09375,por_Latn,0.9921875
"Translate the following sentence from English to Portuguese:
Q: The ministry responded by calling Apple's postponement of the report ""truly regrettable.""
A:","The ministry responded by calling Apple's postponement of the report ""truly regrettable.""","O ministério respondeu chamando o adiamento do relatório da Apple de ""verdadeiramente lamentável"".","O ministério respondeu chamando a postergação do relatório da Apple ""realmente lamentável"".",68.96641226732513,44.16520797905812,4.40625,3.6875,por_Latn,1.0234375
"Translate the following sentence from English to Portuguese:
Q: The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).
A:",The eathquake struck Mariana at 07:19 a.m. local time (09:19 p.m. GMT Friday).,"O terremoto atingiu Mariana às 07h19min, horário local. No horário GMT, foi na sexta-feira, às 21h19min.",O terremoto atingiu Mariana às 07:19 da manhã (09:19 da noite GMT sexta-feira).,41.35231696611601,31.907760405660174,3.46875,3.0625,por_Latn,0.921875
"Translate the following sentence from English to Portuguese:
Q: The Northern Marianas emergency management office said that there were no damages reported in the nation.
A:",The Northern Marianas emergency management office said that there were no damages reported in the nation.,O escritório de gerência de emergência das Marianas do Norte disseram que não havia danos reportados no país.,O escritório de gerenciamento de emergências das Marianas do Norte disse que não foram relatados danos na nação.,59.280014966684945,32.590949803397706,2.5,2.984375,por_Latn,0.9453125
"Translate the following sentence from English to Portuguese:
Q: Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.
A:",Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.,"Além disso, o Centro de Alerta de Tsunami do Pacífico disse não haver indicação de tsunami.",Também o Centro de Alerta de Tsunamis do Pacífico disse que não havia indicação de tsunami.,72.8142936342383,56.83565265173783,1.2890625,0.80078125,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.
A:","A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Um ex-policial filipino sequestrou um ônibus de turistas em Manila, capital das Filipinas, e os manteve reféns em Hong Kong.","Um ex-policial filipino manteve turistas de Hong Kong reféns ao sequestrar o seu autocarro em Manila, a capital das Filipinas.",63.75320206212326,33.95383478518466,0.99609375,2.203125,por_Latn,0.98828125
"Translate the following sentence from English to Portuguese:
Q: Rolando Mendoza fired his M16 rifle at the tourists.
A:",Rolando Mendoza fired his M16 rifle at the tourists.,Rolando Mendoza disparou seu rifle M16 contra os turistas.,Rolando Mendoza atirou sua M16 rifle para os turistas.,58.22050481278224,37.1501159982672,8.6875,8.0625,por_Latn,0.828125
"Translate the following sentence from English to Portuguese:
Q: Several hostages have been rescued and least six have been confirmed dead so far.
A:",Several hostages have been rescued and least six have been confirmed dead so far.,Diversos reféns foram resgatados e pelo menos seis foram confirmados como mortos até agora.,Vários reféns foram resgatados e pelo menos seis já foram confirmados mortos.,69.0935104998782,54.88681296311372,0.6015625,0.25390625,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: Six hostages, including the children and elderly, were released early, as were the Filipino photographers.
A:","Six hostages, including the children and elderly, were released early, as were the Filipino photographers.","Seis reféns, incluindo crianças e idosos, foram libertados mais cedo, bem como os fotógrafos filipinos.","Seis reféns, incluindo crianças e idosos, foram libertados cedo, assim como os fotógrafos filipinos.",87.99471389755236,80.71877464352187,0.875,0.90625,por_Latn,1.0234375
"Translate the following sentence from English to Portuguese:
Q: The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.
A:",The photographers later took the place of an aged lady as she needed the lavatory. Mendoza was gunned down.,"Depois, os fotógrafos depois tomaram o lugar de uma senhora de idade que precisou ir ao toalete. Mendoza foi abatido a tiros.",Os fotógrafos mais tarde tomaram o lugar de uma senhora idosa enquanto ela precisava do banheiro. Mendoza foi baleado.,48.1157214942382,27.607961432912557,1.3671875,2.921875,por_Latn,1.0
"Translate the following sentence from English to Portuguese:
Q: Liggins followed in his father’s footsteps and entered a career in medicine.
A:",Liggins followed in his father’s footsteps and entered a career in medicine.,Liggins seguiu os passos de seu pai e ingressou em uma carreira na medicina.,Liggins seguiu os passos de seu pai e entrou em uma carreira na medicina.,86.77494859985731,75.06935728875011,1.59375,0.5234375,por_Latn,0.98828125
"Translate the following sentence from English to Portuguese:
Q: He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.
A:",He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,Ele se educou como um obstetra e começou a trabalhar no National Women's Hospital de Auckland em 1959.,Ele se formou em obstetrícia e começou a trabalhar no Hospital Nacional de Mulheres de Auckland em 1959.,62.05846135966666,34.77977092808142,2.15625,2.578125,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: While he was working at the hospital Liggins began to investigate premature labor during his spare time.
A:",While he was working at the hospital Liggins began to investigate premature labor during his spare time.,"Embora estivesse trabalhando no hospital, Liggins começou a investigar partos prematuros em seu tempo livre.",Enquanto trabalhava no hospital Liggins começou a investigar o parto prematuro em seu tempo livre.,64.06397715208158,33.02056718540978,0.55078125,0.55859375,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.
A:",His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,"Sua pesquisa demonstrou que, se um hormônio fosse administrado, aceleraria a maturação pulmonar fetal do bebê.","Sua pesquisa mostrou que se um hormônio fosse administrado, ele aceleraria a maturação pulmonar fetal do bebê.",84.85318010178877,78.39890373658001,0.7265625,0.5078125,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.
A:",Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.,"A Xinhua informou que os investigadores do governo recuperaram duas ""caixas pretas"", gravadores de dados de voo, na quarta-feira.",Xinhua informou que os investigadores do governo recuperaram dois 'caixas-pretos' de voo na quarta-feira.,65.59522970910841,49.64695334978783,4.0625,4.90625,por_Latn,1.0078125
"Translate the following sentence from English to Portuguese:
Q: Fellow wrestlers also paid tribute to Luna.
A:",Fellow wrestlers also paid tribute to Luna.,Outros lutadores também prestaram homenagem a Luna.,Outros lutadores também prestaram homenagem a Luna.,100.0,100.00000000000004,1.96875,0.97265625,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""
A:","Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""","Tommy Dreamer disse que ""Luna foi a primeira Rainha do Extremo. Minha primeira empresária. Luna faleceu em uma noite com duas luas. Algo excepcional, assim como ela. Mulher forte"".","Tommy Dreamer disse ""Luna foi a primeira Rainha do Extreme. Minha primeira gerente. Luna morreu na noite de duas luas. Muito único assim como ela. Mulher forte.""",62.63856973382159,48.23275736253464,6.65625,6.4375,por_Latn,0.7890625
"Translate the following sentence from English to Portuguese:
Q: Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""
A:","Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place.""","Dustin Goldust Runnels falou: ""Luna era tão louca quanto eu ... ou talvez até mais ... eu a amei e sentirei sua falta ... tomara que ela esteja em um lugar melhor.""","Dustin ""Goldust"" Runnels comentou que ""Luna era tão estranha quanto eu...talvez até mais...amo-a e sinto saudades dela...espero que ela esteja em um lugar melhor.""",54.9634792436713,30.20987130595042,1.296875,1.7890625,por_Latn,0.98046875
"Translate the following sentence from English to Portuguese:
Q: Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.
A:","Out of 1,400 people polled prior to the 2010 federal election, those who oppose Australia becoming a republic grew by 8 per cent since 2008.","Entre as 1.400 pessoas entrevistadas antes das eleições federais de 2010, o percentual dos que se opõem à mudança na Austrália, para ela se tornar uma república, cresceu 8% desde 2008.","De 1.400 pessoas entrevistadas antes da eleição federal de 2010, os que se opõem à Austrália se tornar uma república cresceram 8% desde 2008.",60.695297210147835,33.85862123068158,2.84375,3.6875,por_Latn,0.9375
"Translate the following sentence from English to Portuguese:
Q: Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.
A:",Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.,"A Primeira-Ministra em exercício Julia Gillard afirmou, durante a campanha de 2010 para a eleição nacional, que acreditava que a Austrália se tornaria uma república ao fim do reino da Rainha Elizabeth II.",A primeira-ministra interina Julia Gillard afirmou durante a campanha das eleições federais de 2010 que ela acreditava que a Austrália deveria se tornar uma república no final do reinado da rainha Elizabeth II.,60.21735457619355,31.67268489620447,0.4140625,1.015625,por_Latn,1.0234375
"Translate the following sentence from English to Portuguese:
Q: 34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.
A:","34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.","34 por cento dos que participaram da pesquisa compartilham dessa visão, desejando que a Rainha Elizabeth II seja a última monarca da Austrália.","Trinta e quatro por cento dos entrevistados concordam com esta opinião, querendo que a rainha Elizabeth II seja a última monarca da Austrália.",55.03311119797479,38.745432602941,1.1015625,1.0390625,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.
A:","At the extremes of the poll, 29 per cent of those surveyed believe Australia should become a republic as soon as possible, while 31 per cent believe Australia should never become a republic.","Nos extremos da pesquisa, 29% dos entrevistados acreditam que a Austrália deve se tornar uma república o mais rápido possível, enquanto 31% acreditam que a Austrália nunca deve se tornar uma república.","No meio da pesquisa, 29% dos entrevistados acreditam que a Austrália deve se tornar uma república o mais rápido possível, enquanto 31% acreditam que a Austrália nunca deve se tornar uma república.",94.57169903361863,93.72332929940103,4.0625,3.734375,por_Latn,0.921875
"Translate the following sentence from English to Portuguese:
Q: The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.
A:","The Olympic gold medalist was due to swim in the 100m and 200m freestyle and in three relays at the Commonwealth Games, but due to his complaints his fitness has been in doubt.","O medalhista de ouro olímpico deveria nadar nos 100 e 200 metros livres e em três revezamentos nos Jogos da Commonwealth, mas devido a suas queixas, sua condição física foi posta em dúvida.","O medalhista olímpico estava previsto para nadar nos 100m e 200m livre e em três revezamentos nos Jogos da Comunidade, mas devido às suas queixas a sua aptidão física tem sido questionada.",55.491287354652606,38.06188012352854,4.40625,4.625,por_Latn,0.890625
"Translate the following sentence from English to Portuguese:
Q: He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.
A:",He has been unable to take the drugs needed to overcome his pain as they are banned from the Games.,"Ele não conseguiu tomar os medicamentos necessários para superar a dor, uma vez que estes são proibidos nos Jogos.","Ele não conseguiu tomar os medicamentos necessários para superar a dor, pois são proibidos nos Jogos.",83.99073845253868,77.12838414761663,0.43554688,0.37109375,por_Latn,1.03125
"Translate the following sentence from English to Portuguese:
Q: Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.
A:","Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, um matemático e professor de ciência da computação, na Universidade Central de Missouri, descobriu o maior número primo conhecido até a data de 25 de janeiro.","Curtis Cooper, um matemático e professor de ciência da computação na Universidade Central de Missouri, descobriu o maior número primo conhecido até hoje em 25 de janeiro.",89.75493225489186,80.93924857750076,0.70703125,1.15625,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.
A:",Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,"Várias pessoas comprovaram a descoberta utilizando diferentes tipos de hardware e software, no início de fevereiro, e ela foi anunciada na terça-feira.",Vários indivíduos verificaram a descoberta usando diferentes hardware e software até o início de fevereiro e foi anunciado na terça-feira.,58.675137482999986,38.03535325690277,5.8125,5.75,por_Latn,0.89453125
"Translate the following sentence from English to Portuguese:
Q: Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.
A:",Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.,É possível que os cometas tenham sido uma fonte de distribuição de água à terra junto com a matéria orgânica que pode desenvolver proteínas e tornar a vida possível.,"Cometas podem ter sido uma fonte de entrega de água à terra, juntamente com matéria orgânica que pode formar proteínas e apoiar a vida.",50.75607340549916,32.412905922945875,3.96875,4.8125,por_Latn,0.95703125
"Translate the following sentence from English to Portuguese:
Q: Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.
A:","Scientists hope to understand how planets form, especially how the Earth formed, since comets collided with the Earth long ago.","Os cientistas esperam entender como os planetas se formam, especialmente como a Terra se formou, já que os cometas colidiram com a Terra há muito tempo.","Os cientistas esperam entender como os planetas se formam, especialmente como a Terra se formou, já que cometas colidiram com a Terra há muito tempo.",96.35198944527589,93.06488933932272,1.203125,1.5546875,por_Latn,1.0234375
"Translate the following sentence from English to Portuguese:
Q: Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.
A:","Cuomo, 53, began his governorship earlier this year and signed a bill last month legalizing same-sex marriage.","Cuomo, 53 anos, começou seu governo no início deste ano e assinou uma lei no último mês legalizando o casamento entre pessoas do mesmo sexo.","Cuomo, de 53 anos, começou seu governo no início deste ano e assinou um projeto de lei no mês passado legalizando o casamento entre pessoas do mesmo sexo.",84.33107358939704,66.91868763805061,1.078125,1.4453125,por_Latn,0.98828125
"Translate the following sentence from English to Portuguese:
Q: He referred to the rumors as ""political chatter and silliness"".
A:","He referred to the rumors as ""political chatter and silliness"".","Ele se referiu aos rumores como sendo ""politicagem e bobagem""","Ele se referiu aos rumores como ""chá de política e bobagem"".",64.41999749003094,54.20662441541858,7.4375,8.5625,por_Latn,0.828125
"Translate the following sentence from English to Portuguese:
Q: He is speculated to make a run for president in 2016.
A:",He is speculated to make a run for president in 2016.,Especula-se que ele concorrerá à presidência em 2016.,Ele é especulado para fazer uma corrida para a presidência em 2016.,47.48664280115097,16.188613565728215,9.9375,10.5,por_Latn,0.87890625
"Translate the following sentence from English to Portuguese:
Q: NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.
A:",NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,"O NextGen é um sistema que a FAA diz que deixaria as aeronaves voarem em rotas mais curtas, economizarem milhões de galões de combustível a cada ano e reduzirem as produções de carbono.",A próxima geração é um sistema que a FAA afirma que permitiria que os aviões voassem em rotas mais curtas e economizassem milhões de galões de combustível a cada ano e cortassem as emissões de carbono.,62.01652921045843,44.82064362325774,1.734375,3.765625,por_Latn,0.94140625
"Translate the following sentence from English to Portuguese:
Q: It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.
A:",It uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.,Ele usa tecnologia baseada em satélite em oposição à tecnologia mais antiga baseada em radar terrestre para permitir que os controladores de tráfego aéreo localizem aeronaves com maior precisão e ofereçam informações mais precisas aos pilotos.,Ele usa tecnologia baseada em satélite em vez de tecnologia baseada em radar no solo para permitir que os controladores de tráfego aéreo localizem aeronaves com maior precisão e forneçam aos pilotos informações mais precisas.,78.80786940508749,67.95524735433973,1.1171875,0.94921875,por_Latn,0.98046875
"Translate the following sentence from English to Portuguese:
Q: No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.
A:","No extra transport is being put on and overground trains will not stop at Wembley, and car parking and park-and-ride facilities are unavailable at the ground.",Não haverá transporte extra e os trens de superfície não vão parar em Wembley. Os estacionamentos e conexões com o transporte público não estarão disponíveis.,"Não há transporte extra e os comboios sobre a superfície não pararam em Wembley, e as instalações de estacionamento e estacionamento e parque não estão disponíveis no local.",50.806125598029304,15.60154507253141,8.375,8.3125,por_Latn,0.625
"Translate the following sentence from English to Portuguese:
Q: Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.
A:",Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.,"O problema da falta de transporte aumentou a possibilidade de o jogo ter de ser realizado a portas fechadas, sem a presença do torcedor.",Temores de falta de transporte levantaram a possibilidade de que o jogo fosse forçado a jogar atrás das portas fechadas sem os apoiantes da equipe.,47.559586106442424,15.341329869349902,7.21875,7.4375,por_Latn,0.91796875
"Translate the following sentence from English to Portuguese:
Q: A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.
A:",A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.,"Na quinta-feira, a revista Science publicou um estudo onde relata a descoberta de uma nova espécie de ave nas Ilhas Galápagos, no Equador.",Um estudo publicado na quinta-feira no jornal Science relatou a formação de uma nova espécie de pássaro nas Ilhas Galápagos equatorianas.,51.343929790279134,35.567773093411276,1.21875,2.65625,por_Latn,0.984375
"Translate the following sentence from English to Portuguese:
Q: Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.
A:","Researchers from Princeton University in the United States and Uppsala University in Sweden reported the new species evolved in just two generations, though this process had been believed to take much longer, due to breeding between an endemic Darwin finch, Geospiza fortes, and the immigrant cactus finch, Geospiza conirostris.","Pesquisadores da Universidade de Princeton, nos EUA, e da Universidade de Uppsala, na Suécia, relataram que a nova espécie evoluiu em apenas duas gerações, embora se acreditasse que esse processo demorasse muito mais, devido à reprodução entre um tentilhão endêmico Darwin, Geospiza fortes, e o cacto imigrante tentilhão, Geospiza conirostris.","Pesquisadores da Universidade de Princeton nos Estados Unidos e da Universidade de Uppsala na Suécia relataram a nova espécie evoluiu em apenas duas gerações, embora este processo tenha sido acreditado para levar muito mais tempo, devido à reprodução entre uma espécie endêmica de Darwin, Geospiza fortes, e a ave migratória de Geospiza conirostris.",68.74201283524164,47.88340649740591,7.4375,7.625,por_Latn,0.69140625
"Translate the following sentence from English to Portuguese:
Q: Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.
A:",Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,O ouro pode ser trabalhado em qualquer tipo de forma. Pode até ser enrolado em pequenos formatos.,O ouro pode ser trabalhado em todas as formas. Pode ser rolo em pequenas formas.,51.45975100189023,29.69943248741641,7.3125,5.71875,por_Latn,0.9609375
"Translate the following sentence from English to Portuguese:
Q: It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.
A:","It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.","É possível esticar para formar um fio fino, podendo ser torcido e trançado. Pode ser martelado ou enrolado em folhas.","Pode ser puxado em fio fino, que pode ser torcido e trançado. Pode ser martelado ou rolá-lo em folhas.",60.55449671077257,49.62976037013009,5.40625,5.375,por_Latn,0.90234375
"Translate the following sentence from English to Portuguese:
Q: It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called ""illuminated manuscripts"".
A:","It can be made very thin, and stuck onto other metal. It can be made so thin that it was sometimes used to decorate the hand-painted pictures in books called ""illuminated manuscripts"".","Pode ser muito fino e colado em outro metal. Por ser tão fino, às vezes era usado para decorar quadros pintados à mão em livros chamados de ""manuscritos iluminados"".","Pode ser feito muito fino, e colado em outros metais. Pode ser feito tão fino que foi usado para decorar as pinturas pintadas à mão em livros chamados ""manuscritos iluminados"".",66.09567328333748,45.75116030782917,2.3125,1.7265625,por_Latn,0.9765625
"Translate the following sentence from English to Portuguese:
Q: This is called a chemical's pH. You can make an indicator using red cabbage juice.
A:",This is called a chemical's pH. You can make an indicator using red cabbage juice.,Isso é chamado de PH químico. Você pode fazer um marcador utilizando suco de repolho roxo.,Isso é chamado de pH de um químico. Você pode fazer um indicador usando suco de repolho vermelho.,69.06676504559078,50.53915409642313,3.6875,4.09375,por_Latn,0.97265625
"Translate the following sentence from English to Portuguese:
Q: The cabbage juice changes color depending on how acidic or basic (alkaline) the chemical is.
A:",The cabbage juice changes color depending on how acidic or basic (alkaline) the chemical is.,O suco de repolho muda de cor dependendo de quão ácido ou básico (alcalino) o produto químico é.,A água da beterraba muda de cor dependendo da acidez ou alcalinidade (alcalinidade) do químico.,39.50892597006941,17.644453677294038,4.625,6.625,por_Latn,0.7734375
"Translate the following sentence from English to Portuguese:
Q: The pH level is indicated by the amount of Hydrogen (the H in pH) ions in the tested chemical.
A:",The pH level is indicated by the amount of Hydrogen (the H in pH) ions in the tested chemical.,O nível de pH é indicado pela quantidade de íons de hidrogênio (o H em pH) na substância química testada.,O nível de pH é indicado pela quantidade de íons de Hidrogênio (o H no pH) nos produtos químicos testados.,68.28860107439763,60.64478640822274,1.265625,1.078125,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).
A:",Hydrogen ions are protons that had their electrons stripped off them (since Hydrogen atoms consist of one proton and one electron).,Os íons de hidrogênio são prótons que tiveram seus elétrons retirados (já que os átomos de hidrogênio consistem em um próton e um elétron).,Iões de hidrogénio são prótons que tiveram os seus elétrons arrancados (já que os átomos de hidrogénio consistem de um próton e um elétron).,74.77631243748672,60.5020794278627,2.359375,2.921875,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.
A:","Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.","Misture os dois pós e, com as mãos limpas, molde-os no formato de uma bola.","Misture os dois pólos secos e depois, com as mãos limpas e molhadas, esprema-os em uma bola.",58.780416192178464,34.31535116220621,7.34375,7.5,por_Latn,0.90625
"Translate the following sentence from English to Portuguese:
Q: The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.
A:","The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.","A umidade das mãos reage com as camadas externas, o que causa uma sensação estranha e forma um tipo de concha.","A umidade nas suas mãos reage com as camadas externas, o que vai sentir estranho e formar uma espécie de casca.",59.0758620430789,44.47765415891685,4.53125,4.03125,por_Latn,0.94921875
"Translate the following sentence from English to Portuguese:
Q: The cities of Harappa and Mohenjo-daro had a flush toilet in almost every house, attached to a sophisticated sewage system.
A:","The cities of Harappa and Mohenjo-daro had a flush toilet in almost every house, attached to a sophisticated sewage system.","As cidades de Harappa e Mohenjo-Daro tinham um assento sanitário com descarga em quase todas as casas, ligado a um sofisticado sistema de esgoto.","As cidades de Harappa e Mohenjo-daro tinham um vaso sanitário com descarga em quase todas as casas, ligado a um sistema de esgoto sofisticado.",85.75326140885161,72.3203189536133,0.98828125,0.91796875,por_Latn,1.015625
"Translate the following sentence from English to Portuguese:
Q: Remains of sewage systems have been found in the houses of the Minoan cities of Crete and Santorini in Greece.
A:",Remains of sewage systems have been found in the houses of the Minoan cities of Crete and Santorini in Greece.,"Partes remanescentes de sistemas de esgoto foram encontradas nas casas das cidades minoicas de Creta e Santorini, na Grécia.",Restos de sistemas de esgoto foram encontrados nas casas das cidades minoicas da Creta e Santorini na Grécia.,73.88328663823141,55.466317258800686,0.72265625,0.96875,por_Latn,1.0390625
