prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Chinese to English:
Q: 1989 年，他与布鲁克斯和格罗宁一起创作了《辛普森一家》，并负责聘请了该剧的首支编剧团队。
A:",1989 年，他与布鲁克斯和格罗宁一起创作了《辛普森一家》，并负责聘请了该剧的首支编剧团队。,"In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.","In 1989, he and Brooks and Groening wrote the first episode of the Simpsons, and he hired the first team of writers for the show.",42.65866569514034,12.820288470929093,3.140625,3.75,eng_Latn,0.890625
"Translate the following sentence from Chinese to English:
Q: 尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。
A:",尽管他在 1993 年离开了节目，但他保留了执行制片人的头衔，并持续获得每季数千万美元的版税。,"Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.","Although he left the show in 1993, he still retained the title of executive producer and continued to receive a multi-million-dollar royalty for each season.",56.63415167688347,23.726225459625873,0.14746094,0.15039062,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 早些时候，中国通讯社新华社报道了一架飞机已被劫持的新闻。
A:",早些时候，中国通讯社新华社报道了一架飞机已被劫持的新闻。,Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,"In the early morning of May 10, the China News Agency Xinhua reported that a plane was hijacked.",50.975997322675134,13.304062588217075,2.171875,2.359375,eng_Latn,0.0849609375
"Translate the following sentence from Chinese to English:
Q: 随后的报道称，这架飞机受到炸弹威胁，被迫返回阿富汗，降落在坎大哈。
A:",随后的报道称，这架飞机受到炸弹威胁，被迫返回阿富汗，降落在坎大哈。,"Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.","The following report said that this plane was threatened by a bomb and forced to return to Afghanistan, landing in Kandahar.",51.05400640980506,35.45542177947478,2.703125,2.71875,eng_Latn,0.9453125
"Translate the following sentence from Chinese to English:
Q: 早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。
A:",早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。,The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,"The news earlier said that the plane was refused to land in Urumqi in time, and it has returned to Afghanistan.",34.12726356952963,8.040993409646845,2.5,3.3125,eng_Latn,0.94921875
"Translate the following sentence from Chinese to English:
Q: 空难在伊朗是司空见惯的事，这个国家的民用和军用飞机都已经老化，缺少维护。
A:",空难在伊朗是司空见惯的事，这个国家的民用和军用飞机都已经老化，缺少维护。,"Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.","The air accident in Iran is a common thing, and the aging of the civilian and military aircraft in this country has already been seen.",36.233027884864775,5.1865993690957275,4.09375,4.4375,eng_Latn,0.83203125
"Translate the following sentence from Chinese to English:
Q: 在国际制裁下，伊朗无法购买新的飞机。
A:",在国际制裁下，伊朗无法购买新的飞机。,International sanctions have meant that new aircraft cannot be purchased.,"In the international sanctions, Iran cannot buy new aircraft.",49.502849959032666,9.752759118141046,1.8984375,2.203125,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 本周早些时候，一架警用直升机坠毁，事件造成 3 人死亡，3 人受伤。
A:",本周早些时候，一架警用直升机坠毁，事件造成 3 人死亡，3 人受伤。,"Earlier this week, a police helicopter crash killed three people and wounded three more.","On the early morning of last week, a police helicopter crashed, resulting in the death of 3 people and the injury of 3 people.",47.00928759314721,21.997327371895096,0.5546875,1.46875,eng_Latn,0.96875
"Translate the following sentence from Chinese to English:
Q: 上个月，伊朗一架飞往亚美尼亚的客机坠毁，机上 168 人遇难，这是伊朗多年来最惨烈的一起空难。
A:",上个月，伊朗一架飞往亚美尼亚的客机坠毁，机上 168 人遇难，这是伊朗多年来最惨烈的一起空难。,"Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.","Last month, a plane carrying 168 passengers from Iran to Armenia crashed, killing all 168 people on board.",42.896583919643646,23.67300951265616,3.890625,2.828125,eng_Latn,0.88671875
"Translate the following sentence from Chinese to English:
Q: 同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。
A:",同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.",同一个月，又有一架客机冲出马什哈德的跑道，撞上一堵墙，造成 17 人死亡。,0.0,1.2414943415352928,25.0,23.5,yue_Hant,1.0
"Translate the following sentence from Chinese to English:
Q: 空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。
A:",空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。,Aerosmith have cancelled their remaining concerts on their tour.,空中铁匠乐队已经取消了他们巡回演唱会的剩余场次。,0.0,0.0,14.8125,12.8125,zho_Hans,1.0
"Translate the following sentence from Chinese to English:
Q: 这支摇滚乐队原定在美国和加拿大巡演，一直持续到 9 月 16 日。
A:",这支摇滚乐队原定在美国和加拿大巡演，一直持续到 9 月 16 日。,The rock band was due to tour the United States and Canada until September 16.,The rock band originally scheduled to tour the United States and Canada from September 16 to 20 has been extended to September 23.,65.4855661317439,27.698762715990963,5.625,6.59375,eng_Latn,0.68359375
"Translate the following sentence from Chinese to English:
Q: 主唱史蒂芬·泰勒在 8 月 5 日的演出中从舞台跌落受伤，随后乐队取消了这次巡演。
A:",主唱史蒂芬·泰勒在 8 月 5 日的演出中从舞台跌落受伤，随后乐队取消了这次巡演。,They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,"The lead singer of the band, Stephen Tyler, fell from the stage during a performance on August 5 and was later forced to cancel the rest of the tour.",41.131040919696126,6.879691334204034,1.3125,2.09375,eng_Latn,0.85546875
"Translate the following sentence from Chinese to English:
Q: 双方都保住了各自的每个发球局，之后穆雷在抢七局中输掉了第一盘。
A:",双方都保住了各自的每个发球局，之后穆雷在抢七局中输掉了第一盘。,Murray lost the first set in a tie break after both men held each and every serve in the set.,"Both sides won their respective service games, and then Murray lost the first set in the tie-break.",44.964035274058695,26.60812517643415,1.40625,1.1796875,eng_Latn,0.98046875
"Translate the following sentence from Chinese to English:
Q: 德尔·波特罗（Del Potro）在第二盘刚开局时就占上风，但在比分达到 6-6 后就得进行抢七大战。
A:",德尔·波特罗（Del Potro）在第二盘刚开局时就占上风，但在比分达到 6-6 后就得进行抢七大战。,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","Del Potro took the first set 6-2, but in the second set he was in a commanding position, but he lost the set 6-7.",33.678845744957016,14.234121842188822,5.875,5.71875,eng_Latn,0.54296875
"Translate the following sentence from Chinese to English:
Q: 此时波特罗接受了肩膀治疗，但仍坚持继续比赛。
A:",此时波特罗接受了肩膀治疗，但仍坚持继续比赛。,Potro received treatment to his shoulder at this point but managed to return to the game.,"He was treated for his shoulder injury, but he still continued to play.",25.039199026076233,8.975051304083328,2.8125,3.359375,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 节目于当地时间晚上 8:30 (15.00 UTC) 开始。
A:",节目于当地时间晚上 8:30 (15.00 UTC) 开始。,The program started at 8:30 p.m. local time (15.00 UTC).,The program will start at 8:30 (15.00 UTC) local time.,59.367210746387464,25.918402562218656,0.46289062,0.66015625,eng_Latn,0.96484375
"Translate the following sentence from Chinese to English:
Q: 全国各地的著名歌手都唱祈祷歌献给 Shri Shyam。
A:",全国各地的著名歌手都唱祈祷歌献给 Shri Shyam。,"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",The famous singers in all over the country have sung the prayer song to Shri Shyam.,37.026594709291295,21.2821257999696,0.96875,3.65625,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 当晚由歌手桑朱·沙玛（Sanju Sharma）开场演出，随后是贾伊·尚卡尔·乔杜里 （Jai Shankar Choudhary）出场。也演唱了 chhappan bhog 祈祷歌。歌手拉朱·坎戴尔瓦尔（Raju Khandelwal） 同他一起进行了表演。
A:",当晚由歌手桑朱·沙玛（Sanju Sharma）开场演出，随后是贾伊·尚卡尔·乔杜里 （Jai Shankar Choudhary）出场。也演唱了 chhappan bhog 祈祷歌。歌手拉朱·坎戴尔瓦尔（Raju Khandelwal） 同他一起进行了表演。,"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.","The singer Sanju Sharma opened the show, followed by Jai Shankar Choudhary. He also sang the Chappan Bhog prayer song. The singer Raju Khandelwal and he performed together.",48.412182165931675,32.863898981841565,4.3125,5.0625,eng_Latn,0.890625
"Translate the following sentence from Chinese to English:
Q: 然后，拉卡·辛格带头唱了拜赞歌。
A:",然后，拉卡·辛格带头唱了拜赞歌。,"Then, Lakkha Singh took the lead in singing the bhajans.","Then, Laika Singh led the singing of the Baisakhi song.",37.097740655722234,8.839374326825924,3.203125,5.65625,eng_Latn,0.81640625
"Translate the following sentence from Chinese to English:
Q: 108 碟珍馐奉纳（Chhappan Bhog）（在印度教中，Chhappan Bhog 指供奉神灵的56 种不同食物，其中包括糖果、水果、坚果、菜品等物）供奉给 Baba Shyam。
A:",108 碟珍馐奉纳（Chhappan Bhog）（在印度教中，Chhappan Bhog 指供奉神灵的56 种不同食物，其中包括糖果、水果、坚果、菜品等物）供奉给 Baba Shyam。,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.",108 碟珍馐奉纳（Chhappan Bhog）供奉给 Baba Shyam。,11.964709386804188,6.7020265361201385,20.5,19.375,eng_Latn,0.88671875
"Translate the following sentence from Chinese to English:
Q: 拉卡·辛格 (Lakkha Singh) 还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。
A:",拉卡·辛格 (Lakkha Singh) 还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。,"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",拉卡·辛格 (Lakkha Singh) 还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。,39.82983727104512,24.361677010066842,20.375,17.625,yue_Hant,0.7734375
"Translate the following sentence from Chinese to English:
Q: 在周四的东京电玩展上，任天堂总裁岩田聪发表主题演讲，公布了公司新一代任天堂 Revolution 游戏主机控制器的设计。
A:",在周四的东京电玩展上，任天堂总裁岩田聪发表主题演讲，公布了公司新一代任天堂 Revolution 游戏主机控制器的设计。,"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.","On the day of the Tokyo Game Show in April, Nintendo president Hiroshi Yamauchi made a keynote speech, announcing the design of the new Nintendo Revolution game console controller.",53.812028030777626,17.55819961267208,2.53125,6.9375,eng_Latn,0.66796875
"Translate the following sentence from Chinese to English:
Q: 该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。
A:",该控制器类似于电视遥控器，使用放置在用户电视机附近的两个传感器来对其在三维空间中的位置进行三角测量。,"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.","The controller is similar to a remote control for a television, and uses two sensors placed near the user's television to perform three-dimensional measurements of its position in space.",69.94828557362173,43.40144349710595,0.118652344,0.16503906,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 它让玩家可以通过在空中移动设备来控制电子游戏中的运动和操作。
A:",它让玩家可以通过在空中移动设备来控制电子游戏中的运动和操作。,This will allow players to control actions and movements in video games by moving the device through the air.,It allows players to control the movement and operation of electronic games through the use of mobile devices in the air.,48.75912876048159,13.304062588217075,0.82421875,1.9296875,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 詹卡洛·费斯切拉因失去了对赛车的把控，在比赛开始后不久就退出了。
A:",詹卡洛·费斯切拉因失去了对赛车的把控，在比赛开始后不久就退出了。,Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,James Feschere lost control of the car and left the race after only a few laps.,39.1347554797015,10.589710918470914,6.375,9.4375,eng_Latn,0.6015625
"Translate the following sentence from Chinese to English:
Q: 他的队友费尔南多·阿隆索（Fernando Alonso）在比赛中的绝大多数时间里都处于领先地位，但却在进站后就退出了比赛，大概是因为其右前轮实在塞得厉害。
A:",他的队友费尔南多·阿隆索（Fernando Alonso）在比赛中的绝大多数时间里都处于领先地位，但却在进站后就退出了比赛，大概是因为其右前轮实在塞得厉害。,"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.","His teammate Fernando Alonso was in the lead most of the time in the race, but he left the race after the pit stop, probably because the right front wheel was too tight.",65.78300252370562,40.31554144410441,2.078125,2.125,eng_Latn,0.9609375
"Translate the following sentence from Chinese to English:
Q: 迈克尔·舒马赫在阿隆索退赛后不久也退出了比赛，因为在比赛的多次竞逐中，悬架受到了损伤。
A:",迈克尔·舒马赫在阿隆索退赛后不久也退出了比赛，因为在比赛的多次竞逐中，悬架受到了损伤。,"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",Michael Schumacher also withdrew from the race after Alonso retired. The suspension was damaged in the many races.,43.338893789878526,13.872638167626056,4.4375,6.8125,eng_Latn,0.89453125
"Translate the following sentence from Chinese to English:
Q: 根据新闻发布会的记录文字，他曾说过：”她很可爱，唱得也很好。”
A:",根据新闻发布会的记录文字，他曾说过：”她很可爱，唱得也很好。”,"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.","According to the news release, he said: “She is very cute, and she sings well.”",36.913049481766095,6.477178847358282,0.38476562,0.74609375,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: “每次我们排练这场表演的时候，我都很感动，打心眼里感动。”
A:",“每次我们排练这场表演的时候，我都很感动，打心眼里感动。”,"""I was moved every time we did a rehearsal on this, from the bottom of my heart.""","“Whenever we perform this play, I feel very moved. I feel very moved.”",17.424951219903026,2.4689783360287474,5.3125,6.3125,eng_Latn,0.83984375
"Translate the following sentence from Chinese to English:
Q: 发射大约 3 分钟后，箭载摄像机显示大量绝缘泡沫碎片从燃料箱脱落。
A:",发射大约 3 分钟后，箭载摄像机显示大量绝缘泡沫碎片从燃料箱脱落。,"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.","After about 3 minutes, the camera on the missile display a large amount of insulating foam debris falling from the fuel tank.",40.30708183051577,17.592391261425675,1.65625,2.53125,eng_Latn,0.953125
"Translate the following sentence from Chinese to English:
Q: 然而，这些泡沫被认为并没有对航天飞机造成任何损坏。
A:",然而，这些泡沫被认为并没有对航天飞机造成任何损坏。,"However, they are not thought to have caused any damage to the shuttle.",然而，这些泡沫被认为并没有对航天飞机造成任何损坏。,0.0,2.0244462660665508,18.0,15.875,zho_Hans,1.0234375
"Translate the following sentence from Chinese to English:
Q: 美国宇航局的航天飞机项目负责人 N. Wayne Hale Jr. 表示，泡沫是“经受住了我们担心的时长之后”才掉落的。
A:",美国宇航局的航天飞机项目负责人 N. Wayne Hale Jr. 表示，泡沫是“经受住了我们担心的时长之后”才掉落的。,"NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""",美国宇航局的航天飞机项目负责人 N. Wayne Hale Jr. 表示，泡沫是“经受住了我们担心的时长之后”才掉落的。,17.27479628767069,10.759353804031301,23.25,16.75,zho_Hans,0.640625
"Translate the following sentence from Chinese to English:
Q: 表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。
A:",表演开始五分钟后，刮起了风，约一分钟后，风速达到了 70 公里/小时……紧接着又下起了雨，雨势如此之大，像针扎一样拍打在皮肤上，随后天上下起了冰雹，惊慌失措的人群尖叫着四散奔逃。,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","The performance began five minutes after, the wind blew, and it took one minute to reach 70 kilometers per hour. Then it rained, and the rain was so heavy that it was like a needle stabbing at the skin, and then the sky was covered with ice. People panicked and ran away.",36.81653564972775,7.904713657394347,8.0,11.0,eng_Latn,0.71875
"Translate the following sentence from Chinese to English:
Q: “我姐姐和她的朋友不见了，路上有两个残疾人坐着轮椅，有人跳过去帮他们推轮椅”，阿尔芒·范思哲说道。
A:",“我姐姐和她的朋友不见了，路上有两个残疾人坐着轮椅，有人跳过去帮他们推轮椅”，阿尔芒·范思哲说道。,"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.","“I don’t know where my sister and her friends are, and there are two disabled people sitting in wheelchairs on the road. Someone jumped over to help them push the wheelchair.”",45.481475659098166,18.232115162898978,2.96875,3.75,eng_Latn,0.91015625
"Translate the following sentence from Chinese to English:
Q: 日本广播协会 (NHK) 还报道说，位于新泻县的柏崎刈羽 (Kashiwazaki Kariwa) 核电站运行正常。
A:",日本广播协会 (NHK) 还报道说，位于新泻县的柏崎刈羽 (Kashiwazaki Kariwa) 核电站运行正常。,NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,日本广播协会 (NHK) 还报道说，位于新泻县的柏崎刈羽 (Kashiwazaki Kariwa) 核电站运行正常。,16.14114357825772,3.7729138673427354,17.5,12.4375,zul_Latn,0.98046875
"Translate the following sentence from Chinese to English:
Q: 北陆电力株式会社报道称，志贺核能发电厂 1 号和 2 号反应堆已经关闭，地震并未造成影响。
A:",北陆电力株式会社报道称，志贺核能发电厂 1 号和 2 号反应堆已经关闭，地震并未造成影响。,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,North China Electric Power Company reported that the 1 and 2 reactors of the Shiga Nuclear Power Plant have been shut down due to the earthquake. There was no impact on the plant.,48.36438461636622,19.23104277783772,4.53125,8.375,eng_Latn,0.91015625
"Translate the following sentence from Chinese to English:
Q: 据报道，该地区约有 9400 户家庭断水，大约 100 户断电。
A:",据报道，该地区约有 9400 户家庭断水，大约 100 户断电。,It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,"According to the report, there are about 9400 households in the area that are without water and about 100 households without electricity.",51.320741440999655,19.211741763103568,0.58984375,0.49804688,eng_Latn,0.98828125
"Translate the following sentence from Chinese to English:
Q: 一些道路受到了损坏，受影响地区的铁路服务中断，石川（Ishikawa）县的能登机场仍然处于关闭状态。
A:",一些道路受到了损坏，受影响地区的铁路服务中断，石川（Ishikawa）县的能登机场仍然处于关闭状态。,"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.",Some roads have been damaged and the railway service has been interrupted in the affected areas of Ishikawa Prefecture. The airport in the city of Kanazawa is still closed.,67.52715596821099,35.03754232537941,1.09375,3.6875,eng_Latn,0.8984375
"Translate the following sentence from Chinese to English:
Q: 一枚炸弹在总督办公室外爆炸。
A:",一枚炸弹在总督办公室外爆炸。,One bomb exploded outside the governor general's office.,A bomb was exploded outside the governor's office.,65.51024405162468,62.98129992394241,0.45507812,3.09375,eng_Latn,0.9921875
"Translate the following sentence from Chinese to English:
Q: 两小时内，政府大楼附近又发生了三起炸弹爆炸事件。
A:",两小时内，政府大楼附近又发生了三起炸弹爆炸事件。,Three more bombs exploded near government buildings in a period of two hours.,"Within two hours, three explosions occurred near the government building.",42.77078562353239,5.764286672970132,0.66015625,1.1015625,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 一些报道称官方宣布的死亡人数为 8 人，而据官方报道证实，有多达 30 人受伤；但是最终的数字尚未确定。
A:",一些报道称官方宣布的死亡人数为 8 人，而据官方报道证实，有多达 30 人受伤；但是最终的数字尚未确定。,"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.","Some reports say that the official death toll is 8 people, while the official report says that there are up to 30 people injured; however, the final number has not yet been determined.",53.711617713714375,14.198555313017165,0.7421875,0.7421875,eng_Latn,0.984375
"Translate the following sentence from Chinese to English:
Q: 在食用受污染宠物食品后死亡的宠物的尿样中，均发现了氰尿酸和三聚氰胺。
A:",在食用受污染宠物食品后死亡的宠物的尿样中，均发现了氰尿酸和三聚氰胺。,Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,The urine samples of the dead pets after eating contaminated pet food were found to contain cyanide and melamine.,53.05138861062596,28.509599356836343,0.8203125,1.875,eng_Latn,0.98046875
"Translate the following sentence from Chinese to English:
Q: 该大学的研究人员表示，这两种化合物相互作用形成的晶体可能会造成肾脏功能障碍。
A:",该大学的研究人员表示，这两种化合物相互作用形成的晶体可能会造成肾脏功能障碍。,"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",The researchers at this university have indicated that these two compounds interact to form a crystal that may cause kidney function impairment.,53.10672545879081,11.423369998138842,1.2265625,1.859375,eng_Latn,1.0078125
"Translate the following sentence from Chinese to English:
Q: 研究人员观察到，在添加三聚氰胺和三聚氰尿酸后，猫的尿液中形成了结晶。
A:",研究人员观察到，在添加三聚氰胺和三聚氰尿酸后，猫的尿液中形成了结晶。,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,"Researchers observed that in the addition of melamine and melamine, the urine of cats formed crystals.",59.4466586471478,30.620490882364876,7.84375,8.3125,eng_Latn,0.78125
"Translate the following sentence from Chinese to English:
Q: 通过红外光谱 (FTIR) 进行比较后发现，这些结晶的成分与在受影响宠物的尿液中发现的结晶成分吻合。
A:",通过红外光谱 (FTIR) 进行比较后发现，这些结晶的成分与在受影响宠物的尿液中发现的结晶成分吻合。,The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).,"After comparing the two samples by infrared spectroscopy (FTIR), it was found that the components of these crystals matched the components found in the urine of the affected pet.",64.07730572993668,43.272897780526414,0.59375,0.515625,eng_Latn,0.953125
"Translate the following sentence from Chinese to English:
Q: 我不知道你有没有意识到，从中美洲进口到这个国家的大部分货物都是免关税的。
A:",我不知道你有没有意识到，从中美洲进口到这个国家的大部分货物都是免关税的。,"I don't know if you realize it or not, but most of the goods from Central America came into this country duty-free.",I don't know if you have realized that most of the goods imported from Latin America to this country are duty-free.,58.79454029780028,40.65047332911216,0.56640625,0.56640625,eng_Latn,1.0234375
"Translate the following sentence from Chinese to English:
Q: 然而，我们百分之八十的商品在中美洲国家被征收关税。……我们对待你。
A:",然而，我们百分之八十的商品在中美洲国家被征收关税。……我们对待你。,Yet eighty percent of our goods were taxed through tariffs in Central American countries. we treat you.,然而，我们百分之八十的商品在中美洲国家被征收关税。……我们对待你。,0.0,0.0,14.8125,13.125,zho_Hans,0.9140625
"Translate the following sentence from Chinese to English:
Q: 我觉得这毫无道理；显然不公平。
A:",我觉得这毫无道理；显然不公平。,That didn't seem to make sense to me; it certainly wasn't fair.,I think this is absurd; it is obviously unfair.,14.574530969050908,4.654169082794504,0.103027344,0.11767578,eng_Latn,1.015625
"Translate the following sentence from Chinese to English:
Q: 我对人们说的是：我们怎么对待你，你就怎么对待我们。
A:",我对人们说的是：我们怎么对待你，你就怎么对待我们。,All I say to people is you treat us the way we treat you.,"We say to people: How you treat us, we treat you how.",57.40903334581208,22.894156860669913,4.375,5.40625,eng_Latn,0.8671875
"Translate the following sentence from Chinese to English:
Q: 加利福尼亚州长阿诺德·施瓦辛格签署了一项法案，禁止向未成年人出售或出租暴力电子游戏。
A:",加利福尼亚州长阿诺德·施瓦辛格签署了一项法案，禁止向未成年人出售或出租暴力电子游戏。,California Governor Arnold Schwarzenegger signed into law a bill that bans the sale or rental of violent video games to minors.,Governor Arnold Schwarzenegger signed a bill banning the sale or rental of violent video games to minors.,75.35256383753254,69.92520099512522,0.671875,0.72265625,eng_Latn,0.8671875
"Translate the following sentence from Chinese to English:
Q: 该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。
A:",该法案规定在加州销售的暴力电子游戏必须贴上“18”的标签，销售商每违法销售给未成年人一次就会被处以 1000 美元的罚款。,"The bill requires violent video games sold in the state of California to be labeled with a decal reading ""18"" and makes their sale to a minor punishable by a fine of $1000 per offense.","The bill requires that all video games sold in California must have a “18” sticker on them, and any retailer who sells a game to a minor will be fined $1,000.",38.75665014839534,10.829760331536034,1.1015625,1.015625,eng_Latn,0.9375
"Translate the following sentence from Chinese to English:
Q: 总检察长兼王室法律顾问凯尔·斯塔莫 (Kier Starmer) 今天上午发表声明，宣布对胡纳和普莱斯提起公诉。
A:",总检察长兼王室法律顾问凯尔·斯塔莫 (Kier Starmer) 今天上午发表声明，宣布对胡纳和普莱斯提起公诉。,"The Director of Public Prosecutions, Kier Starmer QC, gave a statement this morning announcing the prosecution of both Huhne and Pryce.",The Crown Prosecution Service (CPS) has announced that it will prosecute the former prime minister Boris Johnson and his former chief adviser Dominic Cummings over their alleged role in the partygate scandal.,25.89782627653465,2.264164155209104,10.375,22.125,eng_Latn,-0.041748046875
"Translate the following sentence from Chinese to English:
Q: 胡纳已经辞职，他在内阁中的位置将由国会议员埃德·戴维 (Ed Davey) 接替。预计国会议员诺曼·兰姆 (Norman Lamb) 将接替戴维空出的商务部长一职。
A:",胡纳已经辞职，他在内阁中的位置将由国会议员埃德·戴维 (Ed Davey) 接替。预计国会议员诺曼·兰姆 (Norman Lamb) 将接替戴维空出的商务部长一职。,Huhne has resigned and he will be replaced in the Cabinet by Ed Davey MP. Norman Lamb MP is expected to take the Business Minister job Davey is vacating.,Hu Na has resigned from his position in the cabinet and the position will be taken over by the Conservative MP Ed Davey. It is expected that the Conservative MP Norman Lamb will take over the position of the business secretary vacated by Hu Na.,41.81884355525852,9.52943226770983,3.453125,5.09375,eng_Latn,0.69140625
"Translate the following sentence from Chinese to English:
Q: 胡纳和普赖斯将于 2 月 16 日在威斯敏斯特治安法院出庭。
A:",胡纳和普赖斯将于 2 月 16 日在威斯敏斯特治安法院出庭。,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,Hu Na and Pris will appear in the Westminster Magistrates Court on February 16.,62.61280858051704,42.00381265123847,4.96875,6.125,eng_Latn,0.625
"Translate the following sentence from Chinese to English:
Q: 遇难者分别是 25 岁的尼古拉斯·奥尔登 (Nicholas Alden) 和 21 岁的扎卡里·卡德巴克 (Zachary Cuddeback)。当时驾车的是卡德巴克。
A:",遇难者分别是 25 岁的尼古拉斯·奥尔登 (Nicholas Alden) 和 21 岁的扎卡里·卡德巴克 (Zachary Cuddeback)。当时驾车的是卡德巴克。,"The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.",The victims were 25-year-old Nicholas Alden and 21-year-old Zachary Cuddeback. The driver was Cuddeback.,49.04267026001669,22.591429087907837,0.8671875,0.84375,eng_Latn,0.98046875
"Translate the following sentence from Chinese to English:
Q: 埃德加·贝吉利亚 (Edgar Veguilla) 的手臂和下巴受伤，而克里斯托弗· 施耐德 (Kristoffer Schneider) 则需要做脸部重建手术。
A:",埃德加·贝吉利亚 (Edgar Veguilla) 的手臂和下巴受伤，而克里斯托弗· 施耐德 (Kristoffer Schneider) 则需要做脸部重建手术。,Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,"Edgar Veguilla's arm and chin were injured, while Kristoffer Schneider needed a face reconstruction surgery.",49.128647495935155,26.66066053854725,0.51171875,0.62109375,eng_Latn,1.015625
