prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Spanish to English:
Q: Un terremoto de intensidad moderada hizo temblar el oeste de Montana a las 10:08 p. m. del lunes.
A:",Un terremoto de intensidad moderada hizo temblar el oeste de Montana a las 10:08 p. m. del lunes.,A moderate earthquake shook western Montana at 10:08 p.m. on Monday.,A moderate earthquake shook western Montana at 10:08 p.m. on Monday.,100.0,100.00000000000004,1.78125,0.90625,eng_Latn,1.0234375
"Translate the following sentence from Spanish to English:
Q: Ni en el Servicio Geológico de los Estados Unidos (USGS) ni en su Centro Nacional de Información Sísmica se han reportado daños de forma directa.
A:",Ni en el Servicio Geológico de los Estados Unidos (USGS) ni en su Centro Nacional de Información Sísmica se han reportado daños de forma directa.,No immediate reports of damage have been received by the United States Geological Survey (USGS) and its National Earthquake Information Center.,Neither the United States Geological Survey (USGS) nor its National Earthquake Information Center have reported any direct damage.,67.16416552928341,52.39505646161089,1.546875,2.1875,eng_Latn,1.0234375
"Translate the following sentence from Spanish to English:
Q: El epicentro del sismo se localizó cerca de 20 km (15 mi) al nornoreste de Dillon y a casi 65 km (40 mi) al sur de Butte.
A:",El epicentro del sismo se localizó cerca de 20 km (15 mi) al nornoreste de Dillon y a casi 65 km (40 mi) al sur de Butte.,"The earthquake was centered about 20 km (15 miles) north-northeast of Dillon, and about 65 km (40 miles) south of Butte.",The epicenter of the earthquake was located near 20 km (15 mi) northeast of Dillon and almost 65 km (40 mi) south of Butte.,62.5599407014824,39.86357128268014,0.75390625,1.1484375,eng_Latn,0.96875
"Translate the following sentence from Spanish to English:
Q: Confirmaron que la cepa de gripe aviar mortal en las personas, H5N1, atacó a un pato silvestre que murió, al que encontraron el lunes en un pantano en las cercanías de Lyon, en el este francés.
A:","Confirmaron que la cepa de gripe aviar mortal en las personas, H5N1, atacó a un pato silvestre que murió, al que encontraron el lunes en un pantano en las cercanías de Lyon, en el este francés.","The strain of bird flu lethal to humans, H5N1, has been confirmed to have infected a dead wild duck, found on Monday, in marshland near Lyon in the east of France.","They confirmed that the deadly bird flu strain in humans, H5N1, attacked a wild duck that died, which was found on Monday in a swamp near Lyon, in eastern France.",48.48352813760777,21.58486679398033,3.875,3.6875,eng_Latn,0.890625
"Translate the following sentence from Spanish to English:
Q: Francia ocupa el puesto siete entre los miembros de la Unión Europea víctimas del virus, detrás de Austria, Alemania, Eslovenia, Bulgaria, Grecia e Italia.
A:","Francia ocupa el puesto siete entre los miembros de la Unión Europea víctimas del virus, detrás de Austria, Alemania, Eslovenia, Bulgaria, Grecia e Italia.","France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy.","France is in seventh place among the members of the European Union victims of the virus, behind Austria, Germany, Slovenia, Bulgaria, Greece and Italy.",65.41045329029373,46.32443833161482,1.78125,1.7890625,eng_Latn,0.98046875
"Translate the following sentence from Spanish to English:
Q: Aún no se han corroborado los casos sospechosos de H5N5 en Croacia y Dinamarca.
A:",Aún no se han corroborado los casos sospechosos de H5N5 en Croacia y Dinamarca.,Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.,The cases of H5N5 suspected in Croatia and Denmark have not yet been confirmed.,63.1239481633624,33.380800216772975,1.296875,2.296875,eng_Latn,0.98046875
"Translate the following sentence from Spanish to English:
Q: El reclamo de Chambers contra Dios se fundaba en «la muerte por doquier, destrucción y terror de millones y millones de personas en el planeta».
A:","El reclamo de Chambers contra Dios se fundaba en «la muerte por doquier, destrucción y terror de millones y millones de personas en el planeta».","Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""","Chambers' claim against God was based on ""the death everywhere, destruction and terror of millions and millions of people on the planet.""",44.49911997099469,12.40888801268964,2.046875,3.171875,eng_Latn,0.9765625
"Translate the following sentence from Spanish to English:
Q: Chambers, agnóstico, alega que su reclamo «no tiene mérito» y que «cualquiera puede demandar a cualquiera».
A:","Chambers, agnóstico, alega que su reclamo «no tiene mérito» y que «cualquiera puede demandar a cualquiera».","Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody.""","Chambers, an agnostic, claims that his claim ""has no merit"" and that ""anyone can sue anyone.""",48.488403344648,33.14911766236303,0.828125,0.9921875,eng_Latn,0.96875
"Translate the following sentence from Spanish to English:
Q: La historia que narra la ópera francesa presentada por Camille Saint-Saens es la de un artista «cuya vida está prescrita por el amor, por las drogas y por Japón».
A:","La historia que narra la ópera francesa presentada por Camille Saint-Saens es la de un artista «cuya vida está prescrita por el amor, por las drogas y por Japón».","The story presented in the French opera, by Camille Saint-Saens, is of an artist ""whose life is dictated by a love for drugs and Japan.""","The opera that narrates the French opera presented by Camille Saint-Saens is the story of an artist «whose life is prescribed by love, by drugs and by Japan».",59.60217602992596,29.695622803140342,6.875,7.65625,eng_Latn,0.77734375
"Translate the following sentence from Spanish to English:
Q: Como consecuencia, los artistas fuman cigarros de cannabis en el escenario y el espectáculo incentiva al público a hacer lo propio.
A:","Como consecuencia, los artistas fuman cigarros de cannabis en el escenario y el espectáculo incentiva al público a hacer lo propio.","As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","As a result, the artists smoke cannabis cigars on stage and the show encourages the audience to do the same.",52.840621559303635,22.348818824117757,5.1875,6.09375,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: El ex primer mandatario de la Cámara de Representantes, Newt Gingrich, el gobernador de Texas, Rick Perry y Michele Bachmann, miembro del congreso, ocuparon la cuarta, quinta y sexta posición, respectivamente.
A:","El ex primer mandatario de la Cámara de Representantes, Newt Gingrich, el gobernador de Texas, Rick Perry y Michele Bachmann, miembro del congreso, ocuparon la cuarta, quinta y sexta posición, respectivamente.","Former House Speaker Newt Gingrich, Texas governor Rick Perry, and Congresswoman Michele Bachmann finished in fourth, fifth, and sixth place, respectively.","The former House Speaker, Newt Gingrich, the governor of Texas, Rick Perry, and Michele Bachmann, a member of Congress, occupied the fourth, fifth, and sixth positions, respectively.",67.88724153354266,39.31775285630855,1.7890625,2.15625,eng_Latn,0.9296875
"Translate the following sentence from Spanish to English:
Q: Después de que los resultados llegaron, Gingrich elogió a Santorum, pero lanzó duras palabras contra Rommey, en cuya representación se difundieron anuncios de campaña negativos contra Gingrich en Iowa.
A:","Después de que los resultados llegaron, Gingrich elogió a Santorum, pero lanzó duras palabras contra Rommey, en cuya representación se difundieron anuncios de campaña negativos contra Gingrich en Iowa.","After the results came in, Gingrich lauded Santorum, but had tough words for Romney, on whose behalf negative campaign advertisements were aired in Iowa against Gingrich.","After the results came in, Gingrich praised Santorum, but he launched harsh words against Romney, whose campaign ads were negative against Gingrich in Iowa.",61.06424531891192,34.862436059145054,1.796875,1.546875,eng_Latn,0.9453125
"Translate the following sentence from Spanish to English:
Q: Perry sostuvo que: «Volvería a Texas a evaluar los resultados de la reunión electoral de hoy y determinar si hay un camino que debo seguir». Luego dijo que permanecería en carrera y que competiría en las elecciones primarias del 21 de enero, en Carolina del Sur».
A:","Perry sostuvo que: «Volvería a Texas a evaluar los resultados de la reunión electoral de hoy y determinar si hay un camino que debo seguir». Luego dijo que permanecería en carrera y que competiría en las elecciones primarias del 21 de enero, en Carolina del Sur».","Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.","Perry said that he would return to Texas to evaluate the results of today's electoral meeting and determine if there is a path that I should follow. Then he said that he would remain in the race and that he would compete in the January 21 primary elections, in South Carolina.",61.11263608158114,33.997186937458125,3.59375,4.5,eng_Latn,0.7421875
"Translate the following sentence from Spanish to English:
Q: Bachmann, quien resultó triunfante en la Straw Poll de Ames en agosto, decidió dar fin a su campaña.
A:","Bachmann, quien resultó triunfante en la Straw Poll de Ames en agosto, decidió dar fin a su campaña.","Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.","Bachmann, who emerged victorious in the Straw Poll in Ames in August, decided to end her campaign.",80.153283148758,51.41842557174699,1.3515625,0.76171875,eng_Latn,0.8671875
"Translate the following sentence from Spanish to English:
Q: Llevaron al fotógrafo al Centro Médico Ronald Reagan, UCLA, lugar en el que falleció más tarde.
A:","Llevaron al fotógrafo al Centro Médico Ronald Reagan, UCLA, lugar en el que falleció más tarde.","The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.","They took the photographer to the Ronald Reagan UCLA Medical Center, where he later died.",63.882354370699026,45.13156259183237,0.796875,1.40625,eng_Latn,1.0
"Translate the following sentence from Spanish to English:
Q: De acuerdo a los informes, estaba en sus veintes. Bieber manifestó en un comunicado: «[si bien] no estuve presente ni directamente involucrado en este terrible accidente, mis pensamientos y plegarias están con los familiares de la víctima».
A:","De acuerdo a los informes, estaba en sus veintes. Bieber manifestó en un comunicado: «[si bien] no estuve presente ni directamente involucrado en este terrible accidente, mis pensamientos y plegarias están con los familiares de la víctima».","He was reportedly aged in his 20s. In a statement, Bieber said ""[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim.""","According to reports, he was in his twenties. Bieber said in a statement: «[although] I was not present or directly involved in this terrible accident, my thoughts and prayers are with the family of the victim».",65.60282413153408,38.75922994127106,1.0078125,1.6640625,eng_Latn,0.96484375
"Translate the following sentence from Spanish to English:
Q: Según la página web de noticias de entretenimiento TMZ, el fotógrafo detuvo el vehículo del lado contrario del bulevar Sepulveda e intentó tomar fotografías de la parada policial antes de cruzar la calle y seguir, lo que causó que el agente de la patrulla caminera de California que realizaba la detención de vehículos le diera dos veces la orden de volver a cruzar.
A:","Según la página web de noticias de entretenimiento TMZ, el fotógrafo detuvo el vehículo del lado contrario del bulevar Sepulveda e intentó tomar fotografías de la parada policial antes de cruzar la calle y seguir, lo que causó que el agente de la patrulla caminera de California que realizaba la detención de vehículos le diera dos veces la orden de volver a cruzar.","Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures of the police stop before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across, twice.","According to the TMZ entertainment news website, the photographer stopped the vehicle on the opposite side of Sepulveda Boulevard and tried to take photographs of the traffic stop before crossing the street and continuing, which caused the California Highway Patrol officer who was making the traffic stop to give the photographer two orders to cross back.",63.329850521051746,36.260325656481285,2.65625,3.390625,eng_Latn,0.73046875
"Translate the following sentence from Spanish to English:
Q: Según las autoridades policiales, es poco probable que el conductor del vehículo que embistió al fotógrafo sea procesado penalmente.
A:","Según las autoridades policiales, es poco probable que el conductor del vehículo que embistió al fotógrafo sea procesado penalmente.","According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","According to the police authorities, it is unlikely that the driver of the vehicle that hit the photographer will be prosecuted criminally.",69.97653598863434,39.307487936445575,1.0546875,1.6015625,eng_Latn,0.97265625
"Translate the following sentence from Spanish to English:
Q: Con solo dieciocho medallas disponibles por día, son varios los países que no han logrado llegar al podio de las medallas.
A:","Con solo dieciocho medallas disponibles por día, son varios los países que no han logrado llegar al podio de las medallas.","With only eighteen medals available a day, a number of countries have failed to make the medal podium.","With only eighteen medals available per day, there are several countries that have not managed to reach the podium of medals.",54.78623494488478,31.535540524901325,2.0625,1.7890625,eng_Latn,0.9921875
"Translate the following sentence from Spanish to English:
Q: Están incluidos los Países Bajos, con Anna Jochemsen, quien ayer obtuvo la novena plaza en la categoría femenina en el Super-G, y Finlandia, con Katjia Saarinen en el décimo lugar en el mismo evento.
A:","Están incluidos los Países Bajos, con Anna Jochemsen, quien ayer obtuvo la novena plaza en la categoría femenina en el Super-G, y Finlandia, con Katjia Saarinen en el décimo lugar en el mismo evento.","They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.","The Netherlands are included, with Anna Jochemsen, who yesterday took ninth place in the female category in the Super-G, and Finland, with Katjia Saarinen in tenth place in the same event.",57.06286543467591,35.44593246764973,2.4375,2.71875,eng_Latn,0.953125
"Translate the following sentence from Spanish to English:
Q: Mitchell Gourley, de Australia, obtuvo el undécimo puesto en la categoría masculina de pie del slalom súper gigante. El competidor checo, Oldrich Jelinek, terminó decimosexto en el grupo masculino de sentados.
A:","Mitchell Gourley, de Australia, obtuvo el undécimo puesto en la categoría masculina de pie del slalom súper gigante. El competidor checo, Oldrich Jelinek, terminó decimosexto en el grupo masculino de sentados.",Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,"Mitchell Gourley, of Australia, finished eleventh in the men's standing super-G. The Czech competitor, Oldrich Jelinek, finished sixteenth in the men's seated group.",74.18640312841787,55.95177903754816,3.328125,3.34375,eng_Latn,0.8203125
"Translate the following sentence from Spanish to English:
Q: Arly Velásquez, de México, obtuvo la posición número quince en el Super-G masculino sentado. Adam Hall, de Nueva Zelanda, finalizó en el puesto nueve en la categoría Super-G masculina.
A:","Arly Velásquez, de México, obtuvo la posición número quince en el Super-G masculino sentado. Adam Hall, de Nueva Zelanda, finalizó en el puesto nueve en la categoría Super-G masculina.",Arly Velasquez of Mexico finished fifteenth in the men's sitting Super-G. New Zealand's Adam Hall finished ninth in the men's standing Super-G.,"Arly Velásquez, from Mexico, finished in 15th place in the men's seated Super-G. Adam Hall, from New Zealand, finished in 9th place in the men's seated Super-G.",52.76569724508497,28.211240430027477,3.3125,7.1875,eng_Latn,0.66796875
"Translate the following sentence from Spanish to English:
Q: El esquiador del grupo masculino con discapacidad visual, Maciej Krezel, y su guía, Anna Ogarzynska, de Polonia, terminaron en el decimotercer lugar en el Super-G. Jong Seork Park de Corea del Sur obtuvo el vigésimo cuarto puesto en el grupo masculino sentados.
A:","El esquiador del grupo masculino con discapacidad visual, Maciej Krezel, y su guía, Anna Ogarzynska, de Polonia, terminaron en el decimotercer lugar en el Super-G. Jong Seork Park de Corea del Sur obtuvo el vigésimo cuarto puesto en el grupo masculino sentados.",Poland's men's visually impaired skier Maciej Krezel and guide Anna Ogarzynska finished thirteenth in the Super-G. South Korea's Jong Seork Park finished twenty-fourth in the men's sitting Super-G.,"The skier from the male group with visual impairment, Maciej Krezel, and his guide, Anna Ogarzynska, from Poland, finished in thirteenth place in the Super-G. Jong Seork Park from South Korea finished in twenty-fourth place in the seated male group.",56.154927527308644,32.45921735090275,3.625,4.46875,eng_Latn,0.76953125
"Translate the following sentence from Spanish to English:
Q: Después del terremoto ocurrido en 2010, las fuerzas de paz de la ONU llegaron a Haití y se les culpa de expandir la enfermedad, puesto que los primeros casos se registraron en las cercanías del campamento de sus tropas.
A:","Después del terremoto ocurrido en 2010, las fuerzas de paz de la ONU llegaron a Haití y se les culpa de expandir la enfermedad, puesto que los primeros casos se registraron en las cercanías del campamento de sus tropas.","UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.","After the earthquake that occurred in 2010, the UN peacekeeping forces arrived in Haiti and they are blamed for spreading the disease, since the first cases were registered near the camp of their troops.",50.5676031865856,13.549417140176466,1.171875,1.625,eng_Latn,1.0078125
"Translate the following sentence from Spanish to English:
Q: De acuerdo con la demanda, no se sanitizaron de forma correcta los desechos del campamento de la ONU, lo que causó el ingreso de las bacterias a la corriente del río Artibonite, uno de los más caudalosos de Haití.
A:","De acuerdo con la demanda, no se sanitizaron de forma correcta los desechos del campamento de la ONU, lo que causó el ingreso de las bacterias a la corriente del río Artibonite, uno de los más caudalosos de Haití.","According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.","According to the demand, the camp of the UN was not sanitized correctly, which caused the bacteria to enter the Artibonite River, one of the most abundant rivers in Haiti.",55.73818044040549,32.92429906066839,6.0625,6.4375,eng_Latn,0.75390625
"Translate the following sentence from Spanish to English:
Q: Previo al arribo de las fuerzas de paz, Haití no había enfrentado problemas asociados a la enfermedad desde el siglo XIX.
A:","Previo al arribo de las fuerzas de paz, Haití no había enfrentado problemas asociados a la enfermedad desde el siglo XIX.","Prior to the arrival of troops, Haiti had not encountered problems related to the disease since the 1800s.","Prior to the arrival of the peace forces, Haiti had not faced problems associated with the disease since the 19th century.",62.859185439639646,38.83375900135819,1.421875,2.15625,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: El Instituto por la Justicia y la Democracia en Haití ha mencionado la existencia de ensayos independientes que apuntan a que fue el batallón nepalí para el mantenimiento de la paz de la ONU quien, involuntariamente, introdujo la enfermedad a Haití.
A:","El Instituto por la Justicia y la Democracia en Haití ha mencionado la existencia de ensayos independientes que apuntan a que fue el batallón nepalí para el mantenimiento de la paz de la ONU quien, involuntariamente, introdujo la enfermedad a Haití.",The Haitian Institute for Justice and Democracy has referenced independent studies that suggest the Nepalese UN peacekeeping battalion unknowingly brought the disease to Haiti.,"The Institute for Justice and Democracy in Haiti has mentioned the existence of independent trials that point to the fact that it was the Nepalese battalion for the maintenance of peace of the UN who, involuntarily, introduced the disease to Haiti.",52.71206899844563,23.351612725861845,3.234375,4.125,eng_Latn,0.9609375
"Translate the following sentence from Spanish to English:
Q: Según Danielle Lantagne, especialista en la enfermedad que trabaja para la ONU, es probable que el brote haya sido provocado por las fuerzas de paz.
A:","Según Danielle Lantagne, especialista en la enfermedad que trabaja para la ONU, es probable que el brote haya sido provocado por las fuerzas de paz.","Danielle Lantagne, a UN expert on the disease, stated the outbreak was likely caused by the peacekeepers.","According to Danielle Lantagne, a specialist on the disease who works for the UN, it is likely that the outbreak was caused by the peacekeepers.",70.46850236287405,47.318657816969996,1.96875,1.6875,eng_Latn,1.0078125
"Translate the following sentence from Spanish to English:
Q: Hamilton confirmó que el Hospital de la Universidad Howard admitió el ingreso del paciente y que su condición era estable.
A:",Hamilton confirmó que el Hospital de la Universidad Howard admitió el ingreso del paciente y que su condición era estable.,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,Hamilton confirmed that the Howard University Hospital admitted the patient and that his condition was stable.,78.68744552636319,38.8905561152711,0.80078125,0.55859375,eng_Latn,0.99609375
"Translate the following sentence from Spanish to English:
Q: El paciente había estado en Nigeria, donde hubo algunos casos de Ébola.
A:","El paciente había estado en Nigeria, donde hubo algunos casos de Ébola.","The patient had been to Nigeria, where some cases of the Ebola virus have occurred.","The patient had been in Nigeria, where there were some cases of Ebola.",61.27246215837406,26.054932338534822,1.1875,1.390625,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: El hospital ha respetado el protocolo de control de infecciones, incluido el distanciamiento del paciente de los demás para prevenir posibles infecciones.
A:","El hospital ha respetado el protocolo de control de infecciones, incluido el distanciamiento del paciente de los demás para prevenir posibles infecciones.","The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.","The hospital has respected the infection control protocol, including the patient's distancing from others to prevent possible infections.",67.18367800308982,31.56976254000864,1.6484375,1.53125,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: Previamente a Los Simpson, Simon había tenido varios empleos en otros espectáculos televisivos, en distintos puestos.
A:","Previamente a Los Simpson, Simon había tenido varios empleos en otros espectáculos televisivos, en distintos puestos.",Before The Simpsons Simon had worked on several shows in various positions.,"Before The Simpsons, Simon had had several jobs in other television shows, in different positions.",55.941108051692765,18.543829210530703,1.15625,0.6171875,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: En los 80, prestó su colaboración en varios programas, por ejemplo, Taxi, Cheers y The Tracy Ullman Show.
A:","En los 80, prestó su colaboración en varios programas, por ejemplo, Taxi, Cheers y The Tracy Ullman Show.","During the 1980s he worked on shows such as Taxi, Cheers, and The Tracy Ullman Show.","In the 80s, he collaborated in several programs, for example, Taxi, Cheers and The Tracy Ullman Show.",48.68843388115505,35.3574973073037,3.25,3.640625,eng_Latn,0.9765625
"Translate the following sentence from Spanish to English:
Q: En 1989, ayudó con la creación de Los Simpson, con Brooks y Groening, y fue responsable de la contratación del primer equipo de escritores de la serie.
A:","En 1989, ayudó con la creación de Los Simpson, con Brooks y Groening, y fue responsable de la contratación del primer equipo de escritores de la serie.","In 1989 he helped create The Simpsons with Brooks and Groening, and was responsible for hiring the show's first writing team.","In 1989, he helped create The Simpsons, with Brooks and Groening, and was responsible for hiring the first writing team of the series.",85.30536451213744,63.86806506668796,0.39648438,0.34375,eng_Latn,1.0
"Translate the following sentence from Spanish to English:
Q: Aunque se fue del programa en 1993, conservó el título de productor ejecutivo y siguió percibiendo decenas de millones de dólares en regalías temporada tras temporada.
A:","Aunque se fue del programa en 1993, conservó el título de productor ejecutivo y siguió percibiendo decenas de millones de dólares en regalías temporada tras temporada.","Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.","Although he left the show in 1993, he kept the title of executive producer and continued to receive tens of millions of dollars in royalties season after season.",77.13705535432223,56.75898806919608,0.62890625,0.6328125,eng_Latn,0.984375
"Translate the following sentence from Spanish to English:
Q: Con anterioridad, la agencia de noticias de China, Xinhua, había comunicado el secuestro de un avión.
A:","Con anterioridad, la agencia de noticias de China, Xinhua, había comunicado el secuestro de un avión.",Earlier the Chinese news agency Xinhua reported a plane to be hijacked.,"Previously, the Chinese news agency Xinhua had announced the kidnapping of an airplane.",46.7495476138871,24.515235346013313,3.171875,4.8125,eng_Latn,0.98828125
"Translate the following sentence from Spanish to English:
Q: Según informes subsiguientes, la aeronave recibió una amenaza de bomba y se la desvió de vuelta hacia Afganistán, donde aterrizó en Kandahar.
A:","Según informes subsiguientes, la aeronave recibió una amenaza de bomba y se la desvió de vuelta hacia Afganistán, donde aterrizó en Kandahar.","Later reports then stated the plane received a bomb threat and was diverted back to Afghanistan, landing in Kandahar.","According to subsequent reports, the aircraft received a bomb threat and was diverted back to Afghanistan, where it landed in Kandahar.",68.29329200266797,50.48436902501794,0.48242188,0.61328125,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: Los informes preliminares indican que la aeronave fue desviada de vuelta a Afganistán luego de negarle autorización para realizar un aterrizaje de emergencia en Urumchi.
A:",Los informes preliminares indican que la aeronave fue desviada de vuelta a Afganistán luego de negarle autorización para realizar un aterrizaje de emergencia en Urumchi.,The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,Preliminary reports indicate that the aircraft was diverted back to Afghanistan after being denied permission to make an emergency landing in Urumchi.,66.57346263019829,43.32140178299369,0.6171875,0.71484375,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: Los accidentes de avión son habituales en Irán, que tiene una flota antigua que no recibe buen mantenimiento, ya sea para operaciones civiles o militares.
A:","Los accidentes de avión son habituales en Irán, que tiene una flota antigua que no recibe buen mantenimiento, ya sea para operaciones civiles o militares.","Air accidents are common in Iran, which has an aging fleet that is poorly maintained both for civil and military operations.","Air accidents are common in Iran, which has an old fleet that does not receive good maintenance, whether for civil or military operations.",66.93677862746158,47.5305779341673,0.578125,0.6640625,eng_Latn,1.0078125
"Translate the following sentence from Spanish to English:
Q: Las sanciones impuestas a nivel internacional se han traducido en la imposibilidad de adquirir nuevos aviones.
A:",Las sanciones impuestas a nivel internacional se han traducido en la imposibilidad de adquirir nuevos aviones.,International sanctions have meant that new aircraft cannot be purchased.,The international sanctions imposed have translated into the inability to acquire new aircraft.,45.66236267189721,6.585833693600902,2.15625,2.390625,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: Tres personas murieron y otras tres resultaron heridas a raíz de un accidente de un helicóptero policial ocurrido a comienzos de esta semana.
A:",Tres personas murieron y otras tres resultaron heridas a raíz de un accidente de un helicóptero policial ocurrido a comienzos de esta semana.,"Earlier this week, a police helicopter crash killed three people and wounded three more.",Three people died and three others were injured as a result of a police helicopter accident that occurred at the beginning of this week.,43.84322502255407,11.56809589245347,1.0859375,1.0078125,eng_Latn,1.0234375
"Translate the following sentence from Spanish to English:
Q: El mes pasado, Irán vivió una de sus peores catástrofes aéreas en años cuando un avión de línea con dirección a Armenia se estrelló, causando el deceso de los 168 pasajeros a bordo.
A:","El mes pasado, Irán vivió una de sus peores catástrofes aéreas en años cuando un avión de línea con dirección a Armenia se estrelló, causando el deceso de los 168 pasajeros a bordo.","Last month Iran saw its worst air disaster in years when an airliner heading to Armenia crashed, killing the 168 on board.","Last month, Iran experienced one of its worst air disasters in years when a passenger plane bound for Armenia crashed, killing all 168 passengers on board.",59.56226006814901,25.61016657065141,0.8515625,0.9453125,eng_Latn,0.99609375
"Translate the following sentence from Spanish to English:
Q: El mismo mes, otro avión de pasajeros sobrepasó una pista en Mashhad y colisionó contra una pared, dejando 17 muertos.
A:","El mismo mes, otro avión de pasajeros sobrepasó una pista en Mashhad y colisionó contra una pared, dejando 17 muertos.","The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.","The same month, another passenger plane overshot a runway in Mashhad and crashed into a wall, leaving 17 dead.",45.18967842152334,15.450079547146164,0.74609375,1.1484375,eng_Latn,1.0234375
"Translate the following sentence from Spanish to English:
Q: Aerosmith canceló los conciertos pendientes de su gira.
A:",Aerosmith canceló los conciertos pendientes de su gira.,Aerosmith have cancelled their remaining concerts on their tour.,Aerosmith canceled the remaining concerts of their tour.,63.883026558231315,37.674718031518175,0.51953125,0.453125,eng_Latn,1.03125
"Translate the following sentence from Spanish to English:
Q: La banda de rock tenía programado un tour por EE. UU. y Canadá que terminaría el 16 de septiembre.
A:",La banda de rock tenía programado un tour por EE. UU. y Canadá que terminaría el 16 de septiembre.,The rock band was due to tour the United States and Canada until September 16.,The rock band had scheduled a tour of the United States and Canada that would end on September 16th.,61.63244844596111,22.866722231574908,1.1796875,1.546875,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: El motivo de la cancelación de la gira fue la lesión que sufrió el vocalista Steven Tyler al caer del escenario durante una de sus presentaciones el 5 de agosto.
A:",El motivo de la cancelación de la gira fue la lesión que sufrió el vocalista Steven Tyler al caer del escenario durante una de sus presentaciones el 5 de agosto.,They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,The reason for the cancellation of the tour was the injury that the vocalist Steven Tyler suffered by falling from the stage during one of his performances on August 5.,41.546498849360596,6.4189199538898585,1.40625,2.625,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: Luego de que ambos tenistas mantuvieran todos los servicios del set, Murray perdió el primero por muerte súbita.
A:","Luego de que ambos tenistas mantuvieran todos los servicios del set, Murray perdió el primero por muerte súbita.",Murray lost the first set in a tie break after both men held each and every serve in the set.,"After both tennis players had kept all the services of the set, Murray lost the first one by sudden death.",40.92740077104487,13.817790393734295,6.59375,10.4375,eng_Latn,0.90234375
"Translate the following sentence from Spanish to English:
Q: Si bien Del Potro detentó una ventaja inicial en el segundo set, esto también quedó sujeto a desempate después de alcanzar el 6-6.
A:","Si bien Del Potro detentó una ventaja inicial en el segundo set, esto también quedó sujeto a desempate después de alcanzar el 6-6.","Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","Although Del Potro initially held a lead in the second set, this also became subject to a tiebreaker after reaching 6-6.",52.116830291205055,31.645275923351992,1.921875,1.8203125,eng_Latn,0.9765625
"Translate the following sentence from Spanish to English:
Q: En ese momento del partido, Del Potro debió recibir tratamiento en su hombro, pero logró volver al juego.
A:","En ese momento del partido, Del Potro debió recibir tratamiento en su hombro, pero logró volver al juego.",Potro received treatment to his shoulder at this point but managed to return to the game.,"At that moment of the game, Del Potro had to receive treatment in his shoulder, but he managed to return to the game.",62.72048204264456,28.495577603220298,1.3984375,1.6484375,eng_Latn,1.0234375
