prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.
A:","Le monde compte plus de 5000 langues différentes, dont une vingtaine avec 50 millions de locuteurs ou plus."," Le monde compte plus de 5000 langues différentes, dont plus de vingt avec 50 millions de locuteurs.", Vrai,63.38077054689597,0.0,82.29467949595096,1.1028887558103062
"Q: Cold weather is perhaps the only real danger the unprepared will face.
A:",Des températures basses sont peut-être le seul vrai danger auquel devront se confronter ceux qui ne sont pas préparés., Le mauvais temps est peut-être le seul danger réel que les non préparés vont affronter., True,15.149285046850755,0.0,35.1690231027333,0.9933328714075648
"Q: General James Ewing would take 700 militia across the river at Trenton Ferry, seize the bridge over the Assunpink Creek and prevent any enemy troops from escaping.
A:","Le général James Ewing fera traverser la rivière à 700 miliciens à Trenton Ferry, s'emparera du pont sur l'Assunpink Creek et empêchera les troupes ennemies de s'échapper."," Général James Ewing prendrait 700 miliciens à travers le pont de Trenton Ferry, saisirait le pont sur la rivière Assunpink et empêcherait tout soldat ennemi de s'échapper."," General James Ewing would take 700 militia across the river at Trenton Ferry, seize the bridge over the Assunpink Creek and prevent any enemy troops from escaping.",28.797875590373046,11.100791507533007,56.39668825648676,33.98294391450077
"Q: They are listed on the UNESCO World Heritage List.
A:",Ils sont inscrits sur la liste du patrimoine mondial de l’UNESCO., Ils sont inscrits sur la liste du patrimoine mondial de l'UNESCO.," The Great Wall of China is a series of fortifications made of stone, brick, tamped earth, wood, and other materials, generally built along an east-to-west line across the historical northern borders of China to protect the Chinese states and empires",85.78928092681431,0.0,91.60079454294217,10.80910982087828
"Q: How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.
A:","Comment la gravité d’Io pourrait-elle m’affecter ? Si vous vous teniez sur la surface d’Io, vous pèseriez moins que sur Terre."," Si vous étiez sur la surface d'Io, vous peseriez moins que sur Terre.", Io's gravity would pull on you with a force of 1.81 N.,20.610997732669706,0.7907405981839806,46.670904531519,7.889903206537024
"Q: Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.
A:","Les visites touristiques sont coûteuses, exigent une bonne condition physique, ne peuvent avoir lieu qu'en été (de novembre à février) et sont largement limitées à la péninsule, aux îles, et à la mer de Ross."," Les visites touristiques sont coûteuses, nécessitent une bonne condition physique, ne peuvent se faire que pendant l'été, de novembre à février, et sont principalement limitées à la péninsule, aux îles et à la mer de Ross.", The Antarctic Treaty System (ATS) was established in 1959 to ensure that Antarctica remains a place of peace and science. The treaty is a legally binding agreement between 54 countries that have signed it. The treaty is administered by the,61.74871937318937,0.8380183525103547,77.26319243509454,14.370708182489519
"Q: Visa requirements and costs vary from nation to nation and are affected by the country you come from.
A:","Les obligations de visa et les frais afférents varient d'un pays à l'autre, et dépendent du pays d'où vous venez.", Les exigences et les coûts de visa varient d'un pays à l'autre et sont affectés par le pays d'où vous venez., True,50.587954680701216,0.0,56.08078209141609,0.7894736842105263
"Q: Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.
A:","Les résidents d’autres régions citent souvent la convivialité familiale comme raison principale de leur installation, et les visiteurs trouvent souvent la ville facile à apprécier avec des enfants à côté."," Les résidents d'autres régions citent souvent la convivialité familiale comme une raison principale pour s'y installer, et les visiteurs trouvent souvent la ville facile à apprécier avec des enfants."," The city is a great place to raise a family. It has a low crime rate, good schools, and a variety of activities for children.",71.01888765406311,0.9442343925652195,82.9148851251712,11.852412472515352
"Q: Maroochydore then defeated Caboolture in the Preliminary Final.
A:",Maroochydore a ensuite battu Caboolture lors de la finale préliminaire., Maroochydore a ensuite battu Caboolture en demi-finale., Maroochydore then defeated Caboolture in the Preliminary Final.,49.482875914442154,19.032892442937786,62.016722983285014,36.799815730423695
"Q: Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.
A:","En gros, on peut les classer en deux catégories : soit vous travaillez pendant votre voyage, soit vous essayez de limiter vos dépenses. Le présent article porte essentiellement sur cette dernière catégorie."," Essentiellement, ils se divisent en deux catégories: soit travailler pendant que vous voyagez, soit essayer de limiter vos dépenses. Cet article est axé sur la seconde."," The first thing to do is to make a list of all the things you need to do while you are away. This will include things like paying bills, getting mail, and taking care of your pets.",19.702825452553633,1.1775510232018285,49.41558547937339,12.050584555126816
"Q: Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.
A:","Le sanskrit est une langue ancienne, celle-ci est comparable à la langue latine parlée en Europe.", Le sanskrit est une langue ancienne et comparable à la langue latine parlée en Europe., False,71.54775681750414,0.0,84.42844593155704,1.2551939058171746
"Q: In 1994, the ethnically Armenian Nagorno-Karabakh region of Azerbaijan waged war against the Azeris.
A:","En 1994, la région azerbaïdjanaise du Haut-Karabakh, ethniquement arménienne, a mené une guerre contre les Azéris."," En 1994, la région ethniquement arménienne de Nagorno-Karabakh en Azerbaïdjan a fait la guerre aux Azerbaïdjanais.", The war was a result of the Nagorno-Karabakh region of Azerbaijan wanting to secede from Azerbaijan and join Armenia. The war lasted from 1992 to 1994. The war was a result of the Nag,32.541852898066445,8.47400567745194,53.99769261640757,20.332286676422523
"Q: Since moving to the Catalan-capital, Vidal had played 49 games for the club.
A:","Depuis son arrivée dans la capitale catalane, Vidal a joué 49 matchs pour le club."," Depuis son arrivée à Barcelone, Vidal a joué 49 matchs pour le club."," Depuis son arrivée à Barcelone, Vidal a joué 49 matchs pour le club.",67.71164277807225,67.71164277807225,70.41297391350228,70.41297391350228
"Q: Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.
A:","La superficie de la Turquie, lacs compris, est de 783 562 kilomètres carrés, dont 755 688 kilomètres carrés en Asie du Sud-Ouest et 23 764 kilomètres carrés en Europe."," La Turquie, y compris les lacs, occupe 783 562 kilomètres carrés (300 948 milles carrés), dont 755 688 kilomètres carrés (291 "," 783,562 km2",36.95359111386525,0.0032380311696312168,48.550494785657385,2.1122668185752063
"Q: Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.
A:","En 2008, Batten a été classé 190e sur la liste des 400 Américains les plus riches, avec une fortune estimée à 2,3 milliards de dollars."," Batten a été classé 190e sur la liste des 400 plus riches Américains en 2008 avec une fortune estimée à 2,3 milliards de dollars.", True,74.47546578095063,0.0,84.52618047270411,0.6696428571428571
"Q: As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.
A:","Alonso a profité que les voitures positionnées devant se sont arrêtées pour faire le plein de carburant durant la présence de la safety car, pour remonter le peloton et remporter la victoire."," Alors que les voitures devant Alonso se présentaient au ravitaillement sous le drapeau de sécurité, il a progressé dans le peloton pour remporter la victoire.<eos>"," Alonso's win was the first for a Ferrari since 2008, and the first for a Spaniard since 2006.",19.685856636143935,0.6567142134482588,40.690440154181665,9.44617830534006
"Q: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.
A:","Le passe Angkor est obligatoire pour pénétrer dans le temple, alors n'oubliez pas de prendre votre passeport en vous rendant au Tonlé Sap."," Le passe d'Angkor est nécessaire pour entrer dans le temple, alors n'oubliez pas de vous munir de votre passeport lorsque vous vous dirigez vers le Tonle Sap.", The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.,34.386594191006786,3.357048186278233,58.53068761742848,21.923560085187493
"Q: A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.
A:",Un réseau d’échange d’hospitalité est l’organisation qui met en relation les voyageurs avec les habitants des villes qu’ils vont visiter., Un réseau d'échange d'hospitalité est l'organisation qui connecte les voyageurs avec les habitants des villes qu'ils vont visiter., False,52.62855233555269,0.0,71.44946249317469,1.228604291638895
